%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:03:47

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
16705.0,0.25,1499350.0,148250.0;
16744.0,0.25,1500074.0,148500.0;
16783.0,0.25,1500799.375,148750.0;
16824.0,0.25,1501558.75,148125.0;
16865.0,0.25,1502313.5,147125.0;
16907.0,0.25,1503085.25,147000.0;
16947.0,0.25,1503824.0,147625.0;
16988.0,0.25,1504584.0,148500.0;
17028.0,0.25,1505327.0,148625.0;
17068.0,0.25,1506069.875,148625.0;
17108.0,0.25,1506809.75,148000.0;
17148.0,0.25,1507546.25,147125.0;
17188.0,0.25,1508280.0,146875.0;
17228.0,0.25,1509017.0,147625.0;
17267.0,0.25,1509739.5,148375.0;
17306.0,0.25,1510466.0,149000.0;
17346.0,0.25,1511210.75,149000.0;
17386.0,0.25,1511954.75,148625.0;
17425.0,0.25,1512675.0,147625.0;
17466.0,0.25,1513427.875,146875.0;
17507.0,0.25,1514179.5,146875.0;
17546.0,0.25,1514898.25,147500.0;
17590.0,0.25,1515715.75,148750.0;
17635.0,0.25,1516553.125,149000.0;
17675.0,0.25,1517297.875,148625.0;
17714.0,0.25,1518021.75,148500.0;
17754.0,0.25,1518758.125,147250.0;
17793.0,0.25,1519474.5,147000.0;
17832.0,0.25,1520193.75,147500.0;
17871.0,0.25,1520916.0,148250.0;
17911.0,0.25,1521657.0,148125.0;
17950.0,0.25,1522379.5,148125.0;
17989.0,0.25,1523099.0,147375.0;
18028.0,0.25,1523815.875,146875.0;
18068.0,0.25,1524547.0,146375.0;
18107.0,0.25,1525262.5,147000.0;
18147.0,0.25,1526001.25,147750.0;
18186.0,0.25,1526723.5,148250.0;
18225.0,0.25,1527446.5,148375.0;
18265.0,0.25,1528188.25,148250.0;
18305.0,0.25,1528926.5,147625.0;
18344.0,0.25,1529641.5,146750.0;
18385.0,0.25,1530390.0,146125.0;
18424.0,0.25,1531107.5,147125.0;
18463.0,0.25,1531828.75,148125.0;
18507.0,0.25,1532645.25,148500.0;
18555.0,0.25,1533538.625,148875.0;
18598.0,0.25,1534335.25,148250.0;
18643.0,0.25,1535164.0,147125.0;
18683.0,0.25,1535899.0,147125.0;
18723.0,0.25,1536638.0,147750.0;
18766.0,0.25,1537435.75,148500.0;
18806.0,0.25,1538178.875,148500.0;
18845.0,0.25,1538902.625,148625.0;
18884.0,0.25,1539624.25,148000.0;
18923.0,0.25,1540341.625,147000.0;
18963.0,0.25,1541074.5,146625.0;
19003.0,0.25,1541812.0,147750.0;
19043.0,0.25,1542553.75,148500.0;
19083.0,0.25,1543298.375,148750.0;
19123.0,0.25,1544043.375,148875.0;
19162.0,0.25,1544768.0,148500.0;
19201.0,0.25,1545488.5,147625.0;
19241.0,0.25,1546222.25,146750.0;
19281.0,0.25,1546955.875,146875.0;
19320.0,0.25,1547674.75,147500.0;
19360.0,0.25,1548418.125,148625.0;
19401.0,0.25,1549180.75,148875.0;
19441.0,0.25,1549926.25,149125.0;
19481.0,0.25,1550669.125,148625.0;
19522.0,0.25,1551424.375,147250.0;
19562.0,0.25,1552159.375,147000.0;
19601.0,0.25,1552879.5,147625.0;
19640.0,0.25,1553601.25,148250.0;
19679.0,0.25,1554323.5,148125.0;
19718.0,0.25,1555046.25,148125.0;
19757.0,0.25,1555766.75,147625.0;
19796.0,0.25,1556483.875,147000.0;
19838.0,0.25,1557251.0,146125.0;
19888.0,0.25,1558169.75,147375.0;
19940.0,0.25,1559131.0,148000.0;
19993.0,0.25,1560114.5,148500.0;
20046.0,0.25,1561096.5,148000.0;
20097.0,0.25,1562035.5,147000.0;
20148.0,0.25,1562968.25,146250.0;
20199.0,0.25,1563905.0,147125.0;
20257.0,0.25,1564979.25,148375.0;
20308.0,0.25,1565927.625,148750.0;
20357.0,0.25,1566837.5,148500.0;
20401.0,0.25,1567650.375,147375.0;
20442.0,0.25,1568403.25,146875.0;
20482.0,0.25,1569141.5,147750.0;
20522.0,0.25,1569882.5,148375.0;
20562.0,0.25,1570625.625,148625.0;
20602.0,0.25,1571368.375,148625.0;
