%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:06:43

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
6574.0,0.0,2299139.75,0.0;
6615.0,0.0,2299139.75,0.0;
6658.0,0.0,2299139.75,0.0;
6701.0,0.0,2299139.75,0.0;
6740.0,0.0,2299139.75,0.0;
6778.0,0.0,2299139.75,0.0;
6817.0,0.0,2299139.75,0.0;
6857.0,0.0,2299139.75,0.0;
6896.0,0.0,2299139.75,0.0;
6935.0,0.0,2299139.75,0.0;
6974.0,0.0,2299139.75,0.0;
7012.0,0.0,2299139.75,0.0;
7049.0,0.0,2299139.75,0.0;
7088.0,0.0,2299139.75,0.0;
7126.0,0.0,2299139.75,0.0;
7164.0,0.0,2299139.75,0.0;
7202.0,0.0,2299139.75,0.0;
7244.0,0.0,2299139.75,0.0;
7281.0,0.0,2299139.75,0.0;
7320.0,0.0,2299139.75,0.0;
7359.0,0.0,2299139.75,0.0;
7398.0,0.0,2299139.75,0.0;
7437.0,0.0,2299139.75,0.0;
7474.0,0.0,2299139.75,0.0;
7512.0,0.0,2299139.75,0.0;
7550.0,0.0,2299139.75,0.0;
7590.0,0.0,2299139.75,0.0;
7628.0,0.0,2299139.75,0.0;
7664.0,0.0,2299139.75,0.0;
7703.0,0.0,2299139.75,0.0;
7743.0,0.0,2299139.75,0.0;
7782.0,0.0,2299139.75,0.0;
7817.0,0.0,2299139.75,0.0;
7857.0,0.0,2299139.75,0.0;
7896.0,0.0,2299139.75,0.0;
7934.0,0.0,2299139.75,0.0;
7972.0,0.0,2299139.75,0.0;
8015.0,0.0,2299139.75,0.0;
8063.0,0.0,2299139.75,0.0;
8118.0,0.0,2299139.75,0.0;
8172.0,0.0,2299139.75,0.0;
8224.0,0.0,2299139.75,0.0;
8280.0,0.0,2299139.75,0.0;
8323.0,0.0,2299139.75,0.0;
8366.0,0.0,2299139.75,0.0;
8412.0,0.0,2299139.75,0.0;
8463.0,0.0,2299139.75,0.0;
8507.0,0.0,2299139.75,0.0;
8563.0,0.0,2299139.75,0.0;
8615.0,0.0,2299139.75,0.0;
8664.0,0.0,2299139.75,0.0;
8708.0,0.0,2299139.75,0.0;
8752.0,0.0,2299139.75,0.0;
8790.0,0.0,2299139.75,0.0;
8828.0,0.0,2299139.75,0.0;
8874.0,0.0,2299139.75,0.0;
8918.0,0.0,2299139.75,0.0;
8956.0,0.0,2299139.75,0.0;
8993.0,0.0,2299139.75,0.0;
9028.0,0.0,2299139.75,0.0;
9065.0,0.0,2299139.75,0.0;
9102.0,0.0,2299139.75,0.0;
9137.0,0.0,2299139.75,0.0;
9175.0,0.0,2299139.75,0.0;
9212.0,0.0,2299139.75,0.0;
9254.0,0.0,2299139.75,0.0;
9289.0,0.0,2299139.75,0.0;
9326.0,0.0,2299139.75,0.0;
9375.0,0.0,2299139.75,0.0;
9427.0,0.0,2299139.75,0.0;
9476.0,0.0,2299139.75,0.0;
9518.0,0.0,2299139.75,0.0;
9556.0,0.0,2299139.75,0.0;
9590.0,0.0,2299139.75,0.0;
9628.0,0.0,2299139.75,0.0;
9663.0,0.0,2299139.75,0.0;
9700.0,0.0,2299139.75,0.0;
9737.0,0.0,2299139.75,0.0;
9774.0,0.0,2299139.75,0.0;
9813.0,0.0,2299139.75,0.0;
9855.0,0.0,2299139.75,0.0;
9903.0,0.0,2299139.75,0.0;
9951.0,0.0,2299139.75,0.0;
9995.0,0.0,2299139.75,0.0;
10043.0,0.0,2299139.75,0.0;
10091.0,0.0,2299139.75,0.0;
10144.0,0.0,2299139.75,0.0;
10188.0,0.0,2299139.75,0.0;
10236.0,0.0,2299139.75,0.0;
10283.0,0.0,2299139.75,0.0;
10327.0,0.0,2299139.75,0.0;
10369.0,0.0,2299139.75,0.0;
10417.0,0.0,2299139.75,0.0;
10462.0,0.0,2299139.75,0.0;
10513.0,0.0,2299139.75,0.0;
10554.0,0.0,2299139.75,0.0;
10592.0,0.0,2299139.75,0.0;
10629.0,0.0,2299139.75,0.0;
10668.0,0.0,2299139.75,0.0;
10706.0,0.0,2299139.75,0.0;
10745.0,0.0,2299139.75,0.0;
10783.0,0.0,2299139.75,0.0;
10821.0,0.0,2299139.75,0.0;
10861.0,0.0,2299139.75,0.0;
10899.0,0.0,2299139.75,0.0;
10937.0,0.0,2299139.75,0.0;
10976.0,0.0,2299139.75,0.0;
11013.0,0.0,2299139.75,0.0;
11051.0,0.0,2299139.75,0.0;
11092.0,0.0,2299139.75,0.0;
11130.0,0.0,2299139.75,0.0;
11169.0,0.0,2299139.75,0.0;
11208.0,0.0,2299139.75,0.0;
11249.0,0.0,2299139.75,0.0;
11287.0,0.0,2299139.75,0.0;
11326.0,0.0,2299139.75,0.0;
11365.0,0.0,2299139.75,0.0;
11404.0,0.0,2299139.75,0.0;
11443.0,0.0,2299139.75,0.0;
11482.0,0.0,2299139.75,0.0;
11521.0,0.0,2299139.75,0.0;
11560.0,0.0,2299139.75,0.0;
11601.0,0.0,2299139.75,0.0;
11640.0,0.0,2299139.75,0.0;
11679.0,0.0,2299139.75,0.0;
11719.0,0.0,2299139.75,0.0;
11759.0,0.0,2299139.75,0.0;
11798.0,0.0,2299139.75,0.0;
11838.0,0.0,2299139.75,0.0;
11878.0,0.0,2299139.75,0.0;
11917.0,0.0,2299139.75,0.0;
11956.0,0.0,2299139.75,0.0;
11995.0,0.0,2299139.75,0.0;
12034.0,0.0,2299139.75,0.0;
12073.0,0.0,2299139.75,0.0;
12113.0,0.0,2299139.75,0.0;
12152.0,0.0,2299139.75,0.0;
12192.0,0.0,2299139.75,0.0;
12232.0,0.0,2299139.75,0.0;
12272.0,0.0,2299139.75,0.0;
12312.0,0.0,2299139.75,0.0;
nan,nan,nan,nan;
12354.0,0.0,2299139.75,0.0;
12394.0,0.0,2299139.75,0.0;
12433.0,0.0,2299139.75,0.0;
12472.0,0.0,2299139.75,0.0;
12512.0,0.0,2299139.75,0.0;
12552.0,0.0,2299139.75,0.0;
12592.0,0.0,2299139.75,0.0;
12632.0,0.0,2299139.75,0.0;
12673.0,0.0,2299139.75,0.0;
12712.0,0.0,2299139.75,0.0;
12752.0,0.0,2299139.75,0.0;
12792.0,0.0,2299139.75,0.0;
12832.0,0.0,2299139.75,0.0;
12872.0,0.0,2299139.75,0.0;
12914.0,0.0,2299139.75,0.0;
12952.0,0.0,2299139.75,0.0;
nan,nan,nan,nan;
12994.0,0.0,2299139.75,0.0;
13036.0,0.0,2299139.75,0.0;
13074.0,0.0,2299139.75,0.0;
13113.0,0.0,2299139.75,0.0;
13153.0,0.0,2299139.75,0.0;
13192.0,0.0,2299139.75,0.0;
13232.0,0.0,2299139.75,0.0;
13272.0,0.0,2299139.75,0.0;
13312.0,0.0,2299139.75,0.0;
13352.0,0.0,2299139.75,0.0;
13392.0,0.0,2299139.75,0.0;
13432.0,0.0,2299139.75,0.0;
13472.0,0.0,2299139.75,0.0;
13512.0,0.0,2299139.75,0.0;
13556.0,0.0,2299139.75,0.0;
13597.0,0.0,2299139.75,0.0;
13639.0,0.0,2299139.75,0.0;
13680.0,0.0,2299139.75,0.0;
13722.0,0.0,2299139.75,0.0;
13763.0,0.0,2299139.75,0.0;
13821.0,0.0,2299139.75,0.0;
13862.0,0.0,2299139.75,0.0;
13904.0,0.0,2299139.75,0.0;
13955.0,0.0,2299139.75,0.0;
14009.0,0.0,2299139.75,0.0;
14060.0,0.0,2299139.75,0.0;
14113.0,0.0,2299139.75,0.0;
14164.0,0.0,2299139.75,0.0;
14216.0,0.0,2299139.75,0.0;
14273.0,0.0,2299139.75,0.0;
14325.0,0.0,2299139.75,0.0;
14376.0,0.0,2299139.75,0.0;
14428.0,0.0,2299139.75,0.0;
14479.0,0.0,2299139.75,0.0;
14550.0,0.0,2299139.75,0.0;
14639.0,0.0,2299139.75,0.0;
15251.0,0.0,2299139.75,0.0;
15389.0,0.0,2299139.75,0.0;
15494.0,0.0,2299139.75,0.0;
15572.0,0.0,2299139.75,0.0;
15663.0,0.0,2299139.75,0.0;
15749.0,0.0,2299139.75,0.0;
15821.0,0.0,2299139.75,0.0;
15916.0,0.0,2299139.75,0.0;
16050.0,0.0,2299298.5,10000.0;
16106.0,0.0,2299287.0,-1500.0001220703125;
16164.0,0.0,2299277.5,-1250.0001220703125;
16211.0,0.0,2299272.0,-1000.0001220703125;
16253.0,0.0,2299268.75,-750.0001220703125;
16299.0,0.0,2299265.75,-500.0001220703125;
16343.0,0.0,2299264.75,-250.0001220703125;
16386.0,0.0,2299263.25,-250.0001220703125;
16435.0,0.0,2299262.75,0.0;
16480.0,0.0,2299261.75,-125.00000762939453;
16526.0,0.0,2299261.75,0.0;
16573.0,0.0,2299260.75,-125.00000762939453;
16615.0,0.0,2299260.75,0.0;
16657.0,0.0,2299260.75,0.0;
16701.0,0.0,2299260.75,0.0;
16744.0,0.0,2299259.75,-125.00000762939453;
16789.0,0.0,2299259.75,-125.00000762939453;
16840.0,0.0,2299259.75,0.0;
16891.0,0.0,2299259.75,0.0;
16943.0,0.0,2299259.75,0.0;
16982.0,0.0,2299259.75,0.0;
17022.0,0.0,2299259.75,0.0;
17062.0,0.0,2299259.75,0.0;
17102.0,0.0,2299259.75,0.0;
17142.0,0.0,2299259.75,0.0;
17182.0,0.0,2299259.75,0.0;
17222.0,0.0,2299259.75,0.0;
17262.0,0.0,2299259.75,0.0;
17307.0,0.0,2299259.75,0.0;
17346.0,0.0,2299259.75,0.0;
17386.0,0.0,2299258.75,-125.00000762939453;
17427.0,0.0,2299258.75,-125.00000762939453;
17466.0,0.0,2299258.75,0.0;
17508.0,0.0,2299258.75,0.0;
17548.0,0.0,2299258.75,0.0;
17589.0,0.0,2299258.75,0.0;
17628.0,0.0,2299258.75,0.0;
17668.0,0.0,2299258.75,0.0;
17709.0,0.0,2299258.75,0.0;
17752.0,0.0,2299258.75,0.0;
17792.0,0.0,2299258.75,0.0;
17832.0,0.0,2299258.75,0.0;
17877.0,0.0,2299258.75,0.0;
17916.0,0.0,2299258.75,0.0;
17956.0,0.0,2299258.75,0.0;
18003.0,0.0,2299258.75,0.0;
18042.0,0.0,2299258.75,0.0;
18082.0,0.0,2299258.75,0.0;
18124.0,0.0,2299258.75,0.0;
18165.0,0.0,2299258.75,0.0;
18205.0,0.0,2299258.75,0.0;
18251.0,0.0,2299258.75,0.0;
18291.0,0.0,2299258.75,0.0;
18330.0,0.0,2299258.75,0.0;
18369.0,0.0,2299258.75,0.0;
18408.0,0.0,2299258.75,0.0;
18448.0,0.0,2299258.75,0.0;
18488.0,0.0,2299258.75,0.0;
18528.0,0.0,2299258.75,0.0;
18568.0,0.0,2299258.75,0.0;
18611.0,0.0,2299258.75,0.0;
18650.0,0.0,2299258.75,0.0;
18692.0,0.0,2299258.75,0.0;
18732.0,0.0,2299258.75,0.0;
18772.0,0.0,2299258.75,0.0;
18812.0,0.0,2299258.75,0.0;
18852.0,0.0,2299258.75,0.0;
18892.0,0.0,2299258.75,0.0;
18933.0,0.0,2299258.75,0.0;
18972.0,0.0,2299258.75,0.0;
19012.0,0.0,2299258.75,0.0;
19052.0,0.0,2299258.75,0.0;
19095.0,0.0,2299258.75,0.0;
19136.0,0.0,2299258.75,0.0;
19176.0,0.0,2299258.75,0.0;
19216.0,0.0,2299258.75,0.0;
19256.0,0.0,2299258.75,0.0;
19296.0,0.0,2299258.75,0.0;
19336.0,0.0,2299258.75,0.0;
19376.0,0.0,2299258.75,0.0;
19416.0,0.0,2299258.75,0.0;
19456.0,0.0,2299258.75,0.0;
19496.0,0.0,2299258.75,0.0;
19536.0,0.0,2299258.75,0.0;
19576.0,0.0,2299258.75,0.0;
19617.0,0.0,2299258.75,0.0;
19656.0,0.0,2299258.75,0.0;
19696.0,0.0,2299258.75,0.0;
19736.0,0.0,2299258.75,0.0;
19777.0,0.0,2299258.75,0.0;
19816.0,0.0,2299258.75,0.0;
19856.0,0.0,2299258.75,0.0;
19897.0,0.0,2299258.75,0.0;
19936.0,0.0,2299258.75,0.0;
19981.0,0.0,2299258.75,0.0;
20023.0,0.0,2299258.75,0.0;
20064.0,0.0,2299258.75,0.0;
20105.0,0.0,2299258.75,0.0;
20144.0,0.0,2299258.75,0.0;
20184.0,0.0,2299258.75,0.0;
20224.0,0.0,2299258.75,0.0;
20264.0,0.0,2299258.75,0.0;
20304.0,0.0,2299258.75,0.0;
20344.0,0.0,2299258.75,0.0;
20384.0,0.0,2299258.75,0.0;
20424.0,0.0,2299258.75,0.0;
20464.0,0.0,2299258.75,0.0;
20506.0,0.0,2299258.75,0.0;
20545.0,0.0,2299258.75,0.0;
20585.0,0.0,2299258.75,0.0;
20624.0,0.0,2299258.75,0.0;
20664.0,0.0,2299258.75,0.0;
20704.0,0.0,2299258.75,0.0;
20747.0,0.0,2299258.75,0.0;
20787.0,0.0,2299258.75,0.0;
20829.0,0.0,2299258.75,0.0;
20869.0,0.0,2299258.75,0.0;
20909.0,0.0,2299258.75,0.0;
20949.0,0.0,2299258.75,0.0;
20989.0,0.0,2299258.75,0.0;
21029.0,0.0,2299258.75,0.0;
21069.0,0.0,2299258.75,0.0;
21109.0,0.0,2299257.75,-125.00000762939453;
21152.0,0.0,2299257.75,0.0;
21192.0,0.0,2299257.75,0.0;
21232.0,0.0,2299257.75,0.0;
21272.0,0.0,2299257.75,0.0;
21320.0,0.0,2299257.75,0.0;
21360.0,0.0,2299257.75,0.0;
21400.0,0.0,2299257.75,0.0;
21440.0,0.0,2299257.75,0.0;
21493.0,0.0,2299257.75,0.0;
21533.0,0.0,2299257.75,0.0;
nan,nan,nan,nan;
21576.0,0.0,2299257.75,0.0;
21616.0,0.0,2299257.75,0.0;
21657.0,0.0,2299257.75,0.0;
21697.0,0.0,2299257.75,0.0;
21743.0,0.0,2299257.75,0.0;
21783.0,0.0,2299257.75,0.0;
21824.0,0.0,2299257.75,0.0;
21864.0,0.0,2299257.75,0.0;
21904.0,0.0,2299257.75,0.0;
21945.0,0.0,2299257.75,0.0;
21996.0,0.0,2299257.75,0.0;
22040.0,0.0,2299257.75,0.0;
22080.0,0.0,2299257.75,0.0;
22121.0,0.0,2299257.75,0.0;
22160.0,0.0,2299257.75,0.0;
22201.0,0.0,2299257.75,0.0;
22241.0,0.0,2299257.75,0.0;
22280.0,0.0,2299257.75,0.0;
22320.0,0.0,2299257.75,0.0;
22360.0,0.0,2299257.75,0.0;
22403.0,0.0,2299257.75,0.0;
22443.0,0.0,2299257.75,0.0;
22483.0,0.0,2299257.75,0.0;
22525.0,0.0,2299257.75,0.0;
22570.0,0.0,2299257.75,0.0;
22610.0,0.0,2299257.75,0.0;
22649.0,0.0,2299257.75,0.0;
22689.0,0.0,2299257.75,0.0;
22729.0,0.0,2299257.75,0.0;
22768.0,0.0,2299257.75,0.0;
22809.0,0.0,2299257.75,0.0;
22848.0,0.0,2299257.75,0.0;
22889.0,0.0,2299257.75,0.0;
22930.0,0.0,2299257.75,0.0;
22969.0,0.0,2299257.75,0.0;
23008.0,0.0,2299257.75,0.0;
23048.0,0.0,2299257.75,0.0;
23089.0,0.0,2299257.75,0.0;
23129.0,0.0,2299257.75,0.0;
23171.0,0.0,2299257.75,0.0;
23223.0,0.0,2299257.75,0.0;
23269.0,0.0,2299257.75,0.0;
23309.0,0.0,2299257.75,0.0;
23349.0,0.0,2299257.75,0.0;
23389.0,0.0,2299257.75,0.0;
23432.0,0.0,2299257.75,0.0;
23474.0,0.0,2299257.75,0.0;
23513.0,0.0,2299257.75,0.0;
23554.0,0.0,2299257.75,0.0;
23594.0,0.0,2299257.75,0.0;
23633.0,0.0,2299257.75,0.0;
23673.0,0.0,2299257.75,0.0;
23712.0,0.0,2299257.75,0.0;
23754.0,0.0,2299257.75,0.0;
23795.0,0.0,2299257.75,0.0;
23835.0,0.0,2299257.75,0.0;
23876.0,0.0,2299257.75,0.0;
23915.0,0.0,2299257.75,0.0;
23955.0,0.0,2299257.75,0.0;
23995.0,0.0,2299257.75,0.0;
24037.0,0.0,2299257.75,0.0;
24077.0,0.0,2299257.75,0.0;
24117.0,0.0,2299257.75,0.0;
24157.0,0.0,2299257.75,0.0;
24197.0,0.0,2299257.75,0.0;
24237.0,0.0,2299257.75,0.0;
24279.0,0.0,2299257.75,0.0;
24323.0,0.0,2299257.75,0.0;
24363.0,0.0,2299257.75,0.0;
24403.0,0.0,2299257.75,0.0;
24443.0,0.0,2299257.75,0.0;
24483.0,0.0,2299257.75,0.0;
24524.0,0.0,2299257.75,0.0;
24565.0,0.0,2299257.75,0.0;
24605.0,0.0,2299257.75,0.0;
nan,nan,nan,nan;
24648.0,0.0,2299257.75,0.0;
24689.0,0.0,2299257.75,0.0;
24729.0,0.0,2299257.75,0.0;
24769.0,0.0,2299257.75,0.0;
24809.0,0.0,2299257.75,0.0;
24848.0,0.0,2299257.75,0.0;
24889.0,0.0,2299257.75,0.0;
24939.0,0.0,2299257.75,0.0;
24989.0,0.0,2299257.75,0.0;
nan,nan,nan,nan;
25032.0,0.0,2299257.75,0.0;
25072.0,0.0,2299257.75,0.0;
25112.0,0.0,2299257.75,0.0;
25155.0,0.0,2299257.75,0.0;
25199.0,0.0,2299257.75,0.0;
25241.0,0.0,2299257.75,0.0;
25282.0,0.0,2299257.75,0.0;
25322.0,0.0,2299257.75,0.0;
25361.0,0.0,2299257.75,0.0;
25402.0,0.0,2299257.75,0.0;
25442.0,0.0,2299257.75,0.0;
25481.0,0.0,2299257.75,0.0;
25520.0,0.0,2299257.75,0.0;
25560.0,0.0,2299257.75,0.0;
25603.0,0.0,2299257.75,0.0;
25643.0,0.0,2299257.75,0.0;
25683.0,0.0,2299257.75,0.0;
25725.0,0.0,2299257.75,0.0;
25765.0,0.0,2299257.75,0.0;
25807.0,0.0,2299257.75,0.0;
25848.0,0.0,2299257.75,0.0;
25889.0,0.0,2299257.75,0.0;
25930.0,0.0,2299257.75,0.0;
25969.0,0.0,2299257.75,0.0;
26009.0,0.0,2299257.75,0.0;
26055.0,0.0,2299257.75,0.0;
26098.0,0.0,2299257.75,0.0;
26137.0,0.0,2299257.75,0.0;
26176.0,0.0,2299257.75,0.0;
26216.0,0.0,2299257.75,0.0;
26256.0,0.0,2299257.75,0.0;
26299.0,0.0,2299257.75,0.0;
26339.0,0.0,2299257.75,0.0;
26379.0,0.0,2299257.75,0.0;
26422.0,0.0,2299257.75,0.0;
26462.0,0.0,2299257.75,0.0;
26503.0,0.0,2299257.75,0.0;
26545.0,0.0,2299257.75,0.0;
26584.0,0.0,2299257.75,0.0;
26625.0,0.0,2299257.75,0.0;
26665.0,0.0,2299257.75,0.0;
26704.0,0.0,2299257.75,0.0;
26745.0,0.0,2299257.75,0.0;
26785.0,0.0,2299257.75,0.0;
26825.0,0.0,2299257.75,0.0;
26864.0,0.0,2299257.75,0.0;
26907.0,0.0,2299257.75,0.0;
26951.0,0.0,2299257.75,0.0;
26992.0,0.0,2299257.75,0.0;
27033.0,0.0,2299257.75,0.0;
27074.0,0.0,2299257.75,0.0;
27114.0,0.0,2299257.75,0.0;
27154.0,0.0,2299257.75,0.0;
27193.0,0.0,2299257.75,0.0;
27234.0,0.0,2299257.75,0.0;
27274.0,0.0,2299257.75,0.0;
27313.0,0.0,2299257.75,0.0;
27352.0,0.0,2299257.75,0.0;
27393.0,0.0,2299257.75,0.0;
27432.0,0.0,2299257.75,0.0;
27472.0,0.0,2299257.75,0.0;
27512.0,0.0,2299257.75,0.0;
27552.0,0.0,2299257.75,0.0;
27595.0,0.0,2299257.75,0.0;
27639.0,0.0,2299257.75,0.0;
27680.0,0.0,2299257.75,0.0;
27723.0,0.0,2299257.75,0.0;
27765.0,0.0,2299257.75,0.0;
27805.0,0.0,2299257.75,0.0;
27847.0,0.0,2299257.75,0.0;
27889.0,0.0,2299257.75,0.0;
27929.0,0.0,2299257.75,0.0;
27969.0,0.0,2299257.75,0.0;
28009.0,0.0,2299257.75,0.0;
28048.0,0.0,2299257.75,0.0;
28090.0,0.0,2299257.75,0.0;
28129.0,0.0,2299257.75,0.0;
28170.0,0.0,2299257.75,0.0;
28210.0,0.0,2299257.75,0.0;
28249.0,0.0,2299257.75,0.0;
28289.0,0.0,2299257.75,0.0;
28328.0,0.0,2299257.75,0.0;
28368.0,0.0,2299257.75,0.0;
28409.0,0.0,2299257.75,0.0;
28448.0,0.0,2299257.75,0.0;
28490.0,0.0,2299257.75,0.0;
28530.0,0.0,2299257.75,0.0;
28569.0,0.0,2299257.75,0.0;
28609.0,0.0,2299257.75,0.0;
28649.0,0.0,2299257.75,0.0;
28689.0,0.0,2299257.75,0.0;
28733.0,0.0,2299257.75,0.0;
28775.0,0.0,2299257.75,0.0;
28816.0,0.0,2299257.75,0.0;
28857.0,0.0,2299257.75,0.0;
28896.0,0.0,2299257.75,0.0;
28937.0,0.0,2299257.75,0.0;
