%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:06:52

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
6371.0,0.0,2299257.75,0.0;
6411.0,0.0,2299257.75,0.0;
6452.0,0.0,2299257.75,0.0;
6491.0,0.0,2299257.75,0.0;
6531.0,0.0,2299257.75,0.0;
6571.0,0.0,2299257.75,0.0;
6611.0,0.0,2299257.75,0.0;
6651.0,0.0,2299257.75,0.0;
6692.0,0.0,2299257.75,0.0;
6731.0,0.0,2299257.75,0.0;
nan,nan,nan,nan;
6774.0,0.0,2299257.75,0.0;
6813.0,0.0,2299257.75,0.0;
6852.0,0.0,2299257.75,0.0;
6891.0,0.0,2299257.75,0.0;
6931.0,0.0,2299257.75,0.0;
6971.0,0.0,2299257.75,0.0;
7011.0,0.0,2299257.75,0.0;
7051.0,0.0,2299257.75,0.0;
7091.0,0.0,2299257.75,0.0;
7131.0,0.0,2299257.75,0.0;
7172.0,0.0,2299257.75,0.0;
7212.0,0.0,2299257.75,0.0;
7251.0,0.0,2299257.75,0.0;
7291.0,0.0,2299257.75,0.0;
7340.0,0.0,2299257.75,0.0;
7382.0,0.0,2299257.75,0.0;
7423.0,0.0,2299257.75,0.0;
7462.0,0.0,2299257.75,0.0;
7501.0,0.0,2299257.75,0.0;
7540.0,0.0,2299257.75,0.0;
7580.0,0.0,2299257.75,0.0;
7619.0,0.0,2299257.75,0.0;
7660.0,0.0,2299257.75,0.0;
7699.0,0.0,2299257.75,0.0;
7740.0,0.0,2299257.75,0.0;
7779.0,0.0,2299257.75,0.0;
7820.0,0.0,2299257.75,0.0;
7859.0,0.0,2299257.75,0.0;
7899.0,0.0,2299257.75,0.0;
7941.0,0.0,2299257.75,0.0;
7979.0,0.0,2299257.75,0.0;
8019.0,0.0,2299257.75,0.0;
8060.0,0.0,2299257.75,0.0;
8103.0,0.0,2299257.75,0.0;
8147.0,0.0,2299257.75,0.0;
8191.0,0.0,2299257.75,0.0;
8234.0,0.0,2299257.75,0.0;
8278.0,0.0,2299257.75,0.0;
8316.0,0.0,2299257.75,0.0;
8355.0,0.0,2299257.75,0.0;
8395.0,0.0,2299257.75,0.0;
nan,nan,nan,nan;
8439.0,0.0,2299257.75,0.0;
8478.0,0.0,2299257.75,0.0;
8517.0,0.0,2299257.75,0.0;
8557.0,0.0,2299257.75,0.0;
8596.0,0.0,2299257.75,0.0;
8636.0,0.0,2299257.75,0.0;
8685.0,0.0,2299257.75,0.0;
8729.0,0.0,2299257.75,0.0;
8769.0,0.0,2299257.75,0.0;
8809.0,0.0,2299257.75,0.0;
8850.0,0.0,2299257.75,0.0;
8889.0,0.0,2299257.75,0.0;
8929.0,0.0,2299257.75,0.0;
8969.0,0.0,2299257.75,0.0;
9009.0,0.0,2299257.75,0.0;
9049.0,0.0,2299257.75,0.0;
9089.0,0.0,2299257.75,0.0;
9131.0,0.0,2299257.75,0.0;
9171.0,0.0,2299257.75,0.0;
9211.0,0.0,2299257.75,0.0;
9251.0,0.0,2299257.75,0.0;
9291.0,0.0,2299257.75,0.0;
nan,nan,nan,nan;
9335.0,0.0,2299257.75,0.0;
9379.0,0.0,2299257.75,0.0;
9420.0,0.0,2299257.75,0.0;
9462.0,0.0,2299257.75,0.0;
9502.0,0.0,2299257.75,0.0;
9542.0,0.0,2299257.75,0.0;
9582.0,0.0,2299257.75,0.0;
9622.0,0.0,2299257.75,0.0;
9662.0,0.0,2299257.75,0.0;
9705.0,0.0,2299257.75,0.0;
9746.0,0.0,2299257.75,0.0;
9785.0,0.0,2299257.75,0.0;
9825.0,0.0,2299257.75,0.0;
9865.0,0.0,2299257.75,0.0;
9905.0,0.0,2299257.75,0.0;
9945.0,0.0,2299257.75,0.0;
9987.0,0.0,2299257.75,0.0;
10027.0,0.0,2299257.75,0.0;
10067.0,0.0,2299257.75,0.0;
10107.0,0.0,2299257.75,0.0;
10147.0,0.0,2299257.75,0.0;
10187.0,0.0,2299257.75,0.0;
nan,nan,nan,nan;
10231.0,0.0,2299257.75,0.0;
10270.0,0.0,2299257.75,0.0;
10311.0,0.0,2299257.75,0.0;
10351.0,0.0,2299257.75,0.0;
10391.0,0.0,2299257.75,0.0;
10430.0,0.0,2299257.75,0.0;
10470.0,0.0,2299257.75,0.0;
10513.0,0.0,2299257.75,0.0;
10556.0,0.0,2299257.75,0.0;
10598.0,0.0,2299257.75,0.0;
10637.0,0.0,2299257.75,0.0;
10676.0,0.0,2299257.75,0.0;
10715.0,0.0,2299257.75,0.0;
10756.0,0.0,2299257.75,0.0;
10795.0,0.0,2299257.75,0.0;
10835.0,0.0,2299257.75,0.0;
10876.0,0.0,2299257.75,0.0;
10916.0,0.0,2299257.75,0.0;
10956.0,0.0,2299257.75,0.0;
10997.0,0.0,2299257.75,0.0;
11035.0,0.0,2299257.75,0.0;
11077.0,0.0,2299257.75,0.0;
11116.0,0.0,2299257.75,0.0;
11156.0,0.0,2299257.75,0.0;
11196.0,0.0,2299257.75,0.0;
11235.0,0.0,2299257.75,0.0;
11276.0,0.0,2299257.75,0.0;
11316.0,0.0,2299257.75,0.0;
11356.0,0.0,2299257.75,0.0;
11396.0,0.0,2299257.75,0.0;
11435.0,0.0,2299257.75,0.0;
11477.0,0.0,2299257.75,0.0;
11516.0,0.0,2299257.75,0.0;
11556.0,0.0,2299257.75,0.0;
11596.0,0.0,2299257.75,0.0;
11637.0,0.0,2299257.75,0.0;
11676.0,0.0,2299257.75,0.0;
11716.0,0.0,2299257.75,0.0;
11757.0,0.0,2299257.75,0.0;
11797.0,0.0,2299257.75,0.0;
11836.0,0.0,2299257.75,0.0;
11876.0,0.0,2299257.75,0.0;
11916.0,0.0,2299257.75,0.0;
11956.0,0.0,2299257.75,0.0;
11996.0,0.0,2299257.75,0.0;
12036.0,0.0,2299257.75,0.0;
12076.0,0.0,2299257.75,0.0;
12116.0,0.0,2299257.75,0.0;
12156.0,0.0,2299257.75,0.0;
12196.0,0.0,2299257.75,0.0;
12240.0,0.0,2299257.75,0.0;
12283.0,0.0,2299257.75,0.0;
12324.0,0.0,2299257.75,0.0;
12366.0,0.0,2299257.75,0.0;
12405.0,0.0,2299257.75,0.0;
12444.0,0.0,2299257.75,0.0;
12484.0,0.0,2299257.75,0.0;
12524.0,0.0,2299257.75,0.0;
12564.0,0.0,2299257.75,0.0;
