%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:07:10

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
4243.0,0.0,2299490.75,0.0;
4283.0,0.0,2299490.75,0.0;
4323.0,0.0,2299490.75,0.0;
4363.0,0.0,2299490.75,0.0;
4403.0,0.0,2299490.75,0.0;
4443.0,0.0,2299490.75,0.0;
4484.0,0.0,2299490.75,0.0;
4524.0,0.0,2299490.75,0.0;
4564.0,0.0,2299490.75,0.0;
4605.0,0.0,2299490.75,0.0;
4646.0,0.0,2299490.75,0.0;
4686.0,0.0,2299490.75,0.0;
4726.0,0.0,2299490.75,0.0;
4766.0,0.0,2299490.75,0.0;
4806.0,0.0,2299490.75,0.0;
4847.0,0.0,2299490.75,0.0;
4888.0,0.0,2299490.75,0.0;
4927.0,0.0,2299490.75,0.0;
4967.0,0.0,2299490.75,0.0;
5007.0,0.0,2299490.75,0.0;
5046.0,0.0,2299490.75,0.0;
5087.0,0.0,2299490.75,0.0;
5128.0,0.0,2299490.75,0.0;
5168.0,0.0,2299490.75,0.0;
5207.0,0.0,2299490.75,0.0;
5247.0,0.0,2299490.75,0.0;
5287.0,0.0,2299490.75,0.0;
5328.0,0.0,2299490.75,0.0;
5368.0,0.0,2299490.75,0.0;
5407.0,0.0,2299490.75,0.0;
5448.0,0.0,2299490.75,0.0;
5494.0,0.0,2299490.75,0.0;
5539.0,0.0,2299490.75,0.0;
5584.0,0.0,2299490.75,0.0;
5632.0,0.0,2299490.75,0.0;
5682.0,0.0,2299490.75,0.0;
5731.0,0.0,2299490.75,0.0;
5773.0,0.0,2299490.75,0.0;
5813.0,0.0,2299490.75,0.0;
5856.0,0.0,2299490.75,0.0;
5895.0,0.0,2299490.75,0.0;
5935.0,0.0,2299490.75,0.0;
5979.0,0.0,2299490.75,0.0;
6019.0,0.0,2299490.75,0.0;
6059.0,0.0,2299490.75,0.0;
6100.0,0.0,2299490.75,0.0;
6141.0,0.0,2299490.75,0.0;
6183.0,0.0,2299490.75,0.0;
6233.0,0.0,2299490.75,0.0;
6278.0,0.0,2299490.75,0.0;
6324.0,0.0,2299490.75,0.0;
6375.0,0.0,2299490.75,0.0;
6438.0,0.0,2299490.75,0.0;
6491.0,0.0,2299490.75,0.0;
6540.0,0.0,2299490.75,0.0;
6585.0,0.0,2299490.75,0.0;
6628.0,0.0,2299490.75,0.0;
6673.0,0.0,2299490.75,0.0;
6720.0,0.0,2299490.75,0.0;
6770.0,0.0,2299490.75,0.0;
6811.0,0.0,2299490.75,0.0;
6856.0,0.0,2299490.75,0.0;
6905.0,0.0,2299490.75,0.0;
6950.0,0.0,2299490.75,0.0;
6998.0,0.0,2299490.75,0.0;
7041.0,0.0,2299490.75,0.0;
7087.0,0.0,2299490.75,0.0;
7131.0,0.0,2299490.75,0.0;
7174.0,0.0,2299490.75,0.0;
7220.0,0.0,2299490.75,0.0;
7270.0,0.0,2299490.75,0.0;
7313.0,0.0,2299490.75,0.0;
7356.0,0.0,2299490.75,0.0;
7396.0,0.0,2299490.75,0.0;
7437.0,0.0,2299490.75,0.0;
7477.0,0.0,2299490.75,0.0;
7517.0,0.0,2299490.75,0.0;
7557.0,0.0,2299490.75,0.0;
7599.0,0.0,2299490.75,0.0;
7639.0,0.0,2299490.75,0.0;
7680.0,0.0,2299490.75,0.0;
7721.0,0.0,2299490.75,0.0;
7763.0,0.0,2299490.75,0.0;
7803.0,0.0,2299490.75,0.0;
7843.0,0.0,2299490.75,0.0;
7883.0,0.0,2299490.75,0.0;
7923.0,0.0,2299490.75,0.0;
7963.0,0.0,2299490.75,0.0;
8003.0,0.0,2299490.75,0.0;
8043.0,0.0,2299490.75,0.0;
8083.0,0.0,2299490.75,0.0;
8126.0,0.0,2299490.75,0.0;
8167.0,0.0,2299490.75,0.0;
8207.0,0.0,2299490.75,0.0;
8248.0,0.0,2299490.75,0.0;
8287.0,0.0,2299490.75,0.0;
8327.0,0.0,2299490.75,0.0;
8368.0,0.0,2299490.75,0.0;
8408.0,0.0,2299490.75,0.0;
8447.0,0.0,2299490.75,0.0;
8487.0,0.0,2299490.75,0.0;
8527.0,0.0,2299490.75,0.0;
8567.0,0.0,2299490.75,0.0;
8608.0,0.0,2299490.75,0.0;
8648.0,0.0,2299490.75,0.0;
8687.0,0.0,2299490.75,0.0;
8727.0,0.0,2299490.75,0.0;
8768.0,0.0,2299490.75,0.0;
8807.0,0.0,2299490.75,0.0;
8847.0,0.0,2299490.75,0.0;
8887.0,0.0,2299490.75,0.0;
8927.0,0.0,2299490.75,0.0;
8968.0,0.0,2299490.75,0.0;
9009.0,0.0,2299490.75,0.0;
9049.0,0.0,2299490.75,0.0;
9091.0,0.0,2299490.75,0.0;
9131.0,0.0,2299490.75,0.0;
9171.0,0.0,2299490.75,0.0;
9211.0,0.0,2299490.75,0.0;
9251.0,0.0,2299490.75,0.0;
9291.0,0.0,2299490.75,0.0;
9331.0,0.0,2299490.75,0.0;
9371.0,0.0,2299490.75,0.0;
9411.0,0.0,2299490.75,0.0;
9453.0,0.0,2299490.75,0.0;
9494.0,0.0,2299490.75,0.0;
9534.0,0.0,2299490.75,0.0;
9577.0,0.0,2299490.75,0.0;
9617.0,0.0,2299490.75,0.0;
9657.0,0.0,2299490.75,0.0;
9699.0,0.0,2299490.75,0.0;
9742.0,0.0,2299490.75,0.0;
9782.0,0.0,2299490.75,0.0;
9822.0,0.0,2299490.75,0.0;
9865.0,0.0,2299490.75,0.0;
9905.0,0.0,2299490.75,0.0;
9945.0,0.0,2299490.75,0.0;
9987.0,0.0,2299490.75,0.0;
10027.0,0.0,2299490.75,0.0;
10067.0,0.0,2299490.75,0.0;
10120.0,0.0,2299490.75,0.0;
10176.0,0.0,2299490.75,0.0;
10227.0,0.0,2299490.75,0.0;
10269.0,0.0,2299490.75,0.0;
10310.0,0.0,2299490.75,0.0;
10353.0,0.0,2299490.75,0.0;
10396.0,0.0,2299490.75,0.0;
10436.0,0.0,2299490.75,0.0;
10476.0,0.0,2299490.75,0.0;
10518.0,0.0,2299490.75,0.0;
10559.0,0.0,2299490.75,0.0;
10599.0,0.0,2299490.75,0.0;
10640.0,0.0,2299490.75,0.0;
10679.0,0.0,2299490.75,0.0;
10723.0,0.0,2299490.75,0.0;
10767.0,0.0,2299490.75,0.0;
10807.0,0.0,2299490.75,0.0;
10847.0,0.0,2299490.75,0.0;
10888.0,0.0,2299490.75,0.0;
10927.0,0.0,2299490.75,0.0;
10967.0,0.0,2299490.75,0.0;
11008.0,0.0,2299490.75,0.0;
11048.0,0.0,2299490.75,0.0;
11087.0,0.0,2299490.75,0.0;
11127.0,0.0,2299490.75,0.0;
11168.0,0.0,2299490.75,0.0;
11209.0,0.0,2299490.75,0.0;
11251.0,0.0,2299490.75,0.0;
11291.0,0.0,2299490.75,0.0;
11333.0,0.0,2299490.75,0.0;
11373.0,0.0,2299490.75,0.0;
11413.0,0.0,2299490.75,0.0;
11454.0,0.0,2299490.75,0.0;
11494.0,0.0,2299490.75,0.0;
11534.0,0.0,2299490.75,0.0;
11574.0,0.0,2299490.75,0.0;
11617.0,0.0,2299490.75,0.0;
11657.0,0.0,2299490.75,0.0;
11698.0,0.0,2299490.75,0.0;
11737.0,0.0,2299490.75,0.0;
11777.0,0.0,2299490.75,0.0;
11817.0,0.0,2299490.75,0.0;
11859.0,0.0,2299490.75,0.0;
11899.0,0.0,2299490.75,0.0;
11940.0,0.0,2299490.75,0.0;
11980.0,0.0,2299490.75,0.0;
12020.0,0.0,2299490.75,0.0;
12060.0,0.0,2299490.75,0.0;
12101.0,0.0,2299490.75,0.0;
12142.0,0.0,2299490.75,0.0;
12182.0,0.0,2299490.75,0.0;
12223.0,0.0,2299490.75,0.0;
12263.0,0.0,2299490.75,0.0;
12304.0,0.0,2299490.75,0.0;
12345.0,0.0,2299490.75,0.0;
12387.0,0.0,2299490.75,0.0;
12427.0,0.0,2299490.75,0.0;
12469.0,0.0,2299490.75,0.0;
12510.0,0.0,2299490.75,0.0;
12550.0,0.0,2299490.75,0.0;
12591.0,0.0,2299490.75,0.0;
12631.0,0.0,2299490.75,0.0;
12672.0,0.0,2299490.75,0.0;
12712.0,0.0,2299490.75,0.0;
12751.0,0.0,2299490.75,0.0;
12792.0,0.0,2299490.75,0.0;
12832.0,0.0,2299490.75,0.0;
12872.0,0.0,2299490.75,0.0;
12912.0,0.0,2299490.75,0.0;
12951.0,0.0,2299490.75,0.0;
12992.0,0.0,2299490.75,0.0;
13033.0,0.0,2299490.75,0.0;
13073.0,0.0,2299490.75,0.0;
13113.0,0.0,2299490.75,0.0;
13153.0,0.0,2299490.75,0.0;
13195.0,0.0,2299490.75,0.0;
13236.0,0.0,2299490.75,0.0;
nan,nan,nan,nan;
13279.0,0.0,2299490.75,0.0;
13319.0,0.0,2299490.75,0.0;
13365.0,0.0,2299490.75,0.0;
13405.0,0.0,2299490.75,0.0;
13446.0,0.0,2299490.75,0.0;
13486.0,0.0,2299490.75,0.0;
13526.0,0.0,2299490.75,0.0;
13567.0,0.0,2299490.75,0.0;
13608.0,0.0,2299490.75,0.0;
13647.0,0.0,2299490.75,0.0;
13687.0,0.0,2299490.75,0.0;
13727.0,0.0,2299490.75,0.0;
13767.0,0.0,2299490.75,0.0;
13807.0,0.0,2299490.75,0.0;
13848.0,0.0,2299490.75,0.0;
13887.0,0.0,2299490.75,0.0;
13927.0,0.0,2299490.75,0.0;
13968.0,0.0,2299490.75,0.0;
14007.0,0.0,2299490.75,0.0;
14047.0,0.0,2299490.75,0.0;
14087.0,0.0,2299490.75,0.0;
14127.0,0.0,2299490.75,0.0;
14167.0,0.0,2299490.75,0.0;
14208.0,0.0,2299490.75,0.0;
14249.0,0.0,2299490.75,0.0;
14289.0,0.0,2299490.75,0.0;
14329.0,0.0,2299490.75,0.0;
14370.0,0.0,2299490.75,0.0;
14409.0,0.0,2299490.75,0.0;
14449.0,0.0,2299490.75,0.0;
14489.0,0.0,2299490.75,0.0;
14531.0,0.0,2299490.75,0.0;
14571.0,0.0,2299490.75,0.0;
14612.0,0.0,2299490.75,0.0;
14652.0,0.0,2299490.75,0.0;
14692.0,0.0,2299490.75,0.0;
14732.0,0.0,2299490.75,0.0;
14773.0,0.0,2299490.75,0.0;
14813.0,0.0,2299490.75,0.0;
14853.0,0.0,2299490.75,0.0;
14893.0,0.0,2299490.75,0.0;
14933.0,0.0,2299490.75,0.0;
14974.0,0.0,2299490.75,0.0;
15014.0,0.0,2299490.75,0.0;
15055.0,0.0,2299490.75,0.0;
15097.0,0.0,2299490.75,0.0;
15139.0,0.0,2299490.75,0.0;
15181.0,0.0,2299490.75,0.0;
15224.0,0.0,2299490.75,0.0;
15267.0,0.0,2299490.75,0.0;
15308.0,0.0,2299490.75,0.0;
15348.0,0.0,2299490.75,0.0;
15388.0,0.0,2299490.75,0.0;
15428.0,0.0,2299490.75,0.0;
15469.0,0.0,2299490.75,0.0;
15509.0,0.0,2299490.75,0.0;
15549.0,0.0,2299490.75,0.0;
15590.0,0.0,2299490.75,0.0;
15630.0,0.0,2299490.75,0.0;
15670.0,0.0,2299490.75,0.0;
15710.0,0.0,2299490.75,0.0;
15750.0,0.0,2299490.75,0.0;
15790.0,0.0,2299490.75,0.0;
15830.0,0.0,2299490.75,0.0;
15870.0,0.0,2299490.75,0.0;
15910.0,0.0,2299490.75,0.0;
15952.0,0.0,2299490.75,0.0;
15998.0,2.0,2299490.75,0.0;
16038.0,0.0,2299645.0,19125.0;
16079.0,0.0,2299641.75,-125.00000762939453;
16119.0,0.0,2299632.0,-1750.0001220703125;
16159.0,0.0,2299624.75,-1375.0001220703125;
16199.0,0.0,2299619.0,-1125.0001220703125;
16240.0,0.0,2299615.75,-750.0001220703125;
16279.0,0.0,2299612.75,-500.0001220703125;
16320.0,0.0,2299610.75,-375.0001220703125;
16359.0,0.0,2299609.25,-250.0001220703125;
16399.0,0.0,2299607.75,-250.0001220703125;
16440.0,0.0,2299607.75,0.0;
nan,nan,nan,nan;
16483.0,0.0,2299606.75,-125.00000762939453;
16524.0,0.0,2299606.75,0.0;
16564.0,0.0,2299605.75,-125.00000762939453;
16604.0,0.0,2299605.75,0.0;
16644.0,0.0,2299605.75,0.0;
16685.0,0.0,2299605.75,0.0;
16725.0,0.0,2299604.75,-125.00000762939453;
16765.0,0.0,2299604.75,0.0;
16805.0,0.0,2299604.75,0.0;
16848.0,0.0,2299604.75,0.0;
16888.0,0.0,2299604.75,0.0;
16928.0,0.0,2299604.75,0.0;
16969.0,0.0,2299604.75,0.0;
17009.0,0.0,2299604.75,0.0;
17049.0,0.0,2299604.75,0.0;
17091.0,0.0,2299604.75,0.0;
17131.0,0.0,2299604.75,0.0;
17173.0,0.0,2299604.75,0.0;
17213.0,0.0,2299603.75,-125.00000762939453;
17253.0,0.0,2299603.75,0.0;
17293.0,0.0,2299603.75,0.0;
17335.0,0.0,2299603.75,0.0;
17375.0,0.0,2299603.75,0.0;
17415.0,0.0,2299603.75,0.0;
17456.0,0.0,2299603.75,0.0;
17495.0,0.0,2299603.75,0.0;
17535.0,0.0,2299603.75,0.0;
17576.0,0.0,2299603.75,0.0;
17615.0,0.0,2299603.75,0.0;
17655.0,0.0,2299603.75,0.0;
17695.0,0.0,2299603.75,0.0;
17737.0,0.0,2299603.75,0.0;
17777.0,0.0,2299603.75,0.0;
17817.0,0.0,2299603.75,0.0;
17857.0,0.0,2299603.75,0.0;
17897.0,0.0,2299603.75,0.0;
17938.0,0.0,2299603.75,0.0;
17980.0,0.0,2299603.75,0.0;
18020.0,0.0,2299603.75,0.0;
18060.0,0.0,2299603.75,0.0;
18100.0,0.0,2299603.75,0.0;
18140.0,0.0,2299603.75,0.0;
18180.0,0.0,2299603.75,0.0;
18224.0,0.0,2299603.75,0.0;
18267.0,0.0,2299603.75,0.0;
18309.0,0.0,2299603.75,0.0;
18355.0,0.0,2299603.75,0.0;
18405.0,0.0,2299603.75,0.0;
18451.0,0.0,2299603.75,0.0;
18492.0,0.0,2299603.75,0.0;
18533.0,0.0,2299603.75,0.0;
18574.0,0.0,2299603.75,0.0;
18617.0,0.0,2299603.75,0.0;
nan,nan,nan,nan;
18661.0,0.0,2299603.75,0.0;
18701.0,0.0,2299603.75,0.0;
18741.0,0.0,2299603.75,0.0;
18781.0,0.0,2299603.75,0.0;
18821.0,0.0,2299603.75,0.0;
18862.0,0.0,2299603.75,0.0;
18902.0,0.0,2299603.75,0.0;
18942.0,0.0,2299603.75,0.0;
18982.0,0.0,2299603.75,0.0;
19022.0,0.0,2299603.75,0.0;
19062.0,0.0,2299602.75,-125.00000762939453;
19102.0,0.0,2299602.75,0.0;
19143.0,0.0,2299602.75,0.0;
19184.0,0.0,2299602.75,0.0;
19223.0,0.0,2299602.75,0.0;
19263.0,0.0,2299602.75,0.0;
19304.0,0.0,2299602.75,0.0;
19343.0,0.0,2299602.75,0.0;
19384.0,0.0,2299602.75,0.0;
19424.0,0.0,2299602.75,0.0;
19467.0,0.0,2299602.75,0.0;
19508.0,0.0,2299602.75,0.0;
19550.0,0.0,2299602.75,0.0;
19590.0,0.0,2299602.75,0.0;
19630.0,0.0,2299602.75,0.0;
19670.0,0.0,2299602.75,0.0;
19710.0,0.0,2299602.75,0.0;
19750.0,0.0,2299602.75,0.0;
19790.0,0.0,2299602.75,0.0;
19831.0,0.0,2299602.75,0.0;
19871.0,0.0,2299602.75,0.0;
19911.0,0.0,2299602.75,0.0;
19951.0,0.0,2299602.75,0.0;
19991.0,0.0,2299602.75,0.0;
20032.0,0.0,2299602.75,0.0;
20072.0,0.0,2299602.75,0.0;
20111.0,0.0,2299602.75,0.0;
20151.0,0.0,2299602.75,0.0;
20191.0,0.0,2299602.75,0.0;
20232.0,0.0,2299602.75,0.0;
20271.0,0.0,2299602.75,0.0;
20312.0,0.0,2299602.75,0.0;
20353.0,0.0,2299602.75,0.0;
20395.0,0.0,2299602.75,0.0;
20434.0,0.0,2299602.75,0.0;
20476.0,0.0,2299602.75,0.0;
20518.0,0.0,2299602.75,0.0;
20559.0,0.0,2299602.75,0.0;
20601.0,0.0,2299602.75,0.0;
20641.0,0.0,2299602.75,0.0;
20682.0,0.0,2299602.75,0.0;
20722.0,0.0,2299602.75,0.0;
20763.0,0.0,2299602.75,0.0;
20802.0,0.0,2299602.75,0.0;
20842.0,0.0,2299602.75,0.0;
20882.0,0.0,2299602.75,0.0;
20924.0,0.0,2299602.75,0.0;
20964.0,0.0,2299602.75,0.0;
21004.0,0.0,2299602.75,0.0;
21046.0,0.0,2299602.75,0.0;
21087.0,0.0,2299602.75,0.0;
21128.0,0.0,2299602.75,0.0;
21169.0,0.0,2299602.75,0.0;
21211.0,0.0,2299602.75,0.0;
21252.0,0.0,2299602.75,0.0;
21294.0,0.0,2299602.75,0.0;
21335.0,0.0,2299602.75,0.0;
21377.0,0.0,2299602.75,0.0;
21418.0,0.0,2299602.75,0.0;
21460.0,0.0,2299602.75,0.0;
21502.0,0.0,2299602.75,0.0;
21543.0,0.0,2299602.75,0.0;
21585.0,0.0,2299602.75,0.0;
21626.0,0.0,2299602.75,0.0;
21668.0,0.0,2299602.75,0.0;
21710.0,0.0,2299602.75,0.0;
21751.0,0.0,2299602.75,0.0;
21793.0,0.0,2299602.75,0.0;
21834.0,0.0,2299602.75,0.0;
21876.0,0.0,2299602.75,0.0;
21918.0,0.0,2299602.75,0.0;
21959.0,0.0,2299602.75,0.0;
22001.0,0.0,2299602.75,0.0;
22042.0,0.0,2299602.75,0.0;
22084.0,0.0,2299602.75,0.0;
22131.0,0.0,2299602.75,0.0;
22172.0,0.0,2299602.75,0.0;
22214.0,0.0,2299602.75,0.0;
22255.0,0.0,2299602.75,0.0;
22297.0,0.0,2299602.75,0.0;
22338.0,0.0,2299602.75,0.0;
22380.0,0.0,2299602.75,0.0;
22422.0,0.0,2299602.75,0.0;
22463.0,0.0,2299602.75,0.0;
22505.0,0.0,2299602.75,0.0;
22546.0,0.0,2299602.75,0.0;
22588.0,0.0,2299602.75,0.0;
22630.0,0.0,2299602.75,0.0;
22671.0,0.0,2299602.75,0.0;
22713.0,0.0,2299602.75,0.0;
nan,nan,nan,nan;
22758.0,0.0,2299602.75,0.0;
22799.0,0.0,2299602.75,0.0;
22841.0,0.0,2299602.75,0.0;
nan,nan,nan,nan;
22886.0,0.0,2299602.75,0.0;
22927.0,0.0,2299602.75,0.0;
22971.0,0.0,2299602.75,0.0;
23012.0,0.0,2299602.75,0.0;
23054.0,0.0,2299602.75,0.0;
23095.0,0.0,2299602.75,0.0;
23137.0,0.0,2299602.75,0.0;
23178.0,0.0,2299602.75,0.0;
23220.0,0.0,2299602.75,0.0;
23262.0,0.0,2299602.75,0.0;
23305.0,0.0,2299602.75,0.0;
23346.0,0.0,2299602.75,0.0;
23388.0,0.0,2299602.75,0.0;
23430.0,0.0,2299602.75,0.0;
23475.0,0.0,2299602.75,0.0;
23516.0,0.0,2299602.75,0.0;
23556.0,0.0,2299602.75,0.0;
23598.0,0.0,2299602.75,0.0;
23639.0,0.0,2299602.75,0.0;
23681.0,0.0,2299602.75,0.0;
23724.0,0.0,2299602.75,0.0;
23764.0,0.0,2299602.75,0.0;
23804.0,0.0,2299602.75,0.0;
23849.0,0.0,2299602.75,0.0;
23892.0,0.0,2299602.75,0.0;
23932.0,0.0,2299602.75,0.0;
23972.0,0.0,2299602.75,0.0;
24012.0,0.0,2299602.75,0.0;
24052.0,0.0,2299602.75,0.0;
24092.0,0.0,2299602.75,0.0;
24133.0,0.0,2299602.75,0.0;
24173.0,0.0,2299602.75,0.0;
24213.0,0.0,2299602.75,0.0;
24253.0,0.0,2299602.75,0.0;
24293.0,0.0,2299602.75,0.0;
24335.0,0.0,2299602.75,0.0;
24375.0,0.0,2299602.75,0.0;
24415.0,0.0,2299602.75,0.0;
24455.0,0.0,2299602.75,0.0;
24495.0,0.0,2299602.75,0.0;
24535.0,0.0,2299602.75,0.0;
24575.0,0.0,2299602.75,0.0;
24615.0,0.0,2299602.75,0.0;
24657.0,0.0,2299602.75,0.0;
24696.0,0.0,2299602.75,0.0;
24737.0,0.0,2299602.75,0.0;
24777.0,0.0,2299602.75,0.0;
24816.0,0.0,2299602.75,0.0;
24855.0,0.0,2299602.75,0.0;
24895.0,0.0,2299602.75,0.0;
24935.0,0.0,2299602.75,0.0;
24975.0,0.0,2299602.75,0.0;
25015.0,0.0,2299602.75,0.0;
25056.0,0.0,2299602.75,0.0;
25095.0,0.0,2299602.75,0.0;
25136.0,0.0,2299602.75,0.0;
25176.0,0.0,2299602.75,0.0;
25215.0,0.0,2299602.75,0.0;
25255.0,0.0,2299602.75,0.0;
25295.0,0.0,2299602.75,0.0;
25335.0,0.0,2299602.75,0.0;
25375.0,0.0,2299602.75,0.0;
25415.0,0.0,2299602.75,0.0;
25455.0,0.0,2299602.75,0.0;
25495.0,0.0,2299602.75,0.0;
25535.0,0.0,2299602.75,0.0;
25577.0,0.0,2299602.75,0.0;
25616.0,0.0,2299602.75,0.0;
25655.0,0.0,2299602.75,0.0;
25696.0,0.0,2299602.75,0.0;
25735.0,0.0,2299602.75,0.0;
25775.0,0.0,2299602.75,0.0;
25815.0,0.0,2299602.75,0.0;
25855.0,0.0,2299602.75,0.0;
25895.0,0.0,2299602.75,0.0;
25935.0,0.0,2299602.75,0.0;
25975.0,0.0,2299602.75,0.0;
26015.0,0.0,2299602.75,0.0;
26056.0,0.0,2299602.75,0.0;
26095.0,0.0,2299602.75,0.0;
26134.0,0.0,2299602.75,0.0;
26175.0,0.0,2299602.75,0.0;
26227.0,0.0,2299602.75,0.0;
26275.0,0.0,2299602.75,0.0;
26323.0,0.0,2299602.75,0.0;
26369.0,0.0,2299602.75,0.0;
26410.0,0.0,2299602.75,0.0;
26452.0,0.0,2299602.75,0.0;
26492.0,0.0,2299602.75,0.0;
26533.0,0.0,2299602.75,0.0;
26574.0,0.0,2299602.75,0.0;
26615.0,0.0,2299602.75,0.0;
26657.0,0.0,2299602.75,0.0;
26698.0,0.0,2299602.75,0.0;
26737.0,0.0,2299602.75,0.0;
26777.0,0.0,2299602.75,0.0;
26816.0,0.0,2299602.75,0.0;
26855.0,0.0,2299602.75,0.0;
26895.0,0.0,2299602.75,0.0;
26936.0,0.0,2299602.75,0.0;
26976.0,0.0,2299602.75,0.0;
27015.0,0.0,2299602.75,0.0;
27054.0,0.0,2299602.75,0.0;
27094.0,0.0,2299602.75,0.0;
27134.0,0.0,2299602.75,0.0;
27175.0,0.0,2299602.75,0.0;
27215.0,0.0,2299602.75,0.0;
27255.0,0.0,2299602.75,0.0;
27295.0,0.0,2299602.75,0.0;
27336.0,0.0,2299602.75,0.0;
27375.0,0.0,2299602.75,0.0;
27415.0,0.0,2299602.75,0.0;
27456.0,0.0,2299602.75,0.0;
27495.0,0.0,2299602.75,0.0;
27535.0,0.0,2299602.75,0.0;
27579.0,0.0,2299602.75,0.0;
nan,nan,nan,nan;
27621.0,0.0,2299602.75,0.0;
27661.0,0.0,2299602.75,0.0;
27701.0,0.0,2299602.75,0.0;
27741.0,0.0,2299602.75,0.0;
27781.0,0.0,2299602.75,0.0;
27821.0,0.0,2299602.75,0.0;
27861.0,0.0,2299602.75,0.0;
27901.0,0.0,2299602.75,0.0;
27941.0,0.0,2299602.75,0.0;
27981.0,0.0,2299602.75,0.0;
