%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:04:47

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
3018.0,0.0,2298571.75,0.0;
3059.0,0.0,2298571.75,0.0;
3098.0,0.0,2298571.75,0.0;
3138.0,0.0,2298571.75,0.0;
3178.0,0.0,2298571.75,0.0;
3218.0,0.0,2298571.75,0.0;
3258.0,0.0,2298571.75,0.0;
3298.0,0.0,2298571.75,0.0;
3338.0,0.0,2298571.75,0.0;
3379.0,0.0,2298571.75,0.0;
3418.0,0.0,2298571.75,0.0;
3459.0,0.0,2298571.75,0.0;
3498.0,0.0,2298571.75,0.0;
3538.0,0.0,2298571.75,0.0;
3578.0,0.0,2298571.75,0.0;
3618.0,0.0,2298571.75,0.0;
3658.0,0.0,2298571.75,0.0;
3698.0,0.0,2298571.75,0.0;
3738.0,0.0,2298571.75,0.0;
3778.0,0.0,2298571.75,0.0;
3818.0,0.0,2298571.75,0.0;
3859.0,0.0,2298571.75,0.0;
3899.0,0.0,2298571.75,0.0;
3938.0,0.0,2298571.75,0.0;
3978.0,0.0,2298571.75,0.0;
4018.0,0.0,2298571.75,0.0;
4058.0,0.0,2298571.75,0.0;
4098.0,0.0,2298571.75,0.0;
4138.0,0.0,2298571.75,0.0;
4179.0,0.0,2298571.75,0.0;
4218.0,0.0,2298571.75,0.0;
4258.0,0.0,2298571.75,0.0;
4298.0,0.0,2298571.75,0.0;
4338.0,0.0,2298571.75,0.0;
4378.0,0.0,2298571.75,0.0;
4418.0,0.0,2298571.75,0.0;
4458.0,0.0,2298571.75,0.0;
4498.0,0.0,2298571.75,0.0;
4538.0,0.0,2298571.75,0.0;
4578.0,0.0,2298571.75,0.0;
4618.0,0.0,2298571.75,0.0;
4658.0,0.0,2298571.75,0.0;
4698.0,0.0,2298571.75,0.0;
4739.0,0.0,2298571.75,0.0;
4778.0,0.0,2298571.75,0.0;
nan,nan,nan,nan;
4824.0,0.0,2298571.75,0.0;
4866.0,0.0,2298571.75,0.0;
4907.0,0.0,2298571.75,0.0;
4947.0,0.0,2298571.75,0.0;
4986.0,0.0,2298571.75,0.0;
5027.0,0.0,2298571.75,0.0;
5066.0,0.0,2298571.75,0.0;
5107.0,0.0,2298571.75,0.0;
5146.0,0.0,2298571.75,0.0;
5186.0,0.0,2298571.75,0.0;
5226.0,0.0,2298571.75,0.0;
5266.0,0.0,2298571.75,0.0;
5306.0,0.0,2298571.75,0.0;
5346.0,0.0,2298571.75,0.0;
5386.0,0.0,2298571.75,0.0;
5427.0,0.0,2298571.75,0.0;
5466.0,0.0,2298571.75,0.0;
5506.0,0.0,2298571.75,0.0;
5547.0,0.0,2298571.75,0.0;
5586.0,0.0,2298571.75,0.0;
5626.0,0.0,2298571.75,0.0;
5666.0,0.0,2298571.75,0.0;
5706.0,0.0,2298571.75,0.0;
5746.0,0.0,2298571.75,0.0;
5786.0,0.0,2298571.75,0.0;
5828.0,0.0,2298571.75,0.0;
5866.0,0.0,2298571.75,0.0;
5906.0,0.0,2298571.75,0.0;
5947.0,0.0,2298571.75,0.0;
5986.0,0.0,2298571.75,0.0;
6026.0,0.0,2298571.75,0.0;
6066.0,0.0,2298571.75,0.0;
6107.0,0.0,2298571.75,0.0;
6146.0,0.0,2298571.75,0.0;
6186.0,0.0,2298571.75,0.0;
6227.0,0.0,2298571.75,0.0;
6266.0,0.0,2298571.75,0.0;
6307.0,0.0,2298571.75,0.0;
6347.0,0.0,2298571.75,0.0;
6386.0,0.0,2298571.75,0.0;
6426.0,0.0,2298571.75,0.0;
6466.0,0.0,2298571.75,0.0;
6506.0,0.0,2298571.75,0.0;
6546.0,0.0,2298571.75,0.0;
6589.0,0.0,2298571.75,0.0;
6631.0,0.0,2298571.75,0.0;
6683.0,0.0,2298571.75,0.0;
6731.0,0.0,2298571.75,0.0;
6784.0,0.0,2298571.75,0.0;
6830.0,0.0,2298571.75,0.0;
6874.0,0.0,2298571.75,0.0;
6922.0,0.0,2298571.75,0.0;
6968.0,0.0,2298571.75,0.0;
7010.0,0.0,2298571.75,0.0;
7051.0,0.0,2298571.75,0.0;
7092.0,0.0,2298571.75,0.0;
7133.0,0.0,2298571.75,0.0;
7174.0,0.0,2298571.75,0.0;
7235.0,0.0,2298571.75,0.0;
7286.0,0.0,2298571.75,0.0;
7337.0,0.0,2298571.75,0.0;
7379.0,0.0,2298571.75,0.0;
7424.0,0.0,2298571.75,0.0;
7478.0,0.0,2298571.75,0.0;
7522.0,0.0,2298571.75,0.0;
7564.0,0.0,2298571.75,0.0;
7603.0,0.0,2298571.75,0.0;
7642.0,0.0,2298571.75,0.0;
7685.0,0.0,2298571.75,0.0;
7724.0,0.0,2298571.75,0.0;
7764.0,0.0,2298571.75,0.0;
7803.0,0.0,2298571.75,0.0;
7845.0,0.0,2298571.75,0.0;
7884.0,0.0,2298571.75,0.0;
7928.0,0.0,2298571.75,0.0;
7970.0,0.0,2298571.75,0.0;
8011.0,0.0,2298571.75,0.0;
8051.0,0.0,2298571.75,0.0;
8123.0,0.0,2298571.75,0.0;
8166.0,0.0,2298571.75,0.0;
8212.0,0.0,2298571.75,0.0;
8258.0,0.0,2298571.75,0.0;
8306.0,0.0,2298571.75,0.0;
8355.0,0.0,2298571.75,0.0;
8395.0,0.0,2298571.75,0.0;
8435.0,0.0,2298571.75,0.0;
8475.0,0.0,2298571.75,0.0;
8516.0,0.0,2298571.75,0.0;
8555.0,0.0,2298571.75,0.0;
8595.0,0.0,2298571.75,0.0;
8636.0,0.0,2298571.75,0.0;
8675.0,0.0,2298571.75,0.0;
8715.0,0.0,2298571.75,0.0;
8755.0,0.0,2298571.75,0.0;
8795.0,0.0,2298571.75,0.0;
8835.0,0.0,2298571.75,0.0;
8875.0,0.0,2298571.75,0.0;
8915.0,0.0,2298571.75,0.0;
8955.0,0.0,2298571.75,0.0;
8995.0,0.0,2298571.75,0.0;
9036.0,0.0,2298571.75,0.0;
9077.0,0.0,2298571.75,0.0;
9117.0,0.0,2298571.75,0.0;
9156.0,0.0,2298571.75,0.0;
9195.0,0.0,2298571.75,0.0;
9235.0,0.0,2298571.75,0.0;
9277.0,0.0,2298571.75,0.0;
9317.0,0.0,2298571.75,0.0;
9356.0,0.0,2298571.75,0.0;
9395.0,0.0,2298571.75,0.0;
9437.0,0.0,2298571.75,0.0;
9476.0,0.0,2298571.75,0.0;
9515.0,0.0,2298571.75,0.0;
9555.0,0.0,2298571.75,0.0;
9596.0,0.0,2298571.75,0.0;
9635.0,0.0,2298571.75,0.0;
9675.0,0.0,2298571.75,0.0;
9715.0,0.0,2298571.75,0.0;
9756.0,0.0,2298571.75,0.0;
9796.0,0.0,2298571.75,0.0;
9842.0,0.0,2298571.75,0.0;
9883.0,0.0,2298571.75,0.0;
9925.0,0.0,2298571.75,0.0;
9966.0,0.0,2298571.75,0.0;
10006.0,0.0,2298571.75,0.0;
10046.0,0.0,2298571.75,0.0;
10086.0,0.0,2298571.75,0.0;
10126.0,0.0,2298571.75,0.0;
10166.0,0.0,2298571.75,0.0;
10208.0,0.0,2298571.75,0.0;
10249.0,0.0,2298571.75,0.0;
10290.0,0.0,2298571.75,0.0;
10330.0,0.0,2298571.75,0.0;
10370.0,0.0,2298571.75,0.0;
10411.0,0.0,2298571.75,0.0;
10452.0,0.0,2298571.75,0.0;
10491.0,0.0,2298571.75,0.0;
10531.0,0.0,2298571.75,0.0;
10572.0,0.0,2298571.75,0.0;
10611.0,0.0,2298571.75,0.0;
10651.0,0.0,2298571.75,0.0;
10693.0,0.0,2298571.75,0.0;
10734.0,0.0,2298571.75,0.0;
10776.0,0.0,2298571.75,0.0;
10817.0,0.0,2298571.75,0.0;
10857.0,0.0,2298571.75,0.0;
10898.0,0.0,2298571.75,0.0;
10939.0,0.0,2298571.75,0.0;
10979.0,0.0,2298571.75,0.0;
11020.0,0.0,2298571.75,0.0;
11059.0,0.0,2298571.75,0.0;
11099.0,0.0,2298571.75,0.0;
11139.0,0.0,2298571.75,0.0;
11179.0,0.0,2298571.75,0.0;
11220.0,0.0,2298571.75,0.0;
11259.0,0.0,2298571.75,0.0;
11300.0,0.0,2298571.75,0.0;
11339.0,0.0,2298571.75,0.0;
11380.0,0.0,2298571.75,0.0;
11421.0,0.0,2298571.75,0.0;
11461.0,0.0,2298571.75,0.0;
11502.0,0.0,2298571.75,0.0;
11542.0,0.0,2298571.75,0.0;
11584.0,0.0,2298571.75,0.0;
11624.0,0.0,2298571.75,0.0;
11664.0,0.0,2298571.75,0.0;
11710.0,0.0,2298571.75,0.0;
11750.0,0.0,2298571.75,0.0;
11790.0,0.0,2298571.75,0.0;
11830.0,0.0,2298571.75,0.0;
11870.0,0.0,2298571.75,0.0;
11910.0,0.0,2298571.75,0.0;
11950.0,0.0,2298571.75,0.0;
11990.0,0.0,2298571.75,0.0;
12030.0,0.0,2298571.75,0.0;
12070.0,0.0,2298571.75,0.0;
12110.0,0.0,2298571.75,0.0;
12150.0,0.0,2298571.75,0.0;
12190.0,0.0,2298571.75,0.0;
12234.0,0.0,2298571.75,0.0;
12275.0,0.0,2298571.75,0.0;
12318.0,0.0,2298571.75,0.0;
12366.0,0.0,2298571.75,0.0;
12415.0,0.0,2298571.75,0.0;
12462.0,0.0,2298571.75,0.0;
12511.0,0.0,2298571.75,0.0;
12582.0,0.0,2298571.75,0.0;
12634.0,0.0,2298571.75,0.0;
12680.0,0.0,2298571.75,0.0;
12723.0,0.0,2298571.75,0.0;
12771.0,0.0,2298571.75,0.0;
12814.0,0.0,2298571.75,0.0;
12856.0,0.0,2298571.75,0.0;
12896.0,0.0,2298571.75,0.0;
12936.0,0.0,2298571.75,0.0;
12978.0,0.0,2298571.75,0.0;
13019.0,0.0,2298571.75,0.0;
13062.0,0.0,2298571.75,0.0;
13102.0,0.0,2298571.75,0.0;
13142.0,0.0,2298571.75,0.0;
13184.0,0.0,2298571.75,0.0;
13226.0,0.0,2298571.75,0.0;
13267.0,0.0,2298571.75,0.0;
13309.0,0.0,2298571.75,0.0;
13363.0,0.0,2298571.75,0.0;
13415.0,0.0,2298571.75,0.0;
13461.0,0.0,2298571.75,0.0;
13503.0,0.0,2298571.75,0.0;
13544.0,0.0,2298571.75,0.0;
13586.0,0.0,2298571.75,0.0;
13626.0,0.0,2298571.75,0.0;
13667.0,0.0,2298571.75,0.0;
13708.0,0.0,2298571.75,0.0;
13748.0,0.0,2298571.75,0.0;
13787.0,0.0,2298571.75,0.0;
13828.0,0.0,2298571.75,0.0;
13867.0,0.0,2298571.75,0.0;
13908.0,0.0,2298571.75,0.0;
13950.0,0.0,2298571.75,0.0;
13992.0,0.0,2298571.75,0.0;
14032.0,0.0,2298571.75,0.0;
14072.0,0.0,2298571.75,0.0;
14113.0,0.0,2298571.75,0.0;
14154.0,0.0,2298571.75,0.0;
14195.0,0.0,2298571.75,0.0;
14236.0,0.0,2298571.75,0.0;
14275.0,0.0,2298571.75,0.0;
14315.0,0.0,2298571.75,0.0;
14355.0,0.0,2298571.75,0.0;
14395.0,0.0,2298571.75,0.0;
14435.0,0.0,2298571.75,0.0;
14475.0,0.0,2298571.75,0.0;
14515.0,0.0,2298571.75,0.0;
14556.0,0.0,2298571.75,0.0;
14595.0,0.0,2298571.75,0.0;
14636.0,0.0,2298571.75,0.0;
14676.0,0.0,2298571.75,0.0;
14715.0,0.0,2298571.75,0.0;
14756.0,0.0,2298571.75,0.0;
14795.0,0.0,2298571.75,0.0;
14837.0,0.0,2298571.75,0.0;
14876.0,0.0,2298571.75,0.0;
14915.0,0.0,2298571.75,0.0;
14956.0,0.0,2298571.75,0.0;
14995.0,0.0,2298571.75,0.0;
15036.0,0.0,2298571.75,0.0;
15078.0,0.0,2298571.75,0.0;
15118.0,0.0,2298571.75,0.0;
15158.0,0.0,2298571.75,0.0;
15198.0,0.0,2298571.75,0.0;
15238.0,0.0,2298571.75,0.0;
15278.0,0.0,2298571.75,0.0;
15318.0,0.0,2298571.75,0.0;
15358.0,0.0,2298571.75,0.0;
15398.0,0.0,2298571.75,0.0;
15439.0,0.0,2298571.75,0.0;
15478.0,0.0,2298571.75,0.0;
15518.0,0.0,2298571.75,0.0;
15558.0,0.0,2298571.75,0.0;
15598.0,0.0,2298571.75,0.0;
15638.0,0.0,2298571.75,0.0;
15677.0,0.0,2298571.75,0.0;
15723.0,0.0,2298571.75,0.0;
15764.0,0.0,2298571.75,0.0;
15803.0,0.0,2298571.75,0.0;
15843.0,0.0,2298571.75,0.0;
15883.0,0.0,2298571.75,0.0;
15923.0,0.0,2298571.75,0.0;
15964.0,0.0,2298571.75,0.0;
16003.0,0.053999997675418854,2298572.0,375.0000305175781;
16043.0,-0.08449999988079071,2298572.5,0.0;
16083.0,-0.04699999839067459,2298549.75,-4500.00048828125;
16123.0,-0.02499999850988388,2298536.0,-5250.00048828125;
16163.0,0.004999999888241291,2298536.75,2125.000244140625;
16204.0,0.022499999031424522,2298546.25,-250.0000457763672;
16244.0,0.06399999558925629,2298564.0,2500.0;
16283.0,-0.08499999344348907,2298574.75,-750.0000610351562;
16325.0,0.025499999523162842,2298563.5,874.9996337890625;
16368.0,-0.041999999433755875,2298584.5,2375.0;
16408.0,0.023499999195337296,2298579.25,-875.0001220703125;
16448.0,0.007999999448657036,2298578.5,-125.00011444091797;
16490.0,-0.06000000238418579,2298592.25,2000.0;
16531.0,0.0009999999310821295,2298580.0,-3250.000244140625;
16574.0,-0.06949999928474426,2298574.5,-4000.0;
16616.0,0.05849999934434891,2298585.0,125.00023651123047;
16656.0,-0.0559999980032444,2298589.5,1125.0001220703125;
16696.0,-0.07349999248981476,2298602.0,2875.000244140625;
16736.0,0.09699999541044235,2298619.25,5375.00048828125;
16776.0,-0.04699999839067459,2298620.75,-875.0000610351562;
16816.0,0.006500000134110451,2298584.25,-8875.0009765625;
16856.0,0.024500001221895218,2298560.25,-4500.0009765625;
16896.0,0.05299999937415123,2298552.0,-2625.0009765625;
16936.0,-0.07999999821186066,2298560.25,2000.0001220703125;
16976.0,-0.02149999886751175,2298555.5,124.99992370605469;
17017.0,0.09300000220537186,2298578.0,5125.0;
17058.0,0.08949999511241913,2298607.25,3375.0;
17098.0,0.017500000074505806,2298641.75,5375.0;
17138.0,0.01599999889731407,2298659.5,4500.0;
17178.0,-0.030499998480081558,2298660.75,-3875.0;
17219.0,0.06399999558925629,2298630.0,-4500.0;
17259.0,0.0989999994635582,2298664.0,5750.00048828125;
17300.0,0.027499999850988388,2298650.75,-499.999755859375;
17341.0,-0.04749999940395355,2298604.25,-12250.0009765625;
17380.0,-0.09049999713897705,2298584.75,-3625.0009765625;
17422.0,-0.044999998062849045,2298587.5,2125.000244140625;
17466.0,0.010499999858438969,2298602.75,2500.000244140625;
17506.0,0.006500000134110451,2298603.75,-2125.0;
17547.0,-0.08499999344348907,2298590.25,-2250.0;
17587.0,0.08249999582767487,2298568.25,-3375.0;
17628.0,0.011500000022351742,2298590.75,3250.0;
17668.0,0.03849999979138374,2298610.5,3500.0;
17709.0,0.07150000333786011,2298603.25,-2375.000244140625;
17749.0,0.09750000387430191,2298602.5,249.99981689453125;
17789.0,0.06399999558925629,2298573.25,-6625.00048828125;
17830.0,0.024500001221895218,2298550.5,-1500.0009765625;
17870.0,-0.04249999672174454,2298596.25,7750.0;
17910.0,-0.06199999898672104,2298605.5,1750.0;
17952.0,-0.07000000029802322,2298578.25,-5625.00048828125;
17997.0,0.03550000116229057,2298573.75,2374.999755859375;
18042.0,-0.06199999898672104,2298580.25,-3625.000244140625;
18085.0,0.004999999888241291,2298562.75,-2625.00048828125;
18124.0,0.01549999974668026,2298576.25,875.00048828125;
18164.0,0.010499999858438969,2298579.0,375.0001220703125;
18204.0,0.03150000050663948,2298579.0,-500.0000305175781;
18245.0,0.09649999439716339,2298551.5,-4875.00048828125;
18285.0,0.026499999687075615,2298564.0,1500.000244140625;
18326.0,-0.0044999998062849045,2298555.0,-1000.0;
18368.0,-0.04650000110268593,2298534.75,-5875.0;
nan,nan,nan,nan;
18411.0,-0.04399999976158142,2298541.0,3375.000244140625;
18452.0,0.08949999511241913,2298547.75,-2125.000244140625;
18494.0,-0.0949999988079071,2298555.0,2875.0;
18534.0,0.003499999875202775,2298533.0,-1750.0;
18574.0,0.03500000014901161,2298502.75,-9250.0;
18616.0,0.01249999925494194,2298456.0,-6750.0;
18656.0,0.057999998331069946,2298476.0,5500.00048828125;
18696.0,0.057999998331069946,2298486.0,-124.99957275390625;
18736.0,-0.09549999237060547,2298454.5,-2000.0;
18777.0,0.03500000014901161,2298484.0,6375.00048828125;
18821.0,-0.08100000023841858,2298483.0,-2249.999755859375;
18873.0,-0.09200000017881393,2298444.25,-2000.0;
18918.0,0.0429999977350235,2298450.0,-625.0000610351562;
18962.0,-0.09549999237060547,2298435.5,-3500.000244140625;
19003.0,0.038999997079372406,2298424.5,-3875.000244140625;
19043.0,0.05949999764561653,2298455.0,7000.0;
19084.0,-0.011500000022351742,2298490.0,5000.0;
19124.0,0.07699999958276749,2298473.5,-5125.00048828125;
19164.0,-0.051500000059604645,2298480.5,2875.000244140625;
19208.0,0.08549999445676804,2298477.25,-2375.0;
19249.0,0.03399999812245369,2298468.25,-1250.0;
19289.0,0.08249999582767487,2298463.5,-875.000244140625;
19330.0,0.0559999980032444,2298465.5,-1000.0001220703125;
19370.0,-0.085999995470047,2298435.5,-4500.00048828125;
19411.0,0.0429999977350235,2298428.75,-2500.00048828125;
19453.0,-0.06000000238418579,2298414.0,-1500.00048828125;
19492.0,-0.054999999701976776,2298417.5,2624.999755859375;
19532.0,-0.09200000017881393,2298421.5,-2750.000244140625;
19576.0,0.060499999672174454,2298420.5,1375.0;
19616.0,-0.05349999666213989,2298426.75,1500.0;
19656.0,-0.048499997705221176,2298419.5,-2375.000244140625;
19696.0,0.01899999938905239,2298387.75,-6500.00048828125;
19736.0,0.03849999979138374,2298385.5,-1000.0;
19776.0,-0.024500001221895218,2298355.0,-4875.0;
19816.0,0.04650000110268593,2298340.0,-3250.0;
19856.0,0.085999995470047,2298358.75,4125.00048828125;
19896.0,-0.01249999925494194,2298405.5,9000.0009765625;
19936.0,0.05649999529123306,2298391.0,-1750.000244140625;
19977.0,0.07450000196695328,2298434.25,9625.0009765625;
20017.0,-0.06499999761581421,2298456.75,875.0009155273438;
20058.0,-0.04699999839067459,2298457.0,-874.9991455078125;
20100.0,-0.030000001192092896,2298447.0,-999.999267578125;
20141.0,0.008999999612569809,2298423.0,-1374.99951171875;
20180.0,0.007999999448657036,2298424.25,375.0001220703125;
20220.0,-0.0949999988079071,2298418.75,-250.0001220703125;
20260.0,-0.0754999965429306,2298411.25,-750.0001220703125;
20301.0,0.032999999821186066,2298388.75,-5625.00048828125;
20341.0,0.008999999612569809,2298411.0,4375.0;
20380.0,-0.03350000083446503,2298398.0,-4000.000244140625;
20420.0,-0.06350000202655792,2298338.75,-9750.0009765625;
20461.0,0.07450000196695328,2298304.0,-7875.0009765625;
20501.0,-0.04450000077486038,2298305.25,-875.0000610351562;
20540.0,-0.04749999940395355,2298304.0,2625.000244140625;
20580.0,-0.038999997079372406,2298320.5,2250.000244140625;
20620.0,0.0925000011920929,2298344.5,6125.00048828125;
20660.0,-0.03550000116229057,2298359.0,125.00096893310547;
20700.0,-0.041999999433755875,2298371.25,3375.000244140625;
20741.0,0.07100000232458115,2298363.0,-1124.9998779296875;
20781.0,0.0925000011920929,2298374.75,875.000244140625;
20822.0,0.09200000017881393,2298365.25,-250.0;
20862.0,-0.08249999582767487,2298372.75,625.000244140625;
20904.0,0.07349999248981476,2298346.75,-3625.0;
20944.0,-0.09950000047683716,2298356.5,4000.000244140625;
nan,nan,nan,nan;
20990.0,0.07150000333786011,2298367.5,2000.00048828125;
21033.0,0.016999999061226845,2298359.0,-4249.99951171875;
21073.0,-0.054999999701976776,2298358.75,875.0005493164062;
21113.0,0.0044999998062849045,2298363.0,0.0;
21154.0,-0.011500000022351742,2298370.0,-374.9997863769531;
21195.0,-0.05249999836087227,2298351.5,-625.0;
21236.0,-0.03099999949336052,2298369.5,3625.00048828125;
21277.0,0.06949999928474426,2298359.25,-1875.000244140625;
21320.0,0.008999999612569809,2298342.0,-3750.00048828125;
21360.0,-0.016499999910593033,2298345.75,1375.0001220703125;
21400.0,0.03550000116229057,2298337.75,0.0;
21440.0,-0.019499998539686203,2298352.25,4125.00048828125;
21483.0,0.0429999977350235,2298353.75,-3999.999755859375;
21524.0,0.08949999511241913,2298333.5,-2500.0;
21566.0,0.08799999952316284,2298356.75,4750.00048828125;
21606.0,-0.07349999248981476,2298301.5,-11875.0;
21646.0,-0.09200000017881393,2298264.0,-5500.0;
21688.0,-0.06599999964237213,2298269.25,375.0000305175781;
21728.0,0.04249999672174454,2298256.25,-4125.0;
21769.0,0.09750000387430191,2298265.5,2125.000244140625;
21810.0,0.057500001043081284,2298272.5,-1874.9996337890625;
21853.0,0.0139999995008111,2298270.25,-999.999755859375;
21893.0,0.06650000065565109,2298267.5,-2125.000244140625;
21933.0,-0.0689999982714653,2298289.25,6125.00048828125;
21973.0,0.05249999836087227,2298298.25,2625.00048828125;
22013.0,0.06700000166893005,2298317.0,4625.00048828125;
22053.0,0.06949999928474426,2298327.25,3875.00048828125;
22094.0,0.030499998480081558,2298311.0,-3250.0;
22134.0,-0.05049999803304672,2298335.5,5750.00048828125;
22176.0,0.09599999338388443,2298331.5,-2125.000244140625;
22219.0,0.08749999850988388,2298338.75,625.0001220703125;
22260.0,-0.06799999624490738,2298364.5,6125.00048828125;
22301.0,-0.04399999976158142,2298357.0,-1375.0001220703125;
22341.0,0.028499998152256012,2298326.25,-2750.0;
22381.0,-0.044999998062849045,2298361.0,6000.00048828125;
22421.0,0.06700000166893005,2298378.5,4875.00048828125;
22461.0,-0.03999999910593033,2298388.0,-1124.9996337890625;
22502.0,0.03150000050663948,2298386.0,375.0000305175781;
22542.0,0.07450000196695328,2298392.0,2250.000244140625;
22584.0,0.0004999999655410647,2298365.25,-6250.0;
22624.0,0.030499998480081558,2298352.75,-2750.0;
nan,nan,nan,nan;
22667.0,0.07199999690055847,2298320.25,-5625.0;
22710.0,0.03799999877810478,2298321.25,3750.0;
22750.0,0.056999996304512024,2298341.25,3500.0;
22790.0,0.009499999694526196,2298295.75,-10625.0009765625;
22832.0,-0.057500001043081284,2298234.0,-10000.0009765625;
22872.0,-0.014499999582767487,2298248.0,4499.99951171875;
22914.0,-0.008499999530613422,2298272.5,3749.99951171875;
22955.0,0.060499999672174454,2298339.5,15500.0;
22996.0,-0.011500000022351742,2298365.75,4000.0;
23037.0,0.04999999701976776,2298366.5,124.99999237060547;
23078.0,0.0,2298385.5,5875.00048828125;
23118.0,-0.09099999070167542,2298402.5,2375.00048828125;
23158.0,0.0925000011920929,2298420.5,1875.00048828125;
23200.0,-0.05949999764561653,2298453.5,4375.00048828125;
23240.0,-0.0794999971985817,2298469.5,4125.00048828125;
23280.0,0.050999999046325684,2298471.5,2250.000244140625;
23321.0,0.09599999338388443,2298460.0,-3000.000244140625;
23363.0,0.03099999949336052,2298471.0,3374.999755859375;
23404.0,-0.017999999225139618,2298441.25,-3750.0;
23446.0,-0.03150000050663948,2298425.5,-6000.00048828125;
23486.0,-0.03399999812245369,2298418.0,1124.9996337890625;
23526.0,-0.09800000488758087,2298405.25,-2125.0;
23568.0,0.011999999172985554,2298381.75,-3625.0;
23608.0,-0.05899999663233757,2298407.75,3875.0;
23650.0,-0.049000002443790436,2298417.5,2125.0;
23692.0,0.06599999964237213,2298402.75,-3375.000244140625;
23733.0,0.0729999989271164,2298407.5,3500.0;
23782.0,0.03949999809265137,2298466.5,10250.0;
23826.0,0.04100000113248825,2298436.5,-8125.00048828125;
23868.0,0.0009999999310821295,2298418.5,-2875.0009765625;
23909.0,0.08999999612569809,2298406.0,-2000.0009765625;
23949.0,0.07499999552965164,2298404.25,-1500.0001220703125;
23989.0,-0.015000000596046448,2298386.75,-4000.00048828125;
24029.0,-0.007500000298023224,2298413.0,3750.0;
24069.0,0.09149999171495438,2298407.75,-875.0000610351562;
24109.0,0.050999999046325684,2298430.25,4000.0;
24149.0,-0.07450000196695328,2298440.25,4250.0;
24189.0,-0.023000000044703484,2298429.75,-2750.000244140625;
24230.0,0.007999999448657036,2298414.75,1124.99951171875;
24270.0,0.019499998539686203,2298428.5,124.9994888305664;
24310.0,-0.060999996960163116,2298412.75,-4375.00048828125;
24351.0,0.026999998837709427,2298388.75,-5375.00048828125;
