%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:04:17

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
2876.0,0.0,2255579.75,0.0;
2917.0,0.0,2255579.75,0.0;
nan,nan,nan,nan;
2962.0,0.0,2255579.75,0.0;
3004.0,0.0,2255579.75,0.0;
3045.0,0.0,2255579.75,0.0;
nan,nan,nan,nan;
3090.0,0.0,2255579.75,0.0;
3130.0,0.0,2255579.75,0.0;
3172.0,0.0,2255579.75,0.0;
3213.0,0.0,2255579.75,0.0;
3255.0,0.0,2255579.75,0.0;
3296.0,0.0,2255579.75,0.0;
3338.0,0.0,2255579.75,0.0;
3380.0,0.0,2255579.75,0.0;
3421.0,0.0,2255579.75,0.0;
3463.0,0.0,2255579.75,0.0;
3504.0,0.0,2255579.75,0.0;
3544.0,0.0,2255579.75,0.0;
3586.0,0.0,2255579.75,0.0;
3628.0,0.0,2255579.75,0.0;
3669.0,0.0,2255579.75,0.0;
3711.0,0.0,2255579.75,0.0;
3752.0,0.0,2255579.75,0.0;
3794.0,0.0,2255579.75,0.0;
3834.0,0.0,2255579.75,0.0;
3874.0,0.0,2255579.75,0.0;
3916.0,0.0,2255579.75,0.0;
3957.0,0.0,2255579.75,0.0;
3998.0,0.0,2255579.75,0.0;
4040.0,0.0,2255579.75,0.0;
4080.0,0.0,2255579.75,0.0;
4122.0,0.0,2255579.75,0.0;
4162.0,0.0,2255579.75,0.0;
4202.0,0.0,2255579.75,0.0;
4244.0,0.0,2255579.75,0.0;
4287.0,0.0,2255579.75,0.0;
4328.0,0.0,2255579.75,0.0;
4368.0,0.0,2255579.75,0.0;
4410.0,0.0,2255579.75,0.0;
4450.0,0.0,2255579.75,0.0;
4492.0,0.0,2255579.75,0.0;
4533.0,0.0,2255579.75,0.0;
4575.0,0.0,2255579.75,0.0;
4615.0,0.0,2255579.75,0.0;
4656.0,0.0,2255579.75,0.0;
4696.0,0.0,2255579.75,0.0;
4738.0,0.0,2255579.75,0.0;
4780.0,0.0,2255579.75,0.0;
4821.0,0.0,2255579.75,0.0;
4863.0,0.0,2255579.75,0.0;
4911.0,0.0,2255579.75,0.0;
4954.0,0.0,2255579.75,0.0;
4996.0,0.0,2255579.75,0.0;
5037.0,0.0,2255579.75,0.0;
5079.0,0.0,2255579.75,0.0;
5120.0,0.0,2255579.75,0.0;
5162.0,0.0,2255579.75,0.0;
5204.0,0.0,2255579.75,0.0;
5245.0,0.0,2255579.75,0.0;
5287.0,0.0,2255579.75,0.0;
5328.0,0.0,2255579.75,0.0;
5368.0,0.0,2255579.75,0.0;
5410.0,0.0,2255579.75,0.0;
5454.0,0.0,2255579.75,0.0;
5497.0,0.0,2255579.75,0.0;
5538.0,0.0,2255579.75,0.0;
5580.0,0.0,2255579.75,0.0;
5621.0,0.0,2255579.75,0.0;
5663.0,0.0,2255579.75,0.0;
5704.0,0.0,2255579.75,0.0;
5746.0,0.0,2255579.75,0.0;
5787.0,0.0,2255579.75,0.0;
5828.0,0.0,2255579.75,0.0;
5869.0,0.0,2255579.75,0.0;
5911.0,0.0,2255579.75,0.0;
5950.0,0.0,2255579.75,0.0;
5990.0,0.0,2255579.75,0.0;
nan,nan,nan,nan;
6034.0,0.0,2255579.75,0.0;
6076.0,0.0,2255579.75,0.0;
6117.0,0.0,2255579.75,0.0;
nan,nan,nan,nan;
6162.0,0.0,2255579.75,0.0;
6204.0,0.0,2255579.75,0.0;
6245.0,0.0,2255579.75,0.0;
6286.0,0.0,2255579.75,0.0;
6327.0,0.0,2255579.75,0.0;
6367.0,0.0,2255579.75,0.0;
6409.0,0.0,2255579.75,0.0;
6450.0,0.0,2255579.75,0.0;
6492.0,0.0,2255579.75,0.0;
6533.0,0.0,2255579.75,0.0;
6575.0,0.0,2255579.75,0.0;
6616.0,0.0,2255579.75,0.0;
6658.0,0.0,2255579.75,0.0;
6700.0,0.0,2255579.75,0.0;
6741.0,0.0,2255579.75,0.0;
6783.0,0.0,2255579.75,0.0;
6824.0,0.0,2255579.75,0.0;
6866.0,0.0,2255579.75,0.0;
6908.0,0.0,2255579.75,0.0;
6949.0,0.0,2255579.75,0.0;
6991.0,0.0,2255579.75,0.0;
7033.0,0.0,2255579.75,0.0;
7072.0,0.0,2255579.75,0.0;
7112.0,0.0,2255579.75,0.0;
7152.0,0.0,2255579.75,0.0;
7196.0,0.0,2255579.75,0.0;
7244.0,0.0,2255579.75,0.0;
7292.0,0.0,2255579.75,0.0;
7335.0,0.0,2255579.75,0.0;
7379.0,0.0,2255579.75,0.0;
7423.0,0.0,2255579.75,0.0;
7469.0,0.0,2255579.75,0.0;
7511.0,0.0,2255579.75,0.0;
7562.0,0.0,2255579.75,0.0;
7611.0,0.0,2255579.75,0.0;
7655.0,0.0,2255579.75,0.0;
7699.0,0.0,2255579.75,0.0;
7746.0,0.0,2255579.75,0.0;
7792.0,0.0,2255579.75,0.0;
7836.0,0.0,2255579.75,0.0;
7884.0,0.0,2255579.75,0.0;
7933.0,0.0,2255579.75,0.0;
7988.0,0.0,2255579.75,0.0;
8049.0,0.0,2255579.75,0.0;
8146.0,0.0,2255579.75,0.0;
8230.0,0.0,2255579.75,0.0;
8285.0,0.0,2255579.75,0.0;
8338.0,0.0,2255579.75,0.0;
8408.0,0.0,2255579.75,0.0;
8460.0,0.0,2255579.75,0.0;
8505.0,0.0,2255579.75,0.0;
8548.0,0.0,2255579.75,0.0;
8589.0,0.0,2255579.75,0.0;
8631.0,0.0,2255579.75,0.0;
8672.0,0.0,2255579.75,0.0;
8714.0,0.0,2255579.75,0.0;
8756.0,0.0,2255579.75,0.0;
8797.0,0.0,2255579.75,0.0;
8840.0,0.0,2255579.75,0.0;
8884.0,0.0,2255579.75,0.0;
8927.0,0.0,2255579.75,0.0;
nan,nan,nan,nan;
8979.0,0.0,2255579.75,0.0;
9024.0,0.0,2255579.75,0.0;
9071.0,0.0,2255579.75,0.0;
9112.0,0.0,2255579.75,0.0;
9154.0,0.0,2255579.75,0.0;
9199.0,0.0,2255579.75,0.0;
9240.0,0.0,2255579.75,0.0;
9282.0,0.0,2255579.75,0.0;
9324.0,0.0,2255579.75,0.0;
9367.0,0.0,2255579.75,0.0;
9408.0,0.0,2255579.75,0.0;
9450.0,0.0,2255579.75,0.0;
9493.0,0.0,2255579.75,0.0;
9535.0,0.0,2255579.75,0.0;
9576.0,0.0,2255579.75,0.0;
9618.0,0.0,2255579.75,0.0;
9660.0,0.0,2255579.75,0.0;
9701.0,0.0,2255579.75,0.0;
nan,nan,nan,nan;
9746.0,0.0,2255579.75,0.0;
9788.0,0.0,2255579.75,0.0;
9830.0,0.0,2255579.75,0.0;
9872.0,0.0,2255579.75,0.0;
9914.0,0.0,2255579.75,0.0;
9956.0,0.0,2255579.75,0.0;
10000.0,0.0,2255579.75,0.0;
10042.0,0.0,2255579.75,0.0;
10084.0,0.0,2255579.75,0.0;
10125.0,0.0,2255579.75,0.0;
10167.0,0.0,2255579.75,0.0;
10208.0,0.0,2255579.75,0.0;
10252.0,0.0,2255579.75,0.0;
10293.0,0.0,2255579.75,0.0;
10335.0,0.0,2255579.75,0.0;
10376.0,0.0,2255579.75,0.0;
10418.0,0.0,2255579.75,0.0;
10460.0,0.0,2255579.75,0.0;
10501.0,0.0,2255579.75,0.0;
10543.0,0.0,2255579.75,0.0;
10588.0,0.0,2255579.75,0.0;
10635.0,0.0,2255579.75,0.0;
10676.0,0.0,2255579.75,0.0;
10717.0,0.0,2255579.75,0.0;
10759.0,0.0,2255579.75,0.0;
10800.0,0.0,2255579.75,0.0;
10844.0,0.0,2255579.75,0.0;
10888.0,0.0,2255579.75,0.0;
10932.0,0.0,2255579.75,0.0;
10975.0,0.0,2255579.75,0.0;
11016.0,0.0,2255579.75,0.0;
11058.0,0.0,2255579.75,0.0;
11100.0,0.0,2255579.75,0.0;
11141.0,0.0,2255579.75,0.0;
11183.0,0.0,2255579.75,0.0;
11224.0,0.0,2255579.75,0.0;
11266.0,0.0,2255579.75,0.0;
11308.0,0.0,2255579.75,0.0;
11349.0,0.0,2255579.75,0.0;
11391.0,0.0,2255579.75,0.0;
11432.0,0.0,2255579.75,0.0;
11476.0,0.0,2255579.75,0.0;
11517.0,0.0,2255579.75,0.0;
11559.0,0.0,2255579.75,0.0;
11600.0,0.0,2255579.75,0.0;
11641.0,0.0,2255579.75,0.0;
11684.0,0.0,2255579.75,0.0;
11727.0,0.0,2255579.75,0.0;
11768.0,0.0,2255579.75,0.0;
11810.0,0.0,2255579.75,0.0;
11852.0,0.0,2255579.75,0.0;
11893.0,0.0,2255579.75,0.0;
11935.0,0.0,2255579.75,0.0;
11978.0,0.0,2255579.75,0.0;
12020.0,0.0,2255579.75,0.0;
12061.0,0.0,2255579.75,0.0;
12103.0,0.0,2255579.75,0.0;
12144.0,0.0,2255579.75,0.0;
12186.0,0.0,2255579.75,0.0;
12228.0,0.0,2255579.75,0.0;
12271.0,0.0,2255579.75,0.0;
12312.0,0.0,2255579.75,0.0;
12356.0,0.0,2255579.75,0.0;
12399.0,0.0,2255579.75,0.0;
12440.0,0.0,2255579.75,0.0;
12485.0,0.0,2255579.75,0.0;
12529.0,0.0,2255579.75,0.0;
12574.0,0.0,2255579.75,0.0;
12632.0,0.0,2255579.75,0.0;
12682.0,0.0,2255579.75,0.0;
12728.0,0.0,2255579.75,0.0;
12800.0,0.0,2255579.75,0.0;
12853.0,0.0,2255579.75,0.0;
12904.0,0.0,2255579.75,0.0;
12950.0,0.0,2255579.75,0.0;
12997.0,0.0,2255579.75,0.0;
13039.0,0.0,2255579.75,0.0;
13082.0,0.0,2255579.75,0.0;
13125.0,0.0,2255579.75,0.0;
13167.0,0.0,2255579.75,0.0;
13209.0,0.0,2255579.75,0.0;
13253.0,0.0,2255579.75,0.0;
13298.0,0.0,2255579.75,0.0;
13341.0,0.0,2255579.75,0.0;
13383.0,0.0,2255579.75,0.0;
13425.0,0.0,2255579.75,0.0;
13468.0,0.0,2255579.75,0.0;
13511.0,0.0,2255579.75,0.0;
13556.0,0.0,2255579.75,0.0;
13599.0,0.0,2255579.75,0.0;
13643.0,0.0,2255579.75,0.0;
13702.0,0.0,2255579.75,0.0;
13758.0,0.0,2255579.75,0.0;
13804.0,0.0,2255579.75,0.0;
13847.0,0.0,2255579.75,0.0;
13889.0,0.0,2255579.75,0.0;
13932.0,0.0,2255579.75,0.0;
13975.0,0.0,2255579.75,0.0;
14017.0,0.0,2255579.75,0.0;
14060.0,0.0,2255579.75,0.0;
14103.0,0.0,2255579.75,0.0;
14149.0,0.0,2255579.75,0.0;
14193.0,0.0,2255579.75,0.0;
14238.0,0.0,2255579.75,0.0;
14281.0,0.0,2255579.75,0.0;
14324.0,0.0,2255579.75,0.0;
14367.0,0.0,2255579.75,0.0;
14413.0,0.0,2255579.75,0.0;
14462.0,0.0,2255579.75,0.0;
14508.0,0.0,2255579.75,0.0;
14556.0,0.0,2255579.75,0.0;
14603.0,0.0,2255579.75,0.0;
14647.0,0.0,2255579.75,0.0;
14692.0,0.0,2255579.75,0.0;
14736.0,0.0,2255579.75,0.0;
14778.0,0.0,2255579.75,0.0;
14821.0,0.0,2255579.75,0.0;
nan,nan,nan,nan;
14866.0,0.0,2255579.75,0.0;
14909.0,0.0,2255579.75,0.0;
14951.0,0.0,2255579.75,0.0;
14993.0,0.0,2255579.75,0.0;
15038.0,0.0,2255579.75,0.0;
15081.0,0.0,2255579.75,0.0;
15122.0,0.0,2255579.75,0.0;
15165.0,0.0,2255579.75,0.0;
15207.0,0.0,2255579.75,0.0;
15249.0,0.0,2255579.75,0.0;
15292.0,0.0,2255579.75,0.0;
15335.0,0.0,2255579.75,0.0;
15377.0,0.0,2255579.75,0.0;
15420.0,0.0,2255579.75,0.0;
15463.0,0.0,2255579.75,0.0;
15505.0,0.0,2255579.75,0.0;
15546.0,0.0,2255579.75,0.0;
15588.0,0.0,2255579.75,0.0;
15629.0,0.0,2255579.75,0.0;
15681.0,0.0,2255579.75,0.0;
15733.0,0.0,2255579.75,0.0;
15784.0,0.0,2255579.75,0.0;
15832.0,0.0,2255579.75,0.0;
15877.0,0.0,2255579.75,0.0;
15926.0,0.0,2255579.75,0.0;
15970.0,0.0,2255579.75,0.0;
16018.0,0.003933508414775133,2255580.25,500.0000305175781;
16070.0,0.014217536896467209,2255597.0,3500.000244140625;
16122.0,0.02457011304795742,2255641.0,7875.00048828125;
16178.0,0.035774145275354385,2255730.75,14500.0009765625;
16228.0,0.0458088181912899,2255850.5,19750.001953125;
16281.0,0.056454844772815704,2256011.75,25500.001953125;
16332.0,0.06669144332408905,2256203.0,31250.001953125;
16384.0,0.07709532976150513,2256439.25,38000.00390625;
16436.0,0.08744756877422333,2256720.5,44500.00390625;
16488.0,0.09772124886512756,2257046.5,51375.00390625;
16543.0,0.10847718268632889,2257435.0,58000.00390625;
16594.0,0.11832498759031296,2257837.75,64250.00390625;
16648.0,0.128591388463974,2258315.75,72375.0078125;
16699.0,0.13810624182224274,2258810.0,78500.0078125;
16752.0,0.1477840542793274,2259361.25,84500.0078125;
16805.0,0.15721756219863892,2259948.5,89625.0078125;
16856.0,0.16603699326515198,2260544.25,94625.0078125;
16906.0,0.17441001534461975,2261163.25,99500.0078125;
16955.0,0.18232430517673492,2261797.5,104500.0078125;
17004.0,0.18993091583251953,2262459.0,108750.0078125;
17059.0,0.19806772470474243,2263237.75,114875.0078125;
17112.0,0.20547625422477722,2264025.75,119625.0078125;
17163.0,0.21217358112335205,2264808.5,123625.0078125;
17216.0,0.21865518391132355,2265648.5,127625.0078125;
17267.0,0.22440122067928314,2266476.25,130125.0078125;
17320.0,0.22983363270759583,2267348.25,132250.015625;
17369.0,0.23433828353881836,2268177.25,136000.015625;
17419.0,0.23839540779590607,2269047.0,139875.015625;
17468.0,0.24182139337062836,2269917.0,142500.015625;
17516.0,0.24462714791297913,2270781.25,144375.015625;
nan,nan,nan,nan;
17569.0,0.2470627725124359,2271747.5,145750.015625;
17616.0,0.24862626194953918,2272601.75,145625.015625;
17664.0,0.24962221086025238,2273479.0,146750.015625;
17711.0,0.2499919831752777,2274348.25,148250.015625;
17759.0,0.24973557889461517,2275238.0,148250.015625;
17808.0,0.24879899621009827,2276144.5,147875.015625;
17860.0,0.24703170359134674,2277101.75,146875.015625;
17914.0,0.24435119330883026,2278077.75,144250.015625;
17966.0,0.2409413903951645,2279009.5,143500.015625;
18018.0,0.23669660091400146,2279937.5,142500.015625;
18070.0,0.23162008821964264,2280850.5,139750.015625;
18122.0,0.22570621967315674,2281744.75,136875.015625;
18174.0,0.21895243227481842,2282611.0,132125.015625;
18226.0,0.21135732531547546,2283441.5,126750.015625;
18280.0,0.20259052515029907,2284273.75,122750.015625;
18331.0,0.19349373877048492,2285036.5,118750.015625;
18381.0,0.18381960690021515,2285755.75,114125.015625;
18433.0,0.17298412322998047,2286470.25,108750.015625;
18488.0,0.1606876701116562,2287177.0,101000.015625;
18542.0,0.14780676364898682,2287819.5,93500.015625;
nan,nan,nan,nan;
18600.0,0.13312579691410065,2288449.75,84875.015625;
18652.0,0.11925579607486725,2288957.0,76375.015625;
18705.0,0.10447856783866882,2289418.5,67625.015625;
18764.0,0.08732570707798004,2289858.25,56875.015625;
18816.0,0.07165293395519257,2290174.75,46625.015625;
18868.0,0.0555226132273674,2290424.0,36000.015625;
18920.0,0.03899620100855827,2290606.5,26125.015625;
18972.0,0.02214197814464569,2290725.5,16375.015625;
19024.0,0.005032344255596399,2290783.25,7000.015625;
19076.0,-0.012255598790943623,2290777.75,-2750.000244140625;
19128.0,-0.029639191925525665,2290716.0,-11250.0009765625;
19181.0,-0.047367315739393234,2290598.25,-19625.001953125;
19233.0,-0.06467938423156738,2290424.5,-28750.001953125;
19285.0,-0.08181674033403397,2290185.25,-39000.00390625;
19337.0,-0.09868218749761581,2289876.5,-49500.00390625;
19389.0,-0.1151760146021843,2289499.5,-60375.00390625;
19440.0,-0.13089218735694885,2289062.0,-70375.0078125;
19493.0,-0.1466379314661026,2288535.0,-81625.0078125;
19545.0,-0.16139769554138184,2287959.5,-90375.0078125;
19598.0,-0.17563030123710632,2287318.5,-98375.0078125;
19648.0,-0.18820896744728088,2286670.25,-104750.0078125;
19700.0,-0.2003159075975418,2285951.5,-112000.0078125;
19752.0,-0.21132847666740417,2285186.0,-119250.0078125;
19804.0,-0.2211415320634842,2284373.0,-126625.0078125;
19856.0,-0.22967052459716797,2283520.25,-132500.015625;
19908.0,-0.23681294918060303,2282625.75,-138625.015625;
19960.0,-0.24249686300754547,2281701.75,-142875.015625;
20012.0,-0.24662858247756958,2280763.75,-144625.015625;
20064.0,-0.2491506040096283,2279819.0,-145500.015625;
20116.0,-0.24999921023845673,2278863.5,-147500.015625;
20168.0,-0.2491152584552765,2277898.25,-148750.015625;
20220.0,-0.24646314978599548,2276934.5,-148000.015625;
nan,nan,nan,nan;
20276.0,-0.24159914255142212,2275912.0,-145250.015625;
20328.0,-0.23519864678382874,2274986.25,-141375.015625;
20380.0,-0.2269834280014038,2274090.75,-137000.015625;
20432.0,-0.21696826815605164,2273214.5,-133750.015625;
20485.0,-0.2049408257007599,2272360.25,-127500.015625;
20538.0,-0.19112613797187805,2271555.75,-119875.015625;
20590.0,-0.1758945882320404,2270818.25,-110875.015625;
20642.0,-0.15909171104431152,2270148.75,-100875.015625;
20694.0,-0.14081181585788727,2269547.25,-90375.015625;
20746.0,-0.12117505073547363,2269020.25,-78750.015625;
20798.0,-0.10031561553478241,2268568.5,-66875.015625;
20850.0,-0.07838961482048035,2268203.5,-53250.015625;
20902.0,-0.05556229501962662,2267930.0,-39250.015625;
20955.0,-0.03156719729304314,2267745.75,-24750.015625;
21006.0,-0.007978874258697033,2267656.25,-11625.015625;
21059.0,0.016834506765007973,2267654.0,2624.984619140625;
21112.0,0.04170769453048706,2267737.0,14749.9853515625;
21164.0,0.06592202186584473,2267896.5,26999.986328125;
21216.0,0.08969759941101074,2268146.75,41374.98828125;
21267.0,0.11234042048454285,2268484.0,55749.98828125;
21320.0,0.13489392399787903,2268930.5,70624.9921875;
21371.0,0.15540407598018646,2269453.25,84624.9921875;
21424.0,0.17521072924137115,2270079.25,97124.9921875;
21475.0,0.19256901741027832,2270753.0,107499.9921875;
21528.0,0.2085886001586914,2271517.25,117499.9921875;
21579.0,0.22183504700660706,2272306.25,124999.9921875;
21632.0,0.23311620950698853,2273174.25,132500.0;
21683.0,0.2413899153470993,2274056.75,139875.0;
21736.0,0.24713192880153656,2275010.0,144250.0;
21787.0,0.24976292252540588,2275943.25,146750.0;
21840.0,0.24937480688095093,2276920.75,147250.0;
21891.0,0.24591755867004395,2277850.75,145375.0;
21944.0,0.23908108472824097,2278802.0,143125.0;
21996.0,0.2291591763496399,2279723.5,140750.0;
22048.0,0.21610768139362335,2280605.75,134250.0;
22100.0,0.2000095546245575,2281439.5,127000.0;
22152.0,0.18101784586906433,2282207.75,115750.0;
22205.0,0.1588703691959381,2282907.0,102875.0;
22256.0,0.1351374089717865,2283497.0,89750.0;
22308.0,0.10878315567970276,2284003.0,74750.0;
22360.0,0.0805821567773819,2284401.0,57625.0;
22412.0,0.05091353878378868,2284679.75,39000.0;
22464.0,0.020197793841362,2284836.5,20500.0;
22516.0,-0.011108893901109695,2284877.25,2625.0;
22568.0,-0.042520876973867416,2284806.0,-14000.0009765625;
22620.0,-0.07352516800165176,2284634.25,-29750.001953125;
22672.0,-0.10359693318605423,2284346.5,-47875.00390625;
nan,nan,nan,nan;
22728.0,-0.13432364165782928,2283904.0,-67750.0078125;
22792.0,-0.1665007472038269,2283231.5,-89500.0078125;
22843.0,-0.18928557634353638,2282580.75,-104750.0078125;
22896.0,-0.20973257720470428,2281819.5,-117375.0078125;
22946.0,-0.22557953000068665,2281033.5,-127875.0078125;
22998.0,-0.23812365531921387,2280164.5,-135000.015625;
23050.0,-0.24631130695343018,2279253.0,-141500.015625;
23102.0,-0.24985748529434204,2278298.75,-147625.015625;
23155.0,-0.2485058456659317,2277313.5,-148875.015625;
23208.0,-0.242019921541214,2276337.25,-146500.015625;
23259.0,-0.23093649744987488,2275427.25,-141625.015625;
23312.0,-0.21447807550430298,2274533.25,-133125.015625;
23363.0,-0.19409041106700897,2273730.75,-124000.015625;
23416.0,-0.16851074993610382,2272973.75,-111500.015625;
23467.0,-0.14008383452892303,2272335.75,-97125.015625;
23520.0,-0.10713619738817215,2271789.75,-78000.015625;
23571.0,-0.07277542352676392,2271400.0,-56500.015625;
23624.0,-0.03506045043468475,2271151.75,-32375.015625;
23675.0,0.0023675744887441397,2271055.5,-10875.015625;
23728.0,0.041542213410139084,2271101.0,11249.9853515625;
23780.0,0.07931827008724213,2271273.75,30749.986328125;
23832.0,0.11548294126987457,2271589.0,52874.98828125;
nan,nan,nan,nan;
23888.0,0.1515314280986786,2272085.0,75749.9921875;
23940.0,0.18132245540618896,2272680.25,95249.9921875;
23992.0,0.20666804909706116,2273383.25,111249.9921875;
24044.0,0.2267744094133377,2274182.0,125624.9921875;
24096.0,0.24095816910266876,2275053.25,136125.0;
24148.0,0.24865446984767914,2275980.25,143625.0;
24200.0,0.249484583735466,2276934.0,146875.0;
24252.0,0.24323420226573944,2277881.75,145000.0;
24306.0,0.22923040390014648,2278837.75,140875.0;
24357.0,0.20919397473335266,2279699.75,133250.0;
24410.0,0.18179529905319214,2280517.25,120375.0;
24461.0,0.14973898231983185,2281205.25,104375.0;
24514.0,0.11139586567878723,2281784.5,82500.0;
24566.0,0.0698697566986084,2282189.5,57000.0;
24618.0,0.025718534365296364,2282414.75,29125.0;
24670.0,-0.019669367000460625,2282467.0,3000.0;
24722.0,-0.06480502337217331,2282358.5,-21375.001953125;
24774.0,-0.10813875496387482,2282093.0,-46250.00390625;
24826.0,-0.14811471104621887,2281659.75,-71625.0078125;
24878.0,-0.18322712182998657,2281074.5,-94250.0078125;
24931.0,-0.21255704760551453,2280350.25,-112625.0078125;
24984.0,-0.23408222198486328,2279518.25,-128750.0078125;
25035.0,-0.24644368886947632,2278633.5,-140500.015625;
25088.0,-0.24987995624542236,2277664.75,-147250.015625;
25139.0,-0.24376386404037476,2276720.0,-147750.015625;
25192.0,-0.22759664058685303,2275765.75,-142375.015625;
25243.0,-0.20296603441238403,2274916.0,-130375.015625;
25296.0,-0.16873495280742645,2274135.25,-114250.015625;
25347.0,-0.12862682342529297,2273506.75,-94250.015625;
25400.0,-0.08106638491153717,2273020.0,-67375.015625;
25454.0,-0.02845793217420578,2272738.5,-34500.015625;
25506.0,0.023958705365657806,2272672.25,-4125.015625;
25558.0,0.07577371597290039,2272794.0,23999.984375;
25610.0,0.12461042404174805,2273100.0,53374.984375;
25662.0,0.16812953352928162,2273596.0,81874.984375;
25714.0,0.2041284441947937,2274254.5,105874.984375;
25766.0,0.2306760847568512,2275047.75,125749.984375;
25818.0,0.24622105062007904,2275937.75,139124.984375;
25870.0,0.24969090521335602,2276883.0,146124.984375;
25922.0,0.24057625234127045,2277829.75,144749.984375;
25974.0,0.2190198451280594,2278738.5,138249.984375;
26026.0,0.18580232560634613,2279570.25,124624.984375;
nan,nan,nan,nan;
26082.0,0.13868869841098785,2280327.0,102499.984375;
26134.0,0.08664798736572266,2280851.25,74124.984375;
26186.0,0.029356222599744797,2281149.0,38249.984375;
26238.0,-0.030095312744379044,2281214.5,3124.984375;
26290.0,-0.08834764361381531,2281066.0,-29000.015625;
26342.0,-0.14196155965328217,2280705.5,-62125.015625;
26394.0,-0.18761667609214783,2280139.5,-92750.015625;
26446.0,-0.22232866287231445,2279409.25,-116875.015625;
26498.0,-0.24366076290607452,2278548.0,-135750.015625;
26550.0,-0.24991373717784882,2277603.75,-146375.015625;
26602.0,-0.2402736246585846,2276641.75,-147625.015625;
26656.0,-0.21366776525974274,2275685.75,-138625.015625;
26707.0,-0.17428503930568695,2274892.25,-120250.015625;
26760.0,-0.1210707426071167,2274226.0,-94625.015625;
26811.0,-0.06122419238090515,2273790.25,-60750.015625;
26864.0,0.005814786069095135,2273601.0,-20250.015625;
26915.0,0.07054619491100311,2273661.75,16249.9853515625;
26968.0,0.13314655423164368,2273965.0,53624.984375;
27020.0,0.18524126708507538,2274499.0,88624.984375;
27072.0,0.2239001989364624,2275222.0,115999.984375;
27124.0,0.24581573903560638,2276084.25,135874.984375;
27178.0,0.24854201078414917,2277062.0,145874.984375;
27229.0,0.23165804147720337,2277981.75,142874.984375;
27282.0,0.19496548175811768,2278862.25,129749.984375;
27333.0,0.14361809194087982,2279583.0,107874.984375;
27385.0,0.07896269112825394,2280118.25,74499.984375;
