%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:04:08

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
8721.0,0.0,2233639.75,0.0;
8766.0,0.0,2233639.75,0.0;
8811.0,0.0,2233639.75,0.0;
8852.0,0.0,2233639.75,0.0;
8894.0,0.0,2233639.75,0.0;
8933.0,0.0,2233639.75,0.0;
8975.0,0.0,2233639.75,0.0;
9019.0,0.0,2233639.75,0.0;
9063.0,0.0,2233639.75,0.0;
9104.0,0.0,2233639.75,0.0;
9144.0,0.0,2233639.75,0.0;
9185.0,0.0,2233639.75,0.0;
9225.0,0.0,2233639.75,0.0;
9265.0,0.0,2233639.75,0.0;
9305.0,0.0,2233639.75,0.0;
9346.0,0.0,2233639.75,0.0;
9386.0,0.0,2233639.75,0.0;
9426.0,0.0,2233639.75,0.0;
9467.0,0.0,2233639.75,0.0;
9506.0,0.0,2233639.75,0.0;
9546.0,0.0,2233639.75,0.0;
9586.0,0.0,2233639.75,0.0;
9628.0,0.0,2233639.75,0.0;
9668.0,0.0,2233639.75,0.0;
9709.0,0.0,2233639.75,0.0;
9753.0,0.0,2233639.75,0.0;
9798.0,0.0,2233639.75,0.0;
9842.0,0.0,2233639.75,0.0;
9883.0,0.0,2233639.75,0.0;
9926.0,0.0,2233639.75,0.0;
9966.0,0.0,2233639.75,0.0;
10005.0,0.0,2233639.75,0.0;
10043.0,0.0,2233639.75,0.0;
10083.0,0.0,2233639.75,0.0;
10124.0,0.0,2233639.75,0.0;
10164.0,0.0,2233639.75,0.0;
10203.0,0.0,2233639.75,0.0;
10245.0,0.0,2233639.75,0.0;
10285.0,0.0,2233639.75,0.0;
10324.0,0.0,2233639.75,0.0;
10364.0,0.0,2233639.75,0.0;
10404.0,0.0,2233639.75,0.0;
10444.0,0.0,2233639.75,0.0;
10484.0,0.0,2233639.75,0.0;
10524.0,0.0,2233639.75,0.0;
10564.0,0.0,2233639.75,0.0;
10604.0,0.0,2233639.75,0.0;
10644.0,0.0,2233639.75,0.0;
10684.0,0.0,2233639.75,0.0;
10724.0,0.0,2233639.75,0.0;
10763.0,0.0,2233639.75,0.0;
10803.0,0.0,2233639.75,0.0;
10844.0,0.0,2233639.75,0.0;
10883.0,0.0,2233639.75,0.0;
10923.0,0.0,2233639.75,0.0;
10964.0,0.0,2233639.75,0.0;
11003.0,0.0,2233639.75,0.0;
11044.0,0.0,2233639.75,0.0;
11084.0,0.0,2233639.75,0.0;
11124.0,0.0,2233639.75,0.0;
11165.0,0.0,2233639.75,0.0;
11204.0,0.0,2233639.75,0.0;
11244.0,0.0,2233639.75,0.0;
11284.0,0.0,2233639.75,0.0;
11324.0,0.0,2233639.75,0.0;
11364.0,0.0,2233639.75,0.0;
11404.0,0.0,2233639.75,0.0;
11445.0,0.0,2233639.75,0.0;
11484.0,0.0,2233639.75,0.0;
11524.0,0.0,2233639.75,0.0;
11565.0,0.0,2233639.75,0.0;
11604.0,0.0,2233639.75,0.0;
11644.0,0.0,2233639.75,0.0;
11684.0,0.0,2233639.75,0.0;
11724.0,0.0,2233639.75,0.0;
11764.0,0.0,2233639.75,0.0;
11804.0,0.0,2233639.75,0.0;
11845.0,0.0,2233639.75,0.0;
11884.0,0.0,2233639.75,0.0;
11924.0,0.0,2233639.75,0.0;
11965.0,0.0,2233639.75,0.0;
12006.0,0.0,2233639.75,0.0;
12046.0,0.0,2233639.75,0.0;
12085.0,0.0,2233639.75,0.0;
12125.0,0.0,2233639.75,0.0;
12164.0,0.0,2233639.75,0.0;
12204.0,0.0,2233639.75,0.0;
12245.0,0.0,2233639.75,0.0;
12285.0,0.0,2233639.75,0.0;
12325.0,0.0,2233639.75,0.0;
12364.0,0.0,2233639.75,0.0;
12404.0,0.0,2233639.75,0.0;
12445.0,0.0,2233639.75,0.0;
12484.0,0.0,2233639.75,0.0;
12524.0,0.0,2233639.75,0.0;
12564.0,0.0,2233639.75,0.0;
12608.0,0.0,2233639.75,0.0;
12660.0,0.0,2233639.75,0.0;
12712.0,0.0,2233639.75,0.0;
12760.0,0.0,2233639.75,0.0;
12812.0,0.0,2233639.75,0.0;
12864.0,0.0,2233639.75,0.0;
12916.0,0.0,2233639.75,0.0;
nan,nan,nan,nan;
12978.0,0.0,2233639.75,0.0;
13031.0,0.0,2233639.75,0.0;
13084.0,0.0,2233639.75,0.0;
13135.0,0.0,2233639.75,0.0;
13182.0,0.0,2233639.75,0.0;
13225.0,0.0,2233639.75,0.0;
13267.0,0.0,2233639.75,0.0;
13310.0,0.0,2233639.75,0.0;
13353.0,0.0,2233639.75,0.0;
13395.0,0.0,2233639.75,0.0;
13436.0,0.0,2233639.75,0.0;
13480.0,0.0,2233639.75,0.0;
13521.0,0.0,2233639.75,0.0;
13563.0,0.0,2233639.75,0.0;
13604.0,0.0,2233639.75,0.0;
13646.0,0.0,2233639.75,0.0;
13688.0,0.0,2233639.75,0.0;
13736.0,0.0,2233639.75,0.0;
13783.0,0.0,2233639.75,0.0;
13827.0,0.0,2233639.75,0.0;
13875.0,0.0,2233639.75,0.0;
13916.0,0.0,2233639.75,0.0;
13960.0,0.0,2233639.75,0.0;
14003.0,0.0,2233639.75,0.0;
14044.0,0.0,2233639.75,0.0;
14084.0,0.0,2233639.75,0.0;
nan,nan,nan,nan;
14129.0,0.0,2233639.75,0.0;
14171.0,0.0,2233639.75,0.0;
14215.0,0.0,2233639.75,0.0;
14259.0,0.0,2233639.75,0.0;
14299.0,0.0,2233639.75,0.0;
14339.0,0.0,2233639.75,0.0;
14379.0,0.0,2233639.75,0.0;
14420.0,0.0,2233639.75,0.0;
14460.0,0.0,2233639.75,0.0;
14501.0,0.0,2233639.75,0.0;
14541.0,0.0,2233639.75,0.0;
14581.0,0.0,2233639.75,0.0;
14621.0,0.0,2233639.75,0.0;
14660.0,0.0,2233639.75,0.0;
14700.0,0.0,2233639.75,0.0;
14741.0,0.0,2233639.75,0.0;
14781.0,0.0,2233639.75,0.0;
14820.0,0.0,2233639.75,0.0;
14862.0,0.0,2233639.75,0.0;
14903.0,0.0,2233639.75,0.0;
14945.0,0.0,2233639.75,0.0;
14985.0,0.0,2233639.75,0.0;
15025.0,0.0,2233639.75,0.0;
15065.0,0.0,2233639.75,0.0;
15105.0,0.0,2233639.75,0.0;
15145.0,0.0,2233639.75,0.0;
15185.0,0.0,2233639.75,0.0;
15225.0,0.0,2233639.75,0.0;
15265.0,0.0,2233639.75,0.0;
15305.0,0.0,2233639.75,0.0;
15347.0,0.0,2233639.75,0.0;
15388.0,0.0,2233639.75,0.0;
15430.0,0.0,2233639.75,0.0;
15471.0,0.0,2233639.75,0.0;
15513.0,0.0,2233639.75,0.0;
15555.0,0.0,2233639.75,0.0;
15602.0,0.0,2233639.75,0.0;
15644.0,0.0,2233639.75,0.0;
15686.0,0.0,2233639.75,0.0;
15731.0,0.0,2233639.75,0.0;
15779.0,0.0,2233639.75,0.0;
15823.0,0.0,2233639.75,0.0;
15871.0,0.0,2233639.75,0.0;
15917.0,0.0,2233639.75,0.0;
15960.0,0.0,2233639.75,0.0;
16006.0,0.001571801956743002,2233639.75,0.0;
16058.0,0.011837747879326344,2233652.0,2625.000244140625;
16112.0,0.022574476897716522,2233698.0,7875.00048828125;
16163.0,0.032768573611974716,2233770.25,12375.0009765625;
16216.0,0.04339856281876564,2233877.25,17250.001953125;
16268.0,0.05384356901049614,2234017.0,22375.001953125;
16320.0,0.06428428739309311,2234196.25,29000.001953125;
16372.0,0.07469841837882996,2234421.0,36000.00390625;
16424.0,0.08506408333778381,2234689.75,42875.00390625;
16476.0,0.09535906463861465,2235000.75,49125.00390625;
16528.0,0.10555653274059296,2235355.75,55875.00390625;
16580.0,0.11563548445701599,2235753.0,62500.00390625;
16632.0,0.1255679577589035,2236198.5,70125.0078125;
16684.0,0.13532650470733643,2236687.5,76375.0078125;
16736.0,0.14488692581653595,2237217.75,82875.0078125;
16787.0,0.15404480695724487,2237775.0,88375.0078125;
16835.0,0.16243746876716614,2238326.5,92375.0078125;
16888.0,0.17142674326896667,2238971.75,98375.0078125;
16940.0,0.17993250489234924,2239636.5,103125.0078125;
16988.0,0.18748469650745392,2240277.25,107500.0078125;
17036.0,0.19471950829029083,2240942.75,111875.0078125;
17083.0,0.20147722959518433,2241623.25,116625.0078125;
17131.0,0.2080247700214386,2242342.75,120375.0078125;
17172.0,0.2133098840713501,2242975.0,123750.0078125;
17214.0,0.21841895580291748,2243640.0,127125.0078125;
17255.0,0.223094642162323,2244301.0,129375.0078125;
17297.0,0.2275446355342865,2244986.75,130875.0078125;
17339.0,0.2316369116306305,2245685.0,133375.015625;
17382.0,0.2354457676410675,2246417.25,136875.015625;
17423.0,0.23869283497333527,2247132.0,139750.015625;
nan,nan,nan,nan;
17468.0,0.24182139337062836,2247928.75,142000.015625;
17520.0,0.24483251571655273,2248862.0,143875.015625;
17566.0,0.24694472551345825,2249698.75,145500.015625;
17611.0,0.24849116802215576,2250514.75,145000.015625;
17664.0,0.24962221086025238,2251478.0,145750.015625;
17715.0,0.24999848008155823,2252418.75,148000.015625;
17764.0,0.2496725618839264,2253327.75,148500.015625;
17812.0,0.2486875355243683,2254219.0,148500.015625;
17859.0,0.24707308411598206,2255091.75,148375.015625;
17910.0,0.2445838749408722,2256020.75,145125.015625;
17955.0,0.24173201620578766,2256829.75,143625.015625;
17998.0,0.23842817544937134,2257602.75,143875.015625;
18039.0,0.234747052192688,2258331.75,141750.015625;
18081.0,0.23043885827064514,2259065.5,139250.015625;
18124.0,0.2254606932401657,2259803.75,137250.015625;
18166.0,0.22004367411136627,2260510.25,134000.015625;
18207.0,0.21422863006591797,2261177.25,129625.015625;
18251.0,0.20740744471549988,2261869.5,125250.015625;
18292.0,0.2005194127559662,2262499.75,122875.015625;
18334.0,0.19293388724327087,2263128.5,119125.015625;
18384.0,0.18321840465068817,2263848.75,114250.015625;
18432.0,0.17319943010807037,2264510.25,109250.015625;
18476.0,0.16344323754310608,2265086.0,103625.015625;
18518.0,0.15362919867038727,2265601.75,97125.015625;
18559.0,0.14359399676322937,2266070.5,90750.015625;
18601.0,0.13286486268043518,2266517.5,84375.015625;
18643.0,0.121702179312706,2266929.75,77750.015625;
18684.0,0.11040794849395752,2267300.25,71375.015625;
18729.0,0.09758566319942474,2267660.0,62875.015625;
18781.0,0.08225541561841965,2268017.75,53000.015625;
18833.0,0.06642777472734451,2268311.5,43250.015625;
nan,nan,nan,nan;
18889.0,0.048892952501773834,2268553.0,32125.015625;
18941.0,0.03222508355975151,2268708.0,21875.015625;
18993.0,0.015258903615176678,2268801.5,12500.015625;
19046.0,-0.002264681039378047,2268833.5,2750.015625;
19098.0,-0.019603103399276733,2268801.5,-6500.00048828125;
19150.0,-0.037002574652433395,2268717.5,-14250.0009765625;
19203.0,-0.05470779910683632,2268575.5,-23250.001953125;
19256.0,-0.0722871720790863,2268368.5,-33375.00390625;
19307.0,-0.0889902263879776,2268103.75,-43625.00390625;
19359.0,-0.10570994019508362,2267767.0,-54000.00390625;
19411.0,-0.12201522290706635,2267360.25,-64625.00390625;
19464.0,-0.13810153305530548,2266872.5,-75625.0078125;
19515.0,-0.1529703140258789,2266344.0,-85125.0078125;
19568.0,-0.1676824986934662,2265730.5,-94375.0078125;
19620.0,-0.18127433955669403,2265077.25,-101875.0078125;
19672.0,-0.1939263641834259,2264380.25,-108625.0078125;
19724.0,-0.20553945004940033,2263638.25,-115375.0078125;
19776.0,-0.21601420640945435,2262852.25,-122375.0078125;
19828.0,-0.22524258494377136,2262021.75,-129000.0078125;
19881.0,-0.2332843393087387,2261133.75,-135125.015625;
19933.0,-0.23973146080970764,2260232.75,-139375.015625;
19985.0,-0.244680255651474,2259306.75,-143000.015625;
20037.0,-0.24804800748825073,2258371.75,-144250.015625;
20089.0,-0.2497689127922058,2257423.25,-146500.015625;
20141.0,-0.24979020655155182,2256458.75,-148625.015625;
20193.0,-0.24806378781795502,2255494.5,-148125.015625;
20245.0,-0.2445533573627472,2254539.75,-146375.015625;
20297.0,-0.23923565447330475,2253603.5,-143500.015625;
20349.0,-0.23210127651691437,2252694.0,-139000.015625;
20401.0,-0.2231558859348297,2251808.0,-135875.015625;
20453.0,-0.21242079138755798,2250944.5,-131750.015625;
20502.0,-0.20070336759090424,2250164.25,-126250.015625;
20543.0,-0.18973112106323242,2249541.25,-121000.015625;
20585.0,-0.17742939293384552,2248939.25,-113625.015625;
20627.0,-0.1640944480895996,2248379.75,-105500.015625;
20668.0,-0.1501283198595047,2247876.5,-97250.015625;
20710.0,-0.13490787148475647,2247404.25,-89000.015625;
20753.0,-0.11843539774417877,2246972.75,-78750.015625;
20796.0,-0.10114005208015442,2246597.5,-68250.015625;
20838.0,-0.0835346132516861,2246289.0,-57125.015625;
20879.0,-0.06575751304626465,2246046.0,-46000.015625;
20923.0,-0.04613204300403595,2245850.5,-33750.015625;
20964.0,-0.027434593066573143,2245729.5,-22250.015625;
21011.0,-0.005647504702210426,2245660.0,-9750.015625;
21054.0,0.014487337321043015,2245661.25,1875.0001220703125;
21095.0,0.03373879939317703,2245715.25,11500.0009765625;
21137.0,0.05338780954480171,2245818.0,20875.001953125;
21180.0,0.07329624146223068,2245977.25,31250.001953125;
21222.0,0.09240054339170456,2246194.75,43000.00390625;
21263.0,0.11059273779392242,2246466.25,54500.00390625;
21307.0,0.12946835160255432,2246822.5,66500.0078125;
21348.0,0.14631761610507965,2247213.75,77750.0078125;
21390.0,0.16269555687904358,2247672.25,89000.0078125;
21432.0,0.1780497133731842,2248184.0,98625.0078125;
21477.0,0.19321562349796295,2248781.0,107375.0078125;
21529.0,0.20886939764022827,2249526.75,116625.0078125;
21577.0,0.2213553935289383,2250260.5,123625.0078125;
21620.0,0.23079383373260498,2250952.75,129625.0078125;
21662.0,0.23830384016036987,2251661.0,135625.015625;
21704.0,0.24402472376823425,2252402.0,141875.015625;
21747.0,0.24794341623783112,2253180.5,145125.015625;
21791.0,0.24984773993492126,2253990.75,147500.015625;
21835.0,0.24955147504806519,2254807.5,148625.015625;
21886.0,0.24639278650283813,2255747.75,146875.015625;
21938.0,0.2400224655866623,2256687.75,144250.015625;
21990.0,0.2304651439189911,2257602.75,140250.015625;
22042.0,0.21777033805847168,2258491.25,135250.015625;
22094.0,0.20201829075813293,2259329.5,127125.015625;
22146.0,0.183351069688797,2260105.5,117125.015625;
22198.0,0.16194608807563782,2260805.25,105000.015625;
22250.0,0.1380443125963211,2261423.5,92625.015625;
22302.0,0.11192552745342255,2261948.0,77625.015625;
22355.0,0.08336392790079117,2262373.5,60375.015625;
22408.0,0.0532381571829319,2262674.25,41375.015625;
22461.0,0.021990619599819183,2262849.5,22625.015625;
22513.0,-0.009295531548559666,2262904.25,4750.015625;
22559.0,-0.03709843009710312,2262857.25,-10625.0009765625;
22606.0,-0.06524719297885895,2262729.75,-24250.001953125;
22651.0,-0.09159847348928452,2262520.5,-39750.00390625;
22696.0,-0.11701250076293945,2262221.25,-55875.00390625;
22746.0,-0.143729567527771,2261784.5,-73250.0078125;
22798.0,-0.16932380199432373,2261217.5,-90500.0078125;
22849.0,-0.1917719542980194,2260567.25,-104625.0078125;
22894.0,-0.20902451872825623,2259927.25,-115375.0078125;
22939.0,-0.2235771119594574,2259233.5,-124750.0078125;
22984.0,-0.23516209423542023,2258493.25,-132375.015625;
23030.0,-0.2436945140361786,2257701.25,-138750.015625;
23075.0,-0.24860623478889465,2256889.0,-145375.015625;
23120.0,-0.24996867775917053,2256056.25,-148000.015625;
23166.0,-0.24758124351501465,2255203.75,-148000.015625;
23211.0,-0.24149926006793976,2254381.0,-145625.015625;
23256.0,-0.23171550035476685,2253579.25,-141500.015625;
23302.0,-0.21795713901519775,2252800.25,-134125.015625;
23347.0,-0.20095178484916687,2252081.5,-126375.015625;
23392.0,-0.18062424659729004,2251412.5,-117250.015625;
23438.0,-0.15667907893657684,2250792.5,-105875.015625;
23486.0,-0.12864090502262115,2250223.5,-92000.015625;
23538.0,-0.09527125954627991,2249725.0,-72375.015625;
23590.0,-0.059447433799505234,2249374.25,-49000.015625;
23645.0,-0.01973656192421913,2249171.0,-24250.015625;
23697.0,0.01864797994494438,2249128.75,-2000.015625;
23750.0,0.057660531252622604,2249225.0,18374.986328125;
23802.0,0.09487096965312958,2249449.25,39124.98828125;
23854.0,0.13006377220153809,2249817.5,61249.98828125;
23906.0,0.16229146718978882,2250324.5,81999.9921875;
23958.0,0.19064019620418549,2250953.5,100124.9921875;
24010.0,0.21426060795783997,2251685.5,115749.9921875;
24062.0,0.23238585889339447,2252514.0,130249.9921875;
24114.0,0.2443770170211792,2253413.25,139875.0;
24166.0,0.24973458051681519,2254357.75,146250.0;
24219.0,0.24802550673484802,2255339.5,147875.0;
24272.0,0.23893007636070251,2256302.0,144375.0;
24323.0,0.22327421605587006,2257190.75,138000.0;
24376.0,0.2001117765903473,2258063.0,129375.0;
24427.0,0.17169301211833954,2258819.25,115500.0;
24482.0,0.13510273396968842,2259517.25,97000.0;
24536.0,0.09423065185546875,2260044.5,72500.0;
24589.0,0.05058557167649269,2260382.75,45250.0;
24641.0,0.005709942430257797,2260535.25,18375.0;
24693.0,-0.03975590318441391,2260522.25,-7000.00048828125;
24745.0,-0.08428755402565002,2260355.0,-30375.001953125;
24797.0,-0.12632660567760468,2260022.75,-56375.00390625;
24849.0,-0.16432982683181763,2259527.0,-81250.0078125;
24901.0,-0.19683441519737244,2258889.25,-102250.0078125;
24953.0,-0.22250419855117798,2258132.25,-119625.0078125;
25005.0,-0.24021156132221222,2257277.0,-134375.015625;
25058.0,-0.2491443157196045,2256330.5,-144375.015625;
25109.0,-0.2484935224056244,2255389.25,-147750.015625;
25161.0,-0.2382558286190033,2254436.0,-145750.015625;
25213.0,-0.21849751472473145,2253524.25,-137875.015625;
25265.0,-0.1897651106119156,2252701.5,-123375.015625;
25317.0,-0.15299418568611145,2251985.75,-106125.015625;
25369.0,-0.10950958728790283,2251407.25,-84000.015625;
25421.0,-0.06098226085305214,2251005.0,-55750.015625;
25473.0,-0.009384021162986755,2250808.25,-24000.015625;
25525.0,0.04308473691344261,2250808.5,6124.984375;
25577.0,0.09408809244632721,2250988.0,33374.984375;
25629.0,0.14125031232833862,2251360.0,63124.984375;
25681.0,0.18226148188114166,2251912.75,90124.984375;
25728.0,0.21227648854255676,2252546.5,111249.984375;
25774.0,0.2338154911994934,2253271.25,128499.984375;
25819.0,0.24640433490276337,2254050.25,139874.984375;
25864.0,0.24992837011814117,2254873.0,146874.984375;
25910.0,0.24380077421665192,2255721.25,146749.984375;
25956.0,0.22785282135009766,2256540.5,141249.984375;
26008.0,0.19854135811328888,2257402.5,130249.984375;
26059.0,0.15931667387485504,2258146.0,112624.984375;
26112.0,0.1094721183180809,2258764.75,87374.984375;
