%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:03:34

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
1917.0,0.0,740838.75,0.0;
1960.0,0.0,740838.75,0.0;
1999.0,0.0,740838.75,0.0;
2038.0,0.0,740838.75,0.0;
2077.0,0.0,740838.75,0.0;
2117.0,0.0,740838.75,0.0;
2157.0,0.0,740838.75,0.0;
2197.0,0.0,740838.75,0.0;
2237.0,0.0,740838.75,0.0;
2277.0,0.0,740838.75,0.0;
2324.0,0.0,740838.75,0.0;
2368.0,0.0,740838.75,0.0;
2408.0,0.0,740838.75,0.0;
2447.0,0.0,740838.75,0.0;
2486.0,0.0,740838.75,0.0;
2525.0,0.0,740838.75,0.0;
2565.0,0.0,740838.75,0.0;
2605.0,0.0,740838.75,0.0;
2645.0,0.0,740838.75,0.0;
2686.0,0.0,740838.75,0.0;
2725.0,0.0,740838.75,0.0;
2766.0,0.0,740838.75,0.0;
2807.0,0.0,740838.75,0.0;
2846.0,0.0,740838.75,0.0;
2885.0,0.0,740838.75,0.0;
2926.0,0.0,740838.75,0.0;
2965.0,0.0,740838.75,0.0;
3005.0,0.0,740838.75,0.0;
nan,nan,nan,nan;
3047.0,0.0,740838.75,0.0;
3087.0,0.0,740838.75,0.0;
3126.0,0.0,740838.75,0.0;
3165.0,0.0,740838.75,0.0;
3204.0,0.0,740838.75,0.0;
3244.0,0.0,740838.75,0.0;
3284.0,0.0,740838.75,0.0;
3326.0,0.0,740838.75,0.0;
3365.0,0.0,740838.75,0.0;
3405.0,0.0,740838.75,0.0;
3446.0,0.0,740838.75,0.0;
3485.0,0.0,740838.75,0.0;
3525.0,0.0,740838.75,0.0;
3565.0,0.0,740838.75,0.0;
3605.0,0.0,740838.75,0.0;
3645.0,0.0,740838.75,0.0;
3685.0,0.0,740838.75,0.0;
3727.0,0.0,740838.75,0.0;
3766.0,0.0,740838.75,0.0;
3805.0,0.0,740838.75,0.0;
3846.0,0.0,740838.75,0.0;
3886.0,0.0,740838.75,0.0;
3925.0,0.0,740838.75,0.0;
3965.0,0.0,740838.75,0.0;
4005.0,0.0,740838.75,0.0;
4045.0,0.0,740838.75,0.0;
4085.0,0.0,740838.75,0.0;
4125.0,0.0,740838.75,0.0;
4165.0,0.0,740838.75,0.0;
4205.0,0.0,740838.75,0.0;
4245.0,0.0,740838.75,0.0;
4285.0,0.0,740838.75,0.0;
4325.0,0.0,740838.75,0.0;
4366.0,0.0,740838.75,0.0;
4405.0,0.0,740838.75,0.0;
4445.0,0.0,740838.75,0.0;
4485.0,0.0,740838.75,0.0;
4525.0,0.0,740838.75,0.0;
4565.0,0.0,740838.75,0.0;
4607.0,0.0,740838.75,0.0;
4646.0,0.0,740838.75,0.0;
4686.0,0.0,740838.75,0.0;
4726.0,0.0,740838.75,0.0;
4765.0,0.0,740838.75,0.0;
4805.0,0.0,740838.75,0.0;
4853.0,0.0,740838.75,0.0;
4898.0,0.0,740838.75,0.0;
4938.0,0.0,740838.75,0.0;
4978.0,0.0,740838.75,0.0;
5018.0,0.0,740838.75,0.0;
5058.0,0.0,740838.75,0.0;
5098.0,0.0,740838.75,0.0;
5138.0,0.0,740838.75,0.0;
5178.0,0.0,740838.75,0.0;
nan,nan,nan,nan;
5223.0,0.0,740838.75,0.0;
5262.0,0.0,740838.75,0.0;
5301.0,0.0,740838.75,0.0;
5342.0,0.0,740838.75,0.0;
5381.0,0.0,740838.75,0.0;
5421.0,0.0,740838.75,0.0;
5462.0,0.0,740838.75,0.0;
5502.0,0.0,740838.75,0.0;
5541.0,0.0,740838.75,0.0;
5581.0,0.0,740838.75,0.0;
5622.0,0.0,740838.75,0.0;
5661.0,0.0,740838.75,0.0;
5701.0,0.0,740838.75,0.0;
5745.0,0.0,740838.75,0.0;
5792.0,0.0,740838.75,0.0;
5836.0,0.0,740838.75,0.0;
5877.0,0.0,740838.75,0.0;
5917.0,0.0,740838.75,0.0;
5957.0,0.0,740838.75,0.0;
6002.0,0.0,740838.75,0.0;
6042.0,0.0,740838.75,0.0;
6082.0,0.0,740838.75,0.0;
6124.0,0.0,740838.75,0.0;
6164.0,0.0,740838.75,0.0;
6204.0,0.0,740838.75,0.0;
nan,nan,nan,nan;
6247.0,0.0,740838.75,0.0;
6286.0,0.0,740838.75,0.0;
6325.0,0.0,740838.75,0.0;
6370.0,0.0,740838.75,0.0;
6413.0,0.0,740838.75,0.0;
6453.0,0.0,740838.75,0.0;
6494.0,0.0,740838.75,0.0;
6533.0,0.0,740838.75,0.0;
6573.0,0.0,740838.75,0.0;
6613.0,0.0,740838.75,0.0;
6653.0,0.0,740838.75,0.0;
6693.0,0.0,740838.75,0.0;
6734.0,0.0,740838.75,0.0;
6773.0,0.0,740838.75,0.0;
6813.0,0.0,740838.75,0.0;
6852.0,0.0,740838.75,0.0;
6892.0,0.0,740838.75,0.0;
6932.0,0.0,740838.75,0.0;
6972.0,0.0,740838.75,0.0;
nan,nan,nan,nan;
7015.0,0.0,740838.75,0.0;
7054.0,0.0,740838.75,0.0;
7093.0,0.0,740838.75,0.0;
7133.0,0.0,740838.75,0.0;
7173.0,0.0,740838.75,0.0;
7213.0,0.0,740838.75,0.0;
7253.0,0.0,740838.75,0.0;
7293.0,0.0,740838.75,0.0;
7333.0,0.0,740838.75,0.0;
7373.0,0.0,740838.75,0.0;
7413.0,0.0,740838.75,0.0;
7453.0,0.0,740838.75,0.0;
7493.0,0.0,740838.75,0.0;
7533.0,0.0,740838.75,0.0;
7573.0,0.0,740838.75,0.0;
7613.0,0.0,740838.75,0.0;
7654.0,0.0,740838.75,0.0;
7693.0,0.0,740838.75,0.0;
7735.0,0.0,740838.75,0.0;
7774.0,0.0,740838.75,0.0;
7813.0,0.0,740838.75,0.0;
7854.0,0.0,740838.75,0.0;
7893.0,0.0,740838.75,0.0;
7933.0,0.0,740838.75,0.0;
7977.0,0.0,740838.75,0.0;
8024.0,0.0,740838.75,0.0;
8078.0,0.0,740838.75,0.0;
8129.0,0.0,740838.75,0.0;
8182.0,0.0,740838.75,0.0;
8228.0,0.0,740838.75,0.0;
8273.0,0.0,740838.75,0.0;
8312.0,0.0,740838.75,0.0;
8351.0,0.0,740838.75,0.0;
8392.0,0.0,740838.75,0.0;
8431.0,0.0,740838.75,0.0;
8470.0,0.0,740838.75,0.0;
8509.0,0.0,740838.75,0.0;
8557.0,0.0,740838.75,0.0;
8608.0,0.0,740838.75,0.0;
8657.0,0.0,740838.75,0.0;
8703.0,0.0,740838.75,0.0;
8743.0,0.0,740838.75,0.0;
8785.0,0.0,740838.75,0.0;
8837.0,0.0,740838.75,0.0;
8885.0,0.0,740838.75,0.0;
8937.0,0.0,740838.75,0.0;
8988.0,0.0,740838.75,0.0;
9035.0,0.0,740838.75,0.0;
9078.0,0.0,740838.75,0.0;
9117.0,0.0,740838.75,0.0;
9157.0,0.0,740838.75,0.0;
9199.0,0.0,740838.75,0.0;
9238.0,0.0,740838.75,0.0;
9278.0,0.0,740838.75,0.0;
9317.0,0.0,740838.75,0.0;
9357.0,0.0,740838.75,0.0;
9398.0,0.0,740838.75,0.0;
nan,nan,nan,nan;
9448.0,0.0,740838.75,0.0;
9493.0,0.0,740838.75,0.0;
9534.0,0.0,740838.75,0.0;
9574.0,0.0,740838.75,0.0;
9614.0,0.0,740838.75,0.0;
9653.0,0.0,740838.75,0.0;
9693.0,0.0,740838.75,0.0;
9734.0,0.0,740838.75,0.0;
9775.0,0.0,740838.75,0.0;
9822.0,0.0,740838.75,0.0;
9866.0,0.0,740838.75,0.0;
9906.0,0.0,740838.75,0.0;
9946.0,0.0,740838.75,0.0;
9987.0,0.0,740838.75,0.0;
10028.0,0.0,740838.75,0.0;
10068.0,0.0,740838.75,0.0;
10108.0,0.0,740838.75,0.0;
10148.0,0.0,740838.75,0.0;
10188.0,0.0,740838.75,0.0;
10229.0,0.0,740838.75,0.0;
10269.0,0.0,740838.75,0.0;
10309.0,0.0,740838.75,0.0;
10349.0,0.0,740838.75,0.0;
10390.0,0.0,740838.75,0.0;
10437.0,0.0,740838.75,0.0;
10479.0,0.0,740838.75,0.0;
10521.0,0.0,740838.75,0.0;
10560.0,0.0,740838.75,0.0;
10599.0,0.0,740838.75,0.0;
10638.0,0.0,740838.75,0.0;
10677.0,0.0,740838.75,0.0;
10717.0,0.0,740838.75,0.0;
10757.0,0.0,740838.75,0.0;
10799.0,0.0,740838.75,0.0;
10838.0,0.0,740838.75,0.0;
10877.0,0.0,740838.75,0.0;
10918.0,0.0,740838.75,0.0;
10957.0,0.0,740838.75,0.0;
10997.0,0.0,740838.75,0.0;
11037.0,0.0,740838.75,0.0;
11077.0,0.0,740838.75,0.0;
11117.0,0.0,740838.75,0.0;
11157.0,0.0,740838.75,0.0;
11198.0,0.0,740838.75,0.0;
11237.0,0.0,740838.75,0.0;
11278.0,0.0,740838.75,0.0;
11318.0,0.0,740838.75,0.0;
11357.0,0.0,740838.75,0.0;
11398.0,0.0,740838.75,0.0;
11437.0,0.0,740838.75,0.0;
11477.0,0.0,740838.75,0.0;
11517.0,0.0,740838.75,0.0;
11557.0,0.0,740838.75,0.0;
11598.0,0.0,740838.75,0.0;
11637.0,0.0,740838.75,0.0;
11677.0,0.0,740838.75,0.0;
11717.0,0.0,740838.75,0.0;
11757.0,0.0,740838.75,0.0;
11798.0,0.0,740838.75,0.0;
11837.0,0.0,740838.75,0.0;
11877.0,0.0,740838.75,0.0;
11918.0,0.0,740838.75,0.0;
11957.0,0.0,740838.75,0.0;
11997.0,0.0,740838.75,0.0;
12037.0,0.0,740838.75,0.0;
12077.0,0.0,740838.75,0.0;
12117.0,0.0,740838.75,0.0;
12157.0,0.0,740838.75,0.0;
12197.0,0.0,740838.75,0.0;
12237.0,0.0,740838.75,0.0;
12278.0,0.0,740838.75,0.0;
12317.0,0.0,740838.75,0.0;
12356.0,0.0,740838.75,0.0;
12396.0,0.0,740838.75,0.0;
12436.0,0.0,740838.75,0.0;
12476.0,0.0,740838.75,0.0;
nan,nan,nan,nan;
12520.0,0.0,740838.75,0.0;
12559.0,0.0,740838.75,0.0;
12598.0,0.0,740838.75,0.0;
12637.0,0.0,740838.75,0.0;
12682.0,0.0,740838.75,0.0;
12722.0,0.0,740838.75,0.0;
12762.0,0.0,740838.75,0.0;
12803.0,0.0,740838.75,0.0;
12843.0,0.0,740838.75,0.0;
12883.0,0.0,740838.75,0.0;
12927.0,0.0,740838.75,0.0;
12972.0,0.0,740838.75,0.0;
13013.0,0.0,740838.75,0.0;
13060.0,0.0,740838.75,0.0;
13110.0,0.0,740838.75,0.0;
13165.0,0.0,740838.75,0.0;
13226.0,0.0,740838.75,0.0;
13280.0,0.0,740838.75,0.0;
13332.0,0.0,740838.75,0.0;
13380.0,0.0,740838.75,0.0;
13429.0,0.0,740838.75,0.0;
13481.0,0.0,740838.75,0.0;
13531.0,0.0,740838.75,0.0;
13576.0,0.0,740838.75,0.0;
13623.0,0.0,740838.75,0.0;
13665.0,0.0,740838.75,0.0;
13705.0,0.0,740838.75,0.0;
13746.0,0.0,740838.75,0.0;
13786.0,0.0,740838.75,0.0;
13827.0,0.0,740838.75,0.0;
13867.0,0.0,740838.75,0.0;
13907.0,0.0,740838.75,0.0;
13947.0,0.0,740838.75,0.0;
14006.0,0.0,740838.75,0.0;
14056.0,0.0,740838.75,0.0;
14105.0,0.0,740838.75,0.0;
14148.0,0.0,740838.75,0.0;
14188.0,0.0,740838.75,0.0;
14228.0,0.0,740838.75,0.0;
14268.0,0.0,740838.75,0.0;
nan,nan,nan,nan;
14311.0,0.0,740838.75,0.0;
14354.0,0.0,740838.75,0.0;
14394.0,0.0,740838.75,0.0;
14430.0,0.0,740838.75,0.0;
14471.0,0.0,740838.75,0.0;
14514.0,0.0,740838.75,0.0;
14550.0,0.0,740838.75,0.0;
14588.0,0.0,740838.75,0.0;
14628.0,0.0,740838.75,0.0;
14668.0,0.0,740838.75,0.0;
14708.0,0.0,740838.75,0.0;
14748.0,0.0,740838.75,0.0;
14788.0,0.0,740838.75,0.0;
14828.0,0.0,740838.75,0.0;
14868.0,0.0,740838.75,0.0;
14908.0,0.0,740838.75,0.0;
14949.0,0.0,740838.75,0.0;
14988.0,0.0,740838.75,0.0;
15027.0,0.0,740838.75,0.0;
15068.0,0.0,740838.75,0.0;
15108.0,0.0,740838.75,0.0;
15148.0,0.0,740838.75,0.0;
15188.0,0.0,740838.75,0.0;
15230.0,0.0,740838.75,0.0;
15269.0,0.0,740838.75,0.0;
15308.0,0.0,740838.75,0.0;
15347.0,0.0,740838.75,0.0;
15386.0,0.0,740838.75,0.0;
15422.0,0.0,740838.75,0.0;
15462.0,0.0,740838.75,0.0;
15500.0,0.0,740838.75,0.0;
15540.0,0.0,740838.75,0.0;
15580.0,0.0,740838.75,0.0;
15620.0,0.0,740838.75,0.0;
15659.0,0.0,740838.75,0.0;
15696.0,0.0,740838.75,0.0;
15734.0,0.0,740838.75,0.0;
15772.0,0.0,740838.75,0.0;
15812.0,0.0,740838.75,0.0;
15853.0,0.0,740838.75,0.0;
15892.0,0.0,740838.75,0.0;
15932.0,0.0,740838.75,0.0;
nan,nan,nan,nan;
15975.0,0.0,740838.75,0.0;
16014.0,0.25,740907.5,27250.0;
16053.0,0.25,741512.875,124625.0;
16095.0,0.25,742267.75,143250.0;
16136.0,0.25,743012.75,145125.0;
16174.0,0.25,743702.0,145125.0;
16213.0,0.25,744414.125,146250.0;
16253.0,0.25,745150.4375,147500.0;
16293.0,0.25,745892.75,148500.0;
16332.0,0.25,746618.5,149000.0;
16372.0,0.25,747362.4375,148625.0;
16412.0,0.25,748102.875,148000.0;
16452.0,0.25,748837.5,147000.0;
16492.0,0.25,749572.25,147000.0;
16532.0,0.25,750309.1875,147375.0;
16572.0,0.25,751050.625,148250.0;
nan,nan,nan,nan;
16620.0,0.25,751942.125,148625.0;
16663.0,0.25,752738.75,148125.0;
16707.0,0.25,753550.3125,147375.0;
nan,nan,nan,nan;
16749.0,0.25,754320.125,146500.0;
16788.0,0.25,755036.0,147125.0;
16828.0,0.25,755775.0,147750.0;
16868.0,0.25,756518.625,148750.0;
16908.0,0.25,757263.125,149000.0;
16949.0,0.25,758025.5,148750.0;
16999.0,0.25,758948.75,147625.0;
17038.0,0.25,759663.875,146625.0;
17077.0,0.25,760378.0625,146625.0;
17116.0,0.25,761096.5,147250.0;
17155.0,0.25,761819.125,148375.0;
17193.0,0.25,762526.0,148750.0;
17230.0,0.25,763215.625,149125.0;
17269.0,0.25,763939.125,148375.0;
17309.0,0.25,764679.0,147625.0;
17349.0,0.25,765414.125,147000.0;
17388.0,0.25,766132.1875,147375.0;
17428.0,0.25,766869.875,147750.0;
17468.0,0.25,767610.875,148125.0;
17508.0,0.25,768351.125,148000.0;
17547.0,0.25,769072.375,147875.0;
17588.0,0.25,769825.5,147000.0;
17627.0,0.25,770538.625,146250.0;
17666.0,0.25,771250.875,146250.0;
17703.0,0.25,771931.25,147125.0;
17742.0,0.25,772651.625,147875.0;
17780.0,0.25,773355.75,148125.0;
17820.0,0.25,774097.75,148375.0;
17866.0,0.25,774947.125,147500.0;
nan,nan,nan,nan;
17909.0,0.25,775736.75,146750.0;
17948.0,0.25,776448.625,146000.0;
17989.0,0.25,777200.25,146875.0;
18034.0,0.25,778030.0,147875.0;
18076.0,0.25,778808.75,148375.0;
18117.0,0.25,779570.8125,148750.0;
18158.0,0.25,780331.0,148250.0;
18197.0,0.25,781051.375,147500.0;
18236.0,0.25,781767.375,147000.0;
18276.0,0.25,782503.5625,147500.0;
18316.0,0.25,783242.0,147875.0;
18355.0,0.25,783967.125,148625.0;
18396.0,0.25,784728.1875,148625.0;
18435.0,0.25,785451.25,148250.0;
18473.0,0.25,786152.875,147625.0;
18512.0,0.25,786868.625,146750.0;
18556.0,0.25,787675.875,147000.0;
18597.0,0.25,788433.25,147750.0;
18639.0,0.25,789213.3125,148625.0;
nan,nan,nan,nan;
18683.0,0.25,790032.375,148875.0;
18721.0,0.25,790739.375,148875.0;
18760.0,0.25,791461.125,148000.0;
18803.0,0.25,792252.125,147000.0;
18838.0,0.25,792892.3125,146500.0;
18876.0,0.25,793590.875,147125.0;
18914.0,0.25,794293.125,148125.0;
18952.0,0.25,794999.875,148625.0;
18990.0,0.25,795707.75,149000.0;
19028.0,0.25,796413.875,148375.0;
nan,nan,nan,nan;
19071.0,0.25,797210.875,148000.0;
19109.0,0.25,797909.5,147250.0;
19148.0,0.25,798626.125,147125.0;
19188.0,0.25,799363.375,147250.0;
19227.0,0.25,800085.625,148125.0;
19264.0,0.25,800770.625,148125.0;
19302.0,0.25,801473.625,148000.0;
19340.0,0.25,802173.875,147250.0;
19379.0,0.25,802889.75,146750.0;
19417.0,0.25,803583.625,146125.0;
19452.0,0.25,804224.375,146500.0;
19490.0,0.25,804924.4375,147375.0;
19526.0,0.25,805590.375,148000.0;
19564.0,0.25,806294.125,148125.0;
19603.0,0.25,807017.5,148375.0;
19640.0,0.25,807700.0,147500.0;
19679.0,0.25,808416.75,147000.0;
19716.0,0.25,809092.5,146125.0;
19755.0,0.25,809807.1875,146750.0;
19790.0,0.25,810450.75,147250.0;
19827.0,0.25,811136.375,148125.0;
19862.0,0.25,811786.0625,148500.0;
19899.0,0.25,812474.25,148750.0;
19934.0,0.25,813122.5,148250.0;
nan,nan,nan,nan;
19974.0,0.25,813861.125,147500.0;
20012.0,0.25,814558.75,147000.0;
20051.0,0.25,815276.5,147500.0;
20086.0,0.25,815922.5625,147625.0;
20123.0,0.25,816609.5625,148500.0;
20161.0,0.25,817315.1875,148500.0;
20196.0,0.25,817964.0625,148500.0;
20237.0,0.25,818722.125,147875.0;
20279.0,0.25,819493.625,146750.0;
20319.0,0.25,820227.25,146750.0;
20360.0,0.25,820983.0625,147625.0;
20404.0,0.25,821798.75,148500.0;
20446.0,0.25,822579.625,148875.0;
20492.0,0.25,823435.875,148875.0;
20540.0,0.25,824324.375,147875.0;
20585.0,0.25,825150.75,146750.0;
20622.0,0.25,825827.875,146500.0;
20660.0,0.25,826527.5,147250.0;
20697.0,0.25,827211.75,148125.0;
20732.0,0.25,827862.375,148625.0;
20774.0,0.25,828644.875,149000.0;
20811.0,0.25,829331.875,148375.0;
20846.0,0.25,829980.875,148125.0;
20883.0,0.25,830661.125,147125.0;
20918.0,0.25,831303.75,147000.0;
20961.0,0.25,832096.0,147375.0;
21004.0,0.25,832891.375,148000.0;
21052.0,0.25,833779.875,148000.0;
21101.0,0.25,834685.5625,147625.0;
21142.0,0.25,835438.875,147000.0;
21183.0,0.25,836188.25,146250.0;
21223.0,0.25,836920.0625,146500.0;
21262.0,0.25,837637.875,147125.0;
21299.0,0.25,838322.625,148125.0;
21343.0,0.25,839137.5,148125.0;
21385.0,0.25,839916.8125,148375.0;
21434.0,0.25,840819.75,147375.0;
21474.0,0.25,841551.75,146375.0;
21510.0,0.25,842208.875,146125.0;
21547.0,0.25,842888.125,146875.0;
21583.0,0.25,843552.0,147750.0;
21619.0,0.25,844219.9375,148375.0;
21654.0,0.25,844869.75,148750.0;
21691.0,0.25,845557.0625,148375.0;
21727.0,0.25,846223.375,148000.0;
21763.0,0.25,846886.125,147125.0;
21798.0,0.25,847529.25,147000.0;
21835.0,0.25,848211.625,147625.0;
21870.0,0.25,848858.0,147875.0;
21907.0,0.25,849545.375,148500.0;
21942.0,0.25,850195.3125,148500.0;
21979.0,0.25,850882.125,148500.0;
22023.0,0.25,851695.125,147750.0;
22062.0,0.25,852411.375,147000.0;
22099.0,0.25,853090.25,146750.0;
22140.0,0.25,853847.25,147750.0;
22183.0,0.25,854644.875,148625.0;
22226.0,0.25,855444.5,148750.0;
22271.0,0.25,856281.875,148750.0;
22313.0,0.25,857059.0,148000.0;
22349.0,0.25,857720.75,147000.0;
22400.0,0.25,858655.9375,146750.0;
22447.0,0.25,859521.875,147375.0;
22490.0,0.25,860320.125,148625.0;
22529.0,0.25,861044.875,148625.0;
22565.0,0.25,861715.5,148875.0;
22602.0,0.25,862401.875,148625.0;
22644.0,0.25,863176.625,147375.0;
22689.0,0.25,864003.125,147000.0;
22734.0,0.25,864831.75,147250.0;
22776.0,0.25,865608.875,148000.0;
22819.0,0.25,866405.375,148125.0;
22863.0,0.25,867219.375,148000.0;
22908.0,0.25,868047.875,147125.0;
22953.0,0.25,868871.125,146125.0;
22996.0,0.25,869657.375,146250.0;
23039.0,0.25,870449.125,147250.0;
23082.0,0.25,871244.875,148125.0;
23119.0,0.25,871930.25,148125.0;
23158.0,0.25,872654.0,148375.0;
23200.0,0.25,873428.1875,147500.0;
23239.0,0.25,874144.25,146750.0;
23279.0,0.25,874873.875,145875.0;
23317.0,0.25,875571.0,146875.0;
23356.0,0.25,876289.875,147750.0;
23395.0,0.25,877013.375,148375.0;
23435.0,0.25,877756.25,148625.0;
23474.0,0.25,878480.375,148250.0;
23513.0,0.25,879201.625,147750.0;
23552.0,0.25,879918.5,147000.0;
23591.0,0.25,880635.625,147125.0;
23630.0,0.25,881355.4375,147500.0;
23669.0,0.25,882079.0625,148500.0;
23709.0,0.25,882821.3125,148500.0;
23749.0,0.25,883563.875,148500.0;
23787.0,0.25,884266.625,147875.0;
23831.0,0.25,885076.25,147000.0;
23873.0,0.25,885846.25,146750.0;
23921.0,0.25,886732.5,147875.0;
23968.0,0.25,887605.125,148625.0;
24012.0,0.25,888423.875,148875.0;
24057.0,0.25,889260.75,148750.0;
24103.0,0.25,890110.0625,147625.0;
24148.0,0.25,890935.375,146625.0;
24194.0,0.25,891779.75,147125.0;
24237.0,0.25,892573.0,147875.0;
24281.0,0.25,893390.8125,148625.0;
24328.0,0.25,894266.375,149125.0;
24381.0,0.25,895250.3125,148625.0;
24431.0,0.25,896171.125,147125.0;
24474.0,0.25,896960.75,147000.0;
24522.0,0.25,897845.875,147625.0;
24573.0,0.25,898790.625,148125.0;
24643.0,0.25,900086.875,148125.0;
24695.0,0.25,901042.5,146875.0;
24742.0,0.25,901900.125,146000.0;
24782.0,0.25,902632.5,146625.0;
24824.0,0.25,903406.0,147500.0;
24865.0,0.25,904165.375,148125.0;
24905.0,0.25,904907.125,148250.0;
24945.0,0.25,905648.625,148125.0;
24985.0,0.25,906384.75,147250.0;
25025.0,0.25,907116.8125,146250.0;
25068.0,0.25,907902.375,146250.0;
25111.0,0.25,908692.5,147000.0;
25150.0,0.25,909414.625,148125.0;
25190.0,0.25,910157.0,148500.0;
25229.0,0.25,910882.625,148875.0;
25269.0,0.25,911623.625,148125.0;
25309.0,0.25,912360.375,147125.0;
25349.0,0.25,913094.375,146875.0;
nan,nan,nan,nan;
25391.0,0.25,913869.0,147625.0;
25431.0,0.25,914610.0625,148500.0;
25470.0,0.25,915333.75,148375.0;
25509.0,0.25,916057.375,148375.0;
25549.0,0.25,916798.375,148000.0;
25589.0,0.25,917534.75,147125.0;
25629.0,0.25,918268.625,146625.0;
25669.0,0.25,919004.125,147250.0;
25711.0,0.25,919780.75,148000.0;
25751.0,0.25,920524.6875,148625.0;
25790.0,0.25,921250.5,148875.0;
25830.0,0.25,921994.5,148750.0;
25869.0,0.25,922715.125,147875.0;
25909.0,0.25,923449.125,146750.0;
25949.0,0.25,924181.4375,146500.0;
25989.0,0.25,924918.125,147250.0;
26029.0,0.25,925659.6875,148375.0;
26069.0,0.25,926403.5,148750.0;
26109.0,0.25,927148.75,149000.0;
26149.0,0.25,927890.375,148375.0;
26189.0,0.25,928629.0,147375.0;
26231.0,0.25,929400.875,146875.0;
26272.0,0.25,930156.25,147375.0;
26312.0,0.25,930895.625,148125.0;
26353.0,0.25,931654.875,148125.0;
26394.0,0.25,932414.125,148125.0;
26434.0,0.25,933152.625,147625.0;
26475.0,0.25,933905.125,146750.0;
26514.0,0.25,934618.0,146250.0;
26555.0,0.25,935368.625,146625.0;
26597.0,0.25,936142.75,147500.0;
26637.0,0.25,936883.875,148375.0;
26677.0,0.25,937625.875,148375.0;
26717.0,0.25,938367.625,148250.0;
26757.0,0.25,939104.1875,147375.0;
26797.0,0.25,939836.8125,146500.0;
26837.0,0.25,940566.75,146125.0;
26877.0,0.25,941300.875,146750.0;
26917.0,0.25,942040.625,148125.0;
26957.0,0.25,942782.625,148500.0;
26997.0,0.25,943526.875,148875.0;
27037.0,0.25,944268.375,148125.0;
27077.0,0.25,945006.6875,147500.0;
27117.0,0.25,945740.875,146750.0;
27157.0,0.25,946478.1875,147625.0;
27197.0,0.25,947217.375,148000.0;
27237.0,0.25,947960.4375,148625.0;
27277.0,0.25,948702.4375,148375.0;
27318.0,0.25,949462.375,148125.0;
27357.0,0.25,950181.1875,147375.0;
27397.0,0.25,950914.9375,146625.0;
27439.0,0.25,951686.5,147125.0;
27479.0,0.25,952425.875,147750.0;
27518.0,0.25,953150.5625,148625.0;
27557.0,0.25,953876.875,149000.0;
27597.0,0.25,954620.75,148750.0;
27637.0,0.25,955360.875,148000.0;
27677.0,0.25,956096.25,147000.0;
27717.0,0.25,956828.3125,146625.0;
27757.0,0.25,957564.125,147125.0;
27797.0,0.25,958304.625,148250.0;
27837.0,0.25,959048.375,148750.0;
27877.0,0.25,959793.375,149000.0;
27917.0,0.25,960535.0,148125.0;
27957.0,0.25,961275.75,147750.0;
27997.0,0.25,962010.75,147000.0;
28037.0,0.25,962747.1875,147375.0;
28077.0,0.25,963484.875,147750.0;
28117.0,0.25,964226.375,148250.0;
28157.0,0.25,964966.875,148000.0;
28197.0,0.25,965706.375,147875.0;
28237.0,0.25,966441.625,147125.0;
28277.0,0.25,967172.75,146250.0;
28317.0,0.25,967903.5,146250.0;
28357.0,0.25,968640.125,147250.0;
