%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,02/04/2021
%Start time:,16:03:23

%timestep (8Hz),voltage,position,velocity
%[#],[V],[rad],[rad/s]
5195.0,0.0,-4023.25,0.0;
5245.0,0.0,-4023.25,0.0;
5287.0,0.0,-4023.25,0.0;
5328.0,0.0,-4023.25,0.0;
5368.0,0.0,-4023.25,0.0;
5408.0,0.0,-4023.25,0.0;
5449.0,0.0,-4023.25,0.0;
5488.0,0.0,-4023.25,0.0;
5528.0,0.0,-4023.25,0.0;
5569.0,0.0,-4023.25,0.0;
5608.0,0.0,-4023.25,0.0;
5648.0,0.0,-4023.25,0.0;
5690.0,0.0,-4023.25,0.0;
5731.0,0.0,-4023.25,0.0;
5771.0,0.0,-4023.25,0.0;
5811.0,0.0,-4023.25,0.0;
5853.0,0.0,-4023.25,0.0;
5893.0,0.0,-4023.25,0.0;
5933.0,0.0,-4023.25,0.0;
5973.0,0.0,-4023.25,0.0;
6013.0,0.0,-4023.25,0.0;
6053.0,0.0,-4023.25,0.0;
6093.0,0.0,-4023.25,0.0;
6133.0,0.0,-4023.25,0.0;
6174.0,0.0,-4023.25,0.0;
6215.0,0.0,-4023.25,0.0;
6256.0,0.0,-4023.25,0.0;
6296.0,0.0,-4023.25,0.0;
6336.0,0.0,-4023.25,0.0;
6378.0,0.0,-4023.25,0.0;
6418.0,0.0,-4023.25,0.0;
6458.0,0.0,-4023.25,0.0;
6497.0,0.0,-4023.25,0.0;
6536.0,0.0,-4023.25,0.0;
6577.0,0.0,-4023.25,0.0;
6616.0,0.0,-4023.25,0.0;
6657.0,0.0,-4023.25,0.0;
6698.0,0.0,-4023.25,0.0;
6737.0,0.0,-4023.25,0.0;
6778.0,0.0,-4023.25,0.0;
6817.0,0.0,-4023.25,0.0;
6858.0,0.0,-4023.25,0.0;
6898.0,0.0,-4023.25,0.0;
6938.0,0.0,-4023.25,0.0;
6977.0,0.0,-4023.25,0.0;
7019.0,0.0,-4023.25,0.0;
7061.0,0.0,-4023.25,0.0;
7101.0,0.0,-4023.25,0.0;
7142.0,0.0,-4023.25,0.0;
7182.0,0.0,-4023.25,0.0;
7222.0,0.0,-4023.25,0.0;
7262.0,0.0,-4023.25,0.0;
7303.0,0.0,-4023.25,0.0;
7343.0,0.0,-4023.25,0.0;
7383.0,0.0,-4023.25,0.0;
nan,nan,nan,nan;
7426.0,0.0,-4023.25,0.0;
7465.0,0.0,-4023.25,0.0;
7506.0,0.0,-4023.25,0.0;
7546.0,0.0,-4023.25,0.0;
7586.0,0.0,-4023.25,0.0;
7625.0,0.0,-4023.25,0.0;
7666.0,0.0,-4023.25,0.0;
7706.0,0.0,-4023.25,0.0;
7745.0,0.0,-4023.25,0.0;
7786.0,0.0,-4023.25,0.0;
7825.0,0.0,-4023.25,0.0;
7865.0,0.0,-4023.25,0.0;
7906.0,0.0,-4023.25,0.0;
7949.0,0.0,-4023.25,0.0;
7996.0,0.0,-4023.25,0.0;
8052.0,0.0,-4023.25,0.0;
8113.0,0.0,-4023.25,0.0;
8167.0,0.0,-4023.25,0.0;
8239.0,0.0,-4023.25,0.0;
8294.0,0.0,-4023.25,0.0;
8353.0,0.0,-4023.25,0.0;
8404.0,0.0,-4023.25,0.0;
nan,nan,nan,nan;
8450.0,0.0,-4023.25,0.0;
8493.0,0.0,-4023.25,0.0;
8533.0,0.0,-4023.25,0.0;
8574.0,0.0,-4023.25,0.0;
8615.0,0.0,-4023.25,0.0;
8656.0,0.0,-4023.25,0.0;
8696.0,0.0,-4023.25,0.0;
8737.0,0.0,-4023.25,0.0;
8783.0,0.0,-4023.25,0.0;
8836.0,0.0,-4023.25,0.0;
8883.0,0.0,-4023.25,0.0;
8938.0,0.0,-4023.25,0.0;
8990.0,0.0,-4023.25,0.0;
9037.0,0.0,-4023.25,0.0;
9077.0,0.0,-4023.25,0.0;
9118.0,0.0,-4023.25,0.0;
9163.0,0.0,-4023.25,0.0;
9207.0,0.0,-4023.25,0.0;
9248.0,0.0,-4023.25,0.0;
9290.0,0.0,-4023.25,0.0;
9329.0,0.0,-4023.25,0.0;
9371.0,0.0,-4023.25,0.0;
9413.0,0.0,-4023.25,0.0;
9455.0,0.0,-4023.25,0.0;
9496.0,0.0,-4023.25,0.0;
9543.0,0.0,-4023.25,0.0;
9589.0,0.0,-4023.25,0.0;
9631.0,0.0,-4023.25,0.0;
9671.0,0.0,-4023.25,0.0;
9711.0,0.0,-4023.25,0.0;
9751.0,0.0,-4023.25,0.0;
9791.0,0.0,-4023.25,0.0;
9833.0,0.0,-4023.25,0.0;
9873.0,0.0,-4023.25,0.0;
9916.0,0.0,-4023.25,0.0;
9960.0,0.0,-4023.25,0.0;
10002.0,0.0,-4023.25,0.0;
10042.0,0.0,-4023.25,0.0;
10081.0,0.0,-4023.25,0.0;
10121.0,0.0,-4023.25,0.0;
10162.0,0.0,-4023.25,0.0;
10202.0,0.0,-4023.25,0.0;
10242.0,0.0,-4023.25,0.0;
10283.0,0.0,-4023.25,0.0;
10325.0,0.0,-4023.25,0.0;
10365.0,0.0,-4023.25,0.0;
10405.0,0.0,-4023.25,0.0;
10445.0,0.0,-4023.25,0.0;
10485.0,0.0,-4023.25,0.0;
10525.0,0.0,-4023.25,0.0;
10565.0,0.0,-4023.25,0.0;
10605.0,0.0,-4023.25,0.0;
10647.0,0.0,-4023.25,0.0;
10687.0,0.0,-4023.25,0.0;
10729.0,0.0,-4023.25,0.0;
10770.0,0.0,-4023.25,0.0;
10809.0,0.0,-4023.25,0.0;
10851.0,0.0,-4023.25,0.0;
10896.0,0.0,-4023.25,0.0;
10937.0,0.0,-4023.25,0.0;
10978.0,0.0,-4023.25,0.0;
11018.0,0.0,-4023.25,0.0;
11059.0,0.0,-4023.25,0.0;
11102.0,0.0,-4023.25,0.0;
11143.0,0.0,-4023.25,0.0;
11183.0,0.0,-4023.25,0.0;
11224.0,0.0,-4023.25,0.0;
11264.0,0.0,-4023.25,0.0;
11306.0,0.0,-4023.25,0.0;
11347.0,0.0,-4023.25,0.0;
11389.0,0.0,-4023.25,0.0;
11430.0,0.0,-4023.25,0.0;
11472.0,0.0,-4023.25,0.0;
11513.0,0.0,-4023.25,0.0;
11552.0,0.0,-4023.25,0.0;
11594.0,0.0,-4023.25,0.0;
11635.0,0.0,-4023.25,0.0;
11677.0,0.0,-4023.25,0.0;
11718.0,0.0,-4023.25,0.0;
11759.0,0.0,-4023.25,0.0;
11799.0,0.0,-4023.25,0.0;
11840.0,0.0,-4023.25,0.0;
11880.0,0.0,-4023.25,0.0;
11921.0,0.0,-4023.25,0.0;
11962.0,0.0,-4023.25,0.0;
12001.0,0.0,-4023.25,0.0;
12041.0,0.0,-4023.25,0.0;
12080.0,0.0,-4023.25,0.0;
12122.0,0.0,-4023.25,0.0;
12161.0,0.0,-4023.25,0.0;
12201.0,0.0,-4023.25,0.0;
12245.0,0.0,-4023.25,0.0;
12286.0,0.0,-4023.25,0.0;
12327.0,0.0,-4023.25,0.0;
12367.0,0.0,-4023.25,0.0;
12407.0,0.0,-4023.25,0.0;
12447.0,0.0,-4023.25,0.0;
12488.0,0.0,-4023.25,0.0;
12528.0,0.0,-4023.25,0.0;
12568.0,0.0,-4023.25,0.0;
12609.0,0.0,-4023.25,0.0;
12651.0,0.0,-4023.25,0.0;
12693.0,0.0,-4023.25,0.0;
12735.0,0.0,-4023.25,0.0;
12775.0,0.0,-4023.25,0.0;
12815.0,0.0,-4023.25,0.0;
12855.0,0.0,-4023.25,0.0;
12896.0,0.0,-4023.25,0.0;
12936.0,0.0,-4023.25,0.0;
12978.0,0.0,-4023.25,0.0;
13021.0,0.0,-4023.25,0.0;
13062.0,0.0,-4023.25,0.0;
13104.0,0.0,-4023.25,0.0;
13144.0,0.0,-4023.25,0.0;
13185.0,0.0,-4023.25,0.0;
13227.0,0.0,-4023.25,0.0;
13269.0,0.0,-4023.25,0.0;
13310.0,0.0,-4023.25,0.0;
13354.0,0.0,-4023.25,0.0;
13399.0,0.0,-4023.25,0.0;
13440.0,0.0,-4023.25,0.0;
13481.0,0.0,-4023.25,0.0;
13521.0,0.0,-4023.25,0.0;
13561.0,0.0,-4023.25,0.0;
13602.0,0.0,-4023.25,0.0;
13645.0,0.0,-4023.25,0.0;
13687.0,0.0,-4023.25,0.0;
13732.0,0.0,-4023.25,0.0;
13783.0,0.0,-4023.25,0.0;
13839.0,0.0,-4023.25,0.0;
13885.0,0.0,-4023.25,0.0;
13931.0,0.0,-4023.25,0.0;
13973.0,0.0,-4023.25,0.0;
14014.0,0.0,-4023.25,0.0;
14055.0,0.0,-4023.25,0.0;
14097.0,0.0,-4023.25,0.0;
14137.0,0.0,-4023.25,0.0;
14176.0,0.0,-4023.25,0.0;
14217.0,0.0,-4023.25,0.0;
14257.0,0.0,-4023.25,0.0;
14297.0,0.0,-4023.25,0.0;
14337.0,0.0,-4023.25,0.0;
14379.0,0.0,-4023.25,0.0;
14421.0,0.0,-4023.25,0.0;
nan,nan,nan,nan;
14467.0,0.0,-4023.25,0.0;
14509.0,0.0,-4023.25,0.0;
14550.0,0.0,-4023.25,0.0;
14593.0,0.0,-4023.25,0.0;
14641.0,0.0,-4023.25,0.0;
14686.0,0.0,-4023.25,0.0;
14730.0,0.0,-4023.25,0.0;
14773.0,0.0,-4023.25,0.0;
14814.0,0.0,-4023.25,0.0;
14858.0,0.0,-4023.25,0.0;
14901.0,0.0,-4023.25,0.0;
14943.0,0.0,-4023.25,0.0;
14983.0,0.0,-4023.25,0.0;
15024.0,0.0,-4023.25,0.0;
15064.0,0.0,-4023.25,0.0;
15105.0,0.0,-4023.25,0.0;
15144.0,0.0,-4023.25,0.0;
15184.0,0.0,-4023.25,0.0;
15226.0,0.0,-4023.25,0.0;
15265.0,0.0,-4023.25,0.0;
15305.0,0.0,-4023.25,0.0;
15345.0,0.0,-4023.25,0.0;
15385.0,0.0,-4023.25,0.0;
15426.0,0.0,-4023.25,0.0;
15465.0,0.0,-4023.25,0.0;
15505.0,0.0,-4023.25,0.0;
15545.0,0.0,-4023.25,0.0;
15587.0,0.0,-4023.25,0.0;
15630.0,0.0,-4023.25,0.0;
15670.0,0.0,-4023.25,0.0;
15712.0,0.0,-4023.25,0.0;
15752.0,0.0,-4023.25,0.0;
15792.0,0.0,-4023.25,0.0;
15833.0,0.0,-4023.25,0.0;
15873.0,0.0,-4023.25,0.0;
15912.0,0.0,-4023.25,0.0;
15953.0,0.0,-4023.25,0.0;
15995.0,0.0,-4023.25,0.0;
16036.0,0.25,-3641.75,97125.0;
16077.0,0.25,-2914.921875,140750.0;
16118.0,0.25,-2161.890625,146625.0;
16159.0,0.25,-1406.25,147375.0;
16199.0,0.25,-668.84375,147250.0;
16240.0,0.25,84.9375,146875.0;
16281.0,0.25,835.859375,146500.0;
16321.0,0.25,1572.5,147500.0;
16363.0,0.25,2350.9375,148375.0;
16405.0,0.25,3132.828125,148875.0;
16446.0,0.25,3894.625,148625.0;
16488.0,0.25,4673.453125,148125.0;
16529.0,0.25,5427.546875,147125.0;
16569.0,0.25,6159.09375,146375.0;
16609.0,0.25,6891.859375,146750.0;
16651.0,0.25,7664.671875,147250.0;
16692.0,0.25,8425.546875,148375.0;
16733.0,0.25,9187.359375,148750.0;
16776.0,0.25,9985.21875,148125.0;
16816.0,0.25,10725.5,147875.0;
16856.0,0.25,11460.953125,147125.0;
16897.0,0.25,12213.5,147000.0;
16937.0,0.25,12949.640625,147125.0;
16977.0,0.25,13689.671875,147875.0;
17017.0,0.25,14429.828125,148000.0;
17057.0,0.25,15169.515625,148000.0;
17097.0,0.25,15904.875,147000.0;
17137.0,0.25,16638.015625,146375.0;
17179.0,0.25,17404.890625,146125.0;
17219.0,0.25,18138.671875,147000.0;
17260.0,0.25,18894.5625,147750.0;
17302.0,0.25,19672.15625,148125.0;
17343.0,0.25,20431.671875,148375.0;
17383.0,0.25,21170.21875,147625.0;
17424.0,0.25,21923.140625,146875.0;
17464.0,0.25,22654.015625,146125.0;
17504.0,0.25,23385.5,146500.0;
17544.0,0.25,24121.09375,147250.0;
17584.0,0.25,24861.96875,148250.0;
17624.0,0.25,25604.234375,148625.0;
17667.0,0.25,26402.203125,148250.0;
17711.0,0.25,27215.1875,147750.0;
17751.0,0.25,27950.078125,147000.0;
17791.0,0.25,28685.0625,147125.0;
17833.0,0.25,29460.109375,147625.0;
17873.0,0.25,30201.484375,148250.0;
17915.0,0.25,30980.9375,148375.0;
17955.0,0.25,31722.328125,148250.0;
17995.0,0.25,32460.3125,147625.0;
18037.0,0.25,33230.90625,146750.0;
18079.0,0.25,34000.921875,146750.0;
18122.0,0.25,34794.515625,147625.0;
18167.0,0.25,35630.0625,148625.0;
18210.0,0.25,36429.890625,148875.0;
18252.0,0.25,37210.75,148625.0;
18292.0,0.25,37949.890625,147875.0;
18332.0,0.25,38683.1875,146625.0;
18372.0,0.25,39414.859375,146250.0;
18412.0,0.25,40151.140625,147125.0;
18452.0,0.25,40891.609375,148250.0;
18493.0,0.25,41652.859375,148625.0;
18536.0,0.25,42452.875,148750.0;
18576.0,0.25,43194.53125,148500.0;
18615.0,0.25,43913.125,147250.0;
18656.0,0.25,44665.765625,146750.0;
18696.0,0.25,45401.75,147250.0;
18736.0,0.25,46140.28125,148000.0;
18779.0,0.25,46935.875,148000.0;
18819.0,0.25,47676.65625,148125.0;
18858.0,0.25,48396.421875,147500.0;
18897.0,0.25,49111.90625,146625.0;
18939.0,0.25,49878.328125,146000.0;
18979.0,0.25,50610.078125,146625.0;
19020.0,0.25,51364.609375,147250.0;
19063.0,0.25,52160.5,148125.0;
19103.0,0.25,52901.578125,148125.0;
19144.0,0.25,53660.796875,148000.0;
19184.0,0.25,54396.65625,147250.0;
nan,nan,nan,nan;
19227.0,0.25,55183.640625,146375.0;
19267.0,0.25,55913.796875,146125.0;
19307.0,0.25,56648.3125,146875.0;
19346.0,0.25,57369.21875,148000.0;
19385.0,0.25,58092.421875,148375.0;
19426.0,0.25,58854.90625,148750.0;
19465.0,0.25,59577.0,148125.0;
19505.0,0.25,60314.34375,147375.0;
19545.0,0.25,61048.796875,146875.0;
19586.0,0.25,61804.5,147500.0;
19627.0,0.25,62562.640625,148125.0;
19672.0,0.25,63398.453125,148500.0;
19712.0,0.25,64140.515625,148375.0;
19753.0,0.25,64898.703125,147750.0;
19794.0,0.25,65652.921875,147000.0;
19835.0,0.25,66404.21875,146625.0;
19874.0,0.25,67121.984375,147500.0;
19917.0,0.25,67917.0,148125.0;
19959.0,0.25,68698.78125,148750.0;
19999.0,0.25,69443.53125,148875.0;
20040.0,0.25,70204.8125,148250.0;
20080.0,0.25,70942.90625,147500.0;
20122.0,0.25,71712.3125,146500.0;
20163.0,0.25,72464.375,146875.0;
20202.0,0.25,73183.171875,147500.0;
20242.0,0.25,73925.59375,148500.0;
20282.0,0.25,74669.203125,148750.0;
20322.0,0.25,75413.5625,148750.0;
20363.0,0.25,76172.9375,148250.0;
20403.0,0.25,76908.96875,147125.0;
20445.0,0.25,77679.421875,146750.0;
20485.0,0.25,78416.265625,147250.0;
20525.0,0.25,79155.953125,148000.0;
20565.0,0.25,79896.234375,148125.0;
20606.0,0.25,80654.828125,148000.0;
20649.0,0.25,81446.640625,147125.0;
20689.0,0.25,82179.859375,146500.0;
20729.0,0.25,82910.609375,146250.0;
20769.0,0.25,83644.375,147000.0;
20818.0,0.25,84548.328125,147875.0;
20858.0,0.25,85289.671875,148250.0;
20897.0,0.25,86012.953125,148375.0;
20937.0,0.25,86751.40625,147375.0;
20979.0,0.25,87522.75,146750.0;
21019.0,0.25,88252.609375,145875.0;
21059.0,0.25,88985.09375,146750.0;
21098.0,0.25,89702.5,147375.0;
21137.0,0.25,90425.75,148375.0;
21177.0,0.25,91168.796875,148750.0;
21219.0,0.25,91948.890625,148375.0;
21258.0,0.25,92669.796875,147750.0;
21297.0,0.25,93386.890625,147000.0;
21339.0,0.25,94158.5625,147125.0;
21379.0,0.25,94896.5,147500.0;
21418.0,0.25,95619.15625,148250.0;
21459.0,0.25,96379.28125,148375.0;
21498.0,0.25,97102.8125,148500.0;
21539.0,0.25,97859.515625,147625.0;
21582.0,0.25,98649.921875,147000.0;
21624.0,0.25,99419.25,146750.0;
21668.0,0.25,100230.65625,147625.0;
21713.0,0.25,101065.828125,148625.0;
21754.0,0.25,101828.203125,148875.0;
21794.0,0.25,102572.203125,148875.0;
21835.0,0.25,103330.328125,147875.0;
21874.0,0.25,104047.53125,147000.0;
21917.0,0.25,104834.359375,146375.0;
21958.0,0.25,105587.765625,147000.0;
21998.0,0.25,106327.703125,148250.0;
22038.0,0.25,107071.578125,148750.0;
22078.0,0.25,107816.515625,149000.0;
22120.0,0.25,108595.34375,148250.0;
22161.0,0.25,109352.75,147375.0;
22203.0,0.25,110124.0,146875.0;
22245.0,0.25,110897.09375,147500.0;
22285.0,0.25,111634.734375,147875.0;
22325.0,0.25,112375.390625,148125.0;
22366.0,0.25,113133.84375,148000.0;
22406.0,0.25,113872.984375,147500.0;
22447.0,0.25,114625.453125,146750.0;
22488.0,0.25,115373.984375,146125.0;
22529.0,0.25,116123.296875,146375.0;
22573.0,0.25,116933.0,147250.0;
22614.0,0.25,117692.0,148125.0;
22656.0,0.25,118470.203125,148250.0;
22698.0,0.25,119248.0,147875.0;
22741.0,0.25,120038.921875,147000.0;
22782.0,0.25,120789.25,146250.0;
22824.0,0.25,121556.375,146250.0;
22864.0,0.25,122291.046875,146875.0;
22905.0,0.25,123049.59375,148000.0;
22945.0,0.25,123791.40625,148375.0;
22986.0,0.25,124552.296875,148375.0;
23026.0,0.25,125291.6875,147750.0;
23065.0,0.25,126009.25,147000.0;
23106.0,0.25,126761.40625,146625.0;
23145.0,0.25,127480.59375,147375.0;
23184.0,0.25,128202.09375,148125.0;
23224.0,0.25,128944.546875,148500.0;
23263.0,0.25,129666.921875,148125.0;
23303.0,0.25,130406.625,147750.0;
23342.0,0.25,131124.5,147125.0;
23382.0,0.25,131857.078125,146500.0;
23421.0,0.25,132574.1875,147375.0;
23461.0,0.25,133313.265625,147875.0;
23502.0,0.25,134075.6875,148750.0;
23541.0,0.25,134801.09375,148750.0;
23581.0,0.25,135544.484375,148500.0;
23620.0,0.25,136264.90625,147750.0;
23659.0,0.25,136980.734375,146750.0;
23700.0,0.25,137730.6875,146375.0;
nan,nan,nan,nan;
23742.0,0.25,138503.625,147125.0;
23781.0,0.25,139226.25,148375.0;
23821.0,0.25,139970.125,148875.0;
23860.0,0.25,140696.203125,149000.0;
23899.0,0.25,141419.328125,148375.0;
23938.0,0.25,142139.53125,147500.0;
23977.0,0.25,142855.953125,146875.0;
24016.0,0.25,143573.09375,147375.0;
24055.0,0.25,144292.03125,147625.0;
24094.0,0.25,145014.359375,148125.0;
24134.0,0.25,145754.34375,148000.0;
24173.0,0.25,146475.296875,147875.0;
24212.0,0.25,147191.828125,147000.0;
24252.0,0.25,147922.75,146000.0;
24291.0,0.25,148635.015625,146125.0;
24331.0,0.25,149370.5,147125.0;
24372.0,0.25,150127.234375,147750.0;
24411.0,0.25,150849.296875,148125.0;
24451.0,0.25,151591.234375,148500.0;
24491.0,0.25,152329.265625,147500.0;
24530.0,0.25,153045.96875,146875.0;
24569.0,0.25,153758.53125,146125.0;
24609.0,0.25,154490.234375,146625.0;
24650.0,0.25,155244.671875,147500.0;
24689.0,0.25,155967.65625,148375.0;
24729.0,0.25,156710.609375,148750.0;
24768.0,0.25,157434.890625,148500.0;
24807.0,0.25,158155.984375,147875.0;
24847.0,0.25,158891.203125,147000.0;
24888.0,0.25,159644.484375,147000.0;
24927.0,0.25,160363.859375,147500.0;
24966.0,0.25,161086.59375,148375.0;
25005.0,0.25,161810.328125,148375.0;
25044.0,0.25,162534.375,148625.0;
25084.0,0.25,163273.671875,147750.0;
25123.0,0.25,163991.34375,147125.0;
25162.0,0.25,164706.171875,146750.0;
25203.0,0.25,165460.765625,147375.0;
25245.0,0.25,166238.234375,148250.0;
25285.0,0.25,166981.65625,148750.0;
25325.0,0.25,167725.8125,148875.0;
25364.0,0.25,168450.578125,148500.0;
25403.0,0.25,169169.984375,147500.0;
25442.0,0.25,169885.578125,146750.0;
25481.0,0.25,170599.15625,146625.0;
25521.0,0.25,171335.3125,147250.0;
25560.0,0.25,172057.953125,148375.0;
25600.0,0.25,172801.71875,148750.0;
25639.0,0.25,173527.828125,148875.0;
25679.0,0.25,174269.5625,148500.0;
25718.0,0.25,174989.359375,147500.0;
25758.0,0.25,175724.09375,146875.0;
25798.0,0.25,176460.5,147375.0;
25837.0,0.25,177180.609375,148000.0;
25876.0,0.25,177902.46875,148125.0;
25915.0,0.25,178623.859375,147875.0;
25954.0,0.25,179344.40625,147625.0;
25993.0,0.25,180060.765625,147000.0;
26034.0,0.25,180809.75,146125.0;
26073.0,0.25,181522.140625,146250.0;
26114.0,0.25,182276.21875,147125.0;
26155.0,0.25,183033.671875,147875.0;
26197.0,0.25,183811.25,148000.0;
26239.0,0.25,184589.875,148125.0;
26278.0,0.25,185308.234375,147375.0;
26317.0,0.25,186023.65625,146750.0;
26356.0,0.25,186735.359375,146125.0;
26395.0,0.25,187450.53125,146875.0;
26434.0,0.25,188169.21875,147750.0;
26473.0,0.25,188891.515625,148250.0;
26512.0,0.25,189615.78125,148625.0;
26552.0,0.25,190357.9375,148250.0;
26591.0,0.25,191078.5625,147750.0;
26630.0,0.25,191795.703125,147125.0;
26670.0,0.25,192530.8125,147250.0;
26709.0,0.25,193250.375,147500.0;
26748.0,0.25,193973.0625,148250.0;
26787.0,0.25,194696.515625,148375.0;
26826.0,0.25,195420.34375,148625.0;
26865.0,0.25,196140.4375,147750.0;
26907.0,0.25,196912.609375,147000.0;
26946.0,0.25,197626.796875,146625.0;
26985.0,0.25,198345.25,147625.0;
27026.0,0.25,199104.3125,148375.0;
27065.0,0.25,199829.078125,148625.0;
27105.0,0.25,200572.671875,148625.0;
27145.0,0.25,201314.921875,148125.0;
27185.0,0.25,202053.46875,147625.0;
27224.0,0.25,202768.375,146625.0;
27264.0,0.25,203501.578125,146875.0;
27303.0,0.25,204219.984375,147500.0;
27343.0,0.25,204962.515625,148625.0;
27382.0,0.25,205687.984375,148875.0;
27421.0,0.25,206414.921875,149000.0;
27460.0,0.25,207138.0625,148500.0;
27499.0,0.25,207856.703125,147250.0;
27539.0,0.25,208591.5,147000.0;
