%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:32:10

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
2.0,0.0,45.47125244140625,0.0;
52.0,0.0,45.471282958984375,0.0038146974984556437;
118.0,0.0,45.4713134765625,0.007629394996911287;
174.0,0.0,45.4713134765625,0.0;
234.0,0.0,45.471343994140625,0.0038146974984556437;
282.0,0.0,45.471343994140625,0.0;
338.0,0.0,45.471343994140625,0.0;
390.0,0.0,45.471343994140625,0.0;
437.0,0.0,45.471343994140625,0.0;
492.0,0.0,45.471343994140625,0.0;
542.0,0.0,45.471343994140625,0.0;
594.0,0.0,45.471343994140625,0.0;
642.0,0.0,45.471343994140625,0.0;
690.0,0.0,45.471343994140625,0.0;
736.0,0.0,45.471343994140625,0.0;
781.0,0.0,45.471343994140625,0.0;
828.0,0.0,45.471343994140625,0.0;
878.0,0.0,45.471343994140625,0.0;
931.0,0.0,45.471343994140625,0.0;
981.0,0.0,45.471343994140625,0.0;
1035.0,0.0,45.471343994140625,0.0;
1083.0,0.0,45.471343994140625,0.0;
1128.0,0.0,45.471343994140625,0.0;
1171.0,0.0,45.471343994140625,0.0;
1219.0,0.0,45.471343994140625,0.0;
1266.0,0.0,45.471343994140625,0.0;
1317.0,0.0,45.471343994140625,0.0;
1370.0,0.0,45.471343994140625,0.0;
1426.0,0.0,45.471343994140625,0.0;
1475.0,0.0,45.471343994140625,0.0;
1520.0,0.0,45.471343994140625,0.0;
1568.0,0.0,45.471343994140625,0.0;
1613.0,0.0,45.471343994140625,0.0;
1658.0,0.0,45.471343994140625,0.0;
1701.0,0.0,45.471343994140625,0.0;
1744.0,0.0,45.471343994140625,0.0;
1791.0,0.0,45.471343994140625,0.0;
1838.0,0.0,45.471343994140625,0.0;
1883.0,0.0,45.471343994140625,0.0;
1938.0,0.0,45.471343994140625,0.0;
1988.0,0.0,45.471343994140625,0.0;
2038.0,0.0,45.471343994140625,0.0;
2090.0,0.0,45.471343994140625,0.0;
2136.0,0.0,45.471343994140625,0.0;
2181.0,0.0,45.471343994140625,0.0;
2227.0,0.0,45.471343994140625,0.0;
2276.0,0.0,45.471343994140625,0.0;
2329.0,0.0,45.471343994140625,0.0;
2385.0,0.0,45.471343994140625,0.0;
2438.0,0.0,45.471343994140625,0.0;
2487.0,0.0,45.471343994140625,0.0;
2532.0,0.0,45.471343994140625,0.0;
2574.0,0.0,45.471343994140625,0.0;
2617.0,0.0,45.471343994140625,0.0;
2660.0,0.0,45.471343994140625,0.0;
2702.0,0.0,45.471343994140625,0.0;
2744.0,0.0,45.471343994140625,0.0;
2787.0,0.0,45.471343994140625,0.0;
2830.0,0.0,45.471343994140625,0.0;
2875.0,0.0,45.471343994140625,0.0;
2918.0,0.0,45.471343994140625,0.0;
2963.0,0.0,45.471343994140625,0.0;
3006.0,0.0,45.471343994140625,0.0;
3048.0,0.0,45.471343994140625,0.0;
3091.0,0.0,45.471343994140625,0.0;
3134.0,0.0,45.471343994140625,0.0;
3176.0,0.0,45.471343994140625,0.0;
3219.0,0.0,45.471343994140625,0.0;
3262.0,0.0,45.471343994140625,0.0;
3304.0,0.0,45.471343994140625,0.0;
3347.0,0.0,45.471343994140625,0.0;
3390.0,0.0,45.471343994140625,0.0;
3432.0,0.0,45.471343994140625,0.0;
3477.0,0.0,45.471343994140625,0.0;
3522.0,0.0,45.471343994140625,0.0;
3566.0,0.0,45.471343994140625,0.0;
3611.0,0.0,45.471343994140625,0.0;
3657.0,0.0,45.471343994140625,0.0;
3701.0,0.0,45.471343994140625,0.0;
3749.0,0.0,45.471343994140625,0.0;
3802.0,0.0,45.471343994140625,0.0;
3856.0,0.0,45.471343994140625,0.0;
3908.0,0.0,45.471343994140625,0.0;
3959.0,0.0,45.471343994140625,0.0;
4006.0,0.0,45.471343994140625,0.0;
4049.0,0.0,45.471343994140625,0.0;
4093.0,0.0,45.471343994140625,0.0;
4141.0,0.0,45.471343994140625,0.0;
4186.0,0.0,45.471343994140625,0.0;
4235.0,0.0,45.471343994140625,0.0;
4283.0,0.0,45.471343994140625,0.0;
4333.0,0.0,45.471343994140625,0.0;
4381.0,0.0,45.471343994140625,0.0;
4427.0,0.0,45.471343994140625,0.0;
4475.0,0.0,45.471343994140625,0.0;
4527.0,0.0,45.471343994140625,0.0;
4573.0,0.0,45.471343994140625,0.0;
4615.0,0.0,45.471343994140625,0.0;
4657.0,0.0,45.471343994140625,0.0;
4701.0,0.0,45.471343994140625,0.0;
4743.0,0.0,45.471343994140625,0.0;
4785.0,0.0,45.471343994140625,0.0;
4832.0,0.0,45.471343994140625,0.0;
4880.0,0.0,45.471343994140625,0.0;
4924.0,0.0,45.471343994140625,0.0;
4967.0,0.0,45.471343994140625,0.0;
5009.0,0.0,45.471343994140625,0.0;
5052.0,0.0,45.471343994140625,0.0;
5094.0,0.0,45.471343994140625,0.0;
5136.0,0.0,45.471343994140625,0.0;
5179.0,0.0,45.471343994140625,0.0;
5224.0,0.0,45.471343994140625,0.0;
5267.0,0.0,45.471343994140625,0.0;
5310.0,0.0,45.471343994140625,0.0;
5352.0,0.0,45.471343994140625,0.0;
5396.0,0.0,45.471343994140625,0.0;
5438.0,0.0,45.471343994140625,0.0;
5480.0,0.0,45.471343994140625,0.0;
5523.0,0.0,45.471343994140625,0.0;
5566.0,0.0,45.471343994140625,0.0;
5609.0,0.0,45.471343994140625,0.0;
5652.0,0.0,45.471343994140625,0.0;
5695.0,0.0,45.471343994140625,0.0;
5741.0,0.0,45.471343994140625,0.0;
5785.0,0.0,45.471343994140625,0.0;
5830.0,0.0,45.471343994140625,0.0;
5875.0,0.0,45.471343994140625,0.0;
5919.0,0.0,45.471343994140625,0.0;
5961.0,0.0,45.471343994140625,0.0;
6003.0,0.0,45.471343994140625,0.0;
6050.0,0.0,45.471343994140625,0.0;
6103.0,0.0,45.471343994140625,0.0;
6157.0,0.0,45.471343994140625,0.0;
6209.0,0.0,45.471343994140625,0.0;
6254.0,0.0,45.471343994140625,0.0;
6297.0,0.0,45.471343994140625,0.0;
6340.0,0.0,45.471343994140625,0.0;
6382.0,0.0,45.471343994140625,0.0;
6424.0,0.0,45.471343994140625,0.0;
6469.0,0.0,45.471343994140625,0.0;
6511.0,0.0,45.471343994140625,0.0;
6553.0,0.0,45.471343994140625,0.0;
6597.0,0.0,45.471343994140625,0.0;
6643.0,0.0,45.471343994140625,0.0;
6686.0,0.0,45.471343994140625,0.0;
6733.0,0.0,45.471343994140625,0.0;
6781.0,0.0,45.471343994140625,0.0;
6831.0,0.0,45.471343994140625,0.0;
6890.0,0.0,45.471343994140625,0.0;
6946.0,0.0,45.471343994140625,0.0;
7004.0,0.0,45.471343994140625,0.0;
7063.0,0.0,45.471343994140625,0.0;
7119.0,0.0,45.471343994140625,0.0;
7170.0,0.0,45.471343994140625,0.0;
7222.0,0.0,45.471343994140625,0.0;
7274.0,0.0,45.471343994140625,0.0;
7331.0,0.0,45.471343994140625,0.0;
7383.0,0.0,45.471343994140625,0.0;
7433.0,0.0,45.471343994140625,0.0;
7479.0,0.0,45.471343994140625,0.0;
7525.0,0.0,45.471343994140625,0.0;
7573.0,0.0,45.471343994140625,0.0;
7626.0,0.0,45.471343994140625,0.0;
7674.0,0.0,45.471343994140625,0.0;
7719.0,0.0,45.471343994140625,0.0;
7763.0,0.0,45.471343994140625,0.0;
7815.0,0.0,45.471343994140625,0.0;
7869.0,0.0,45.471343994140625,0.0;
7922.0,0.0,45.471343994140625,0.0;
7979.0,0.0,45.471343994140625,0.0;
8040.0,0.0,45.471343994140625,0.0;
8102.0,0.0,45.471343994140625,0.0;
8162.0,0.0,45.471343994140625,0.0;
8219.0,0.0,45.471343994140625,0.0;
8275.0,0.0,45.471343994140625,0.0;
8328.0,0.0,45.471343994140625,0.0;
8372.0,0.0,45.471343994140625,0.0;
8417.0,0.0,45.471343994140625,0.0;
8470.0,0.0,45.471343994140625,0.0;
8525.0,0.0,45.471343994140625,0.0;
8578.0,0.0,45.471343994140625,0.0;
8634.0,0.0,45.471343994140625,0.0;
8682.0,0.0,45.471343994140625,0.0;
8732.0,0.0,45.471343994140625,0.0;
8780.0,0.0,45.471343994140625,0.0;
8828.0,0.0,45.471343994140625,0.0;
8880.0,0.0,45.471343994140625,0.0;
8925.0,0.0,45.471343994140625,0.0;
8971.0,0.0,45.471343994140625,0.0;
9019.0,0.0,45.471343994140625,0.0;
9062.0,0.0,45.471343994140625,0.0;
9112.0,0.0,45.471343994140625,0.0;
9162.0,0.0,45.471343994140625,0.0;
9208.0,0.0,45.471343994140625,0.0;
9258.0,0.0,45.471343994140625,0.0;
9306.0,0.0,45.471343994140625,0.0;
9350.0,0.0,45.471343994140625,0.0;
9392.0,0.0,45.471343994140625,0.0;
9436.0,0.0,45.471343994140625,0.0;
9483.0,0.0,45.471343994140625,0.0;
9528.0,0.0,45.471343994140625,0.0;
9571.0,0.0,45.471343994140625,0.0;
9622.0,0.0,45.471343994140625,0.0;
9669.0,0.0,45.471343994140625,0.0;
9715.0,0.0,45.471343994140625,0.0;
9758.0,0.0,45.471343994140625,0.0;
nan,nan,nan,nan;
9806.0,0.0,45.471343994140625,0.0;
9848.0,0.0,45.471343994140625,0.0;
9891.0,0.0,45.471343994140625,0.0;
9934.0,0.0,45.471343994140625,0.0;
9979.0,0.0,45.471343994140625,0.0;
10021.0,0.0,45.471343994140625,0.0;
10064.0,0.0,45.471343994140625,0.0;
10107.0,0.0,45.471343994140625,0.0;
10149.0,0.0,45.471343994140625,0.0;
10197.0,0.0,45.471343994140625,0.0;
10244.0,0.0,45.471343994140625,0.0;
10290.0,0.0,45.471343994140625,0.0;
10342.0,0.0,45.471343994140625,0.0;
10390.0,0.0,45.471343994140625,0.0;
10436.0,0.0,45.471343994140625,0.0;
10482.0,0.0,45.471343994140625,0.0;
10524.0,0.0,45.471343994140625,0.0;
10566.0,0.0,45.471343994140625,0.0;
10608.0,0.0,45.471343994140625,0.0;
10651.0,0.0,45.471343994140625,0.0;
10693.0,0.0,45.471343994140625,0.0;
10736.0,0.0,45.471343994140625,0.0;
10779.0,0.0,45.471343994140625,0.0;
10822.0,0.0,45.471343994140625,0.0;
10864.0,0.0,45.471343994140625,0.0;
10907.0,0.0,45.471343994140625,0.0;
10949.0,0.0,45.471343994140625,0.0;
10993.0,0.0,45.471343994140625,0.0;
11036.0,0.0,45.471343994140625,0.0;
11078.0,0.0,45.471343994140625,0.0;
11120.0,0.0,45.471343994140625,0.0;
11163.0,0.0,45.471343994140625,0.0;
11205.0,0.0,45.471343994140625,0.0;
11247.0,0.0,45.471343994140625,0.0;
11291.0,0.0,45.471343994140625,0.0;
11334.0,0.0,45.471343994140625,0.0;
11376.0,0.0,45.471343994140625,0.0;
11419.0,0.0,45.471343994140625,0.0;
11462.0,0.0,45.471343994140625,0.0;
11504.0,0.0,45.471343994140625,0.0;
11547.0,0.0,45.471343994140625,0.0;
11590.0,0.0,45.471343994140625,0.0;
11632.0,0.0,45.471343994140625,0.0;
11675.0,0.0,45.471343994140625,0.0;
11719.0,0.0,45.471343994140625,0.0;
11761.0,0.0,45.471343994140625,0.0;
11804.0,0.0,45.471343994140625,0.0;
11846.0,0.0,45.471343994140625,0.0;
11888.0,0.0,45.471343994140625,0.0;
11931.0,0.0,45.471343994140625,0.0;
11974.0,0.0,45.471343994140625,0.0;
12016.0,0.0,45.471343994140625,0.0;
12060.0,0.0,45.471343994140625,0.0;
12103.0,0.0,45.471343994140625,0.0;
12145.0,0.0,45.471343994140625,0.0;
12188.0,0.0,45.471343994140625,0.0;
12230.0,0.0,45.471343994140625,0.0;
12272.0,0.0,45.471343994140625,0.0;
12315.0,0.0,45.471343994140625,0.0;
12359.0,0.0,45.471343994140625,0.0;
12401.0,0.0,45.471343994140625,0.0;
12444.0,0.0,45.471343994140625,0.0;
nan,nan,nan,nan;
12494.0,0.0,45.471343994140625,0.0;
12536.0,0.0,45.471343994140625,0.0;
12579.0,0.0,45.471343994140625,0.0;
12622.0,0.0,45.471343994140625,0.0;
12664.0,0.0,45.471343994140625,0.0;
12707.0,0.0,45.471343994140625,0.0;
12750.0,0.0,45.471343994140625,0.0;
12792.0,0.0,45.471343994140625,0.0;
12836.0,0.0,45.471343994140625,0.0;
12882.0,0.0,45.471343994140625,0.0;
12927.0,0.0,45.471343994140625,0.0;
12977.0,0.0,45.471343994140625,0.0;
13027.0,0.0,45.471343994140625,0.0;
13074.0,0.0,45.471343994140625,0.0;
13119.0,0.0,45.471343994140625,0.0;
13165.0,0.0,45.471343994140625,0.0;
13213.0,0.0,45.471343994140625,0.0;
13266.0,0.0,45.471343994140625,0.0;
13310.0,0.0,45.471343994140625,0.0;
13352.0,0.0,45.471343994140625,0.0;
13395.0,0.0,45.471343994140625,0.0;
13438.0,0.0,45.471343994140625,0.0;
13480.0,0.0,45.471343994140625,0.0;
13524.0,0.0,45.471343994140625,0.0;
13566.0,0.0,45.471343994140625,0.0;
13613.0,0.0,45.471343994140625,0.0;
13665.0,0.0,45.471343994140625,0.0;
13718.0,0.0,45.471343994140625,0.0;
13765.0,0.0,45.471343994140625,0.0;
13809.0,0.0,45.471343994140625,0.0;
13863.0,0.0,45.471343994140625,0.0;
13912.0,0.0,45.471343994140625,0.0;
13960.0,0.0,45.471343994140625,0.0;
14005.0,0.0,45.471343994140625,0.0;
14047.0,0.0,45.471343994140625,0.0;
14099.0,0.0,45.471343994140625,0.0;
nan,nan,nan,nan;
14159.0,0.0,45.471343994140625,0.0;
14205.0,0.0,45.471343994140625,0.0;
14247.0,0.0,45.471343994140625,0.0;
14289.0,0.0,45.471343994140625,0.0;
14332.0,0.0,45.471343994140625,0.0;
14374.0,0.0,45.471343994140625,0.0;
14416.0,0.0,45.471343994140625,0.0;
14462.0,0.0,45.471343994140625,0.0;
14523.0,0.0,45.471343994140625,0.0;
14565.0,0.0,45.471343994140625,0.0;
14615.0,0.0,45.471343994140625,0.0;
14662.0,0.0,45.471343994140625,0.0;
14707.0,0.0,45.471343994140625,0.0;
14750.0,0.0,45.471343994140625,0.0;
nan,nan,nan,nan;
14798.0,0.0,45.471343994140625,0.0;
14840.0,0.0,45.471343994140625,0.0;
14883.0,0.0,45.471343994140625,0.0;
14925.0,0.0,45.471343994140625,0.0;
14970.0,0.0,45.471343994140625,0.0;
15014.0,0.0,45.471343994140625,0.0;
15056.0,0.0,45.471343994140625,0.0;
15099.0,0.0,45.471343994140625,0.0;
15142.0,0.0,45.471343994140625,0.0;
15184.0,0.0,45.471343994140625,0.0;
15233.0,0.0,45.471343994140625,0.0;
15281.0,0.0,45.471343994140625,0.0;
15327.0,0.0,45.471343994140625,0.0;
15369.0,0.0,45.471343994140625,0.0;
15412.0,0.0,45.471343994140625,0.0;
15455.0,0.0,45.471343994140625,0.0;
15497.0,0.0,45.471343994140625,0.0;
15540.0,0.0,45.471343994140625,0.0;
15583.0,0.0,45.471343994140625,0.0;
15630.0,0.0,45.471343994140625,0.0;
15674.0,0.0,45.471343994140625,0.0;
15717.0,0.0,45.471343994140625,0.0;
15759.0,0.0,45.471343994140625,0.0;
15800.0,0.0,45.471343994140625,0.0;
15847.0,0.0,45.471343994140625,0.0;
15889.0,0.0,45.471343994140625,0.0;
15933.0,0.0,45.471343994140625,0.0;
15976.0,0.0,45.471343994140625,0.0;
16019.0,0.25,45.47518539428711,1.3656617403030396;
16063.0,0.25,45.49726486206055,4.047394275665283;
16106.0,0.25,45.52109146118164,4.425049304962158;
