%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:36:15

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
2.0,0.0,115.92418670654297,0.0;
60.0,0.0,115.9241943359375,0.003814697964116931;
107.0,0.0,115.9241943359375,0.0;
151.0,0.0,115.9241943359375,0.0;
196.0,0.0,115.9241943359375,0.0;
239.0,0.0,115.9241943359375,0.0;
286.0,0.0,115.92422485351562,0.0038146974984556437;
329.0,0.0,115.92422485351562,0.0;
372.0,0.0,115.92422485351562,0.0;
419.0,0.0,115.92422485351562,0.0;
475.0,0.0,115.92422485351562,0.0;
518.0,0.0,115.92422485351562,0.0;
562.0,0.0,115.92422485351562,0.0;
605.0,0.0,115.92422485351562,0.0;
649.0,0.0,115.92422485351562,0.0;
697.0,0.0,115.92422485351562,0.0;
744.0,0.0,115.92422485351562,0.0;
789.0,0.0,115.92422485351562,0.0;
836.0,0.0,115.92422485351562,0.0;
881.0,0.0,115.92422485351562,0.0;
926.0,0.0,115.92422485351562,0.0;
971.0,0.0,115.92422485351562,0.0;
1015.0,0.0,115.92422485351562,0.0;
1066.0,0.0,115.92422485351562,0.0;
1118.0,0.0,115.92422485351562,0.0;
1168.0,0.0,115.92422485351562,0.0;
1217.0,0.0,115.92422485351562,0.0;
1267.0,0.0,115.92422485351562,0.0;
1319.0,0.0,115.92422485351562,0.0;
1365.0,0.0,115.92422485351562,0.0;
1411.0,0.0,115.92422485351562,0.0;
1468.0,0.0,115.92422485351562,0.0;
1524.0,0.0,115.92422485351562,0.0;
1585.0,0.0,115.92422485351562,0.0;
1644.0,0.0,115.92422485351562,0.0;
1703.0,0.0,115.92422485351562,0.0;
1760.0,0.0,115.92422485351562,0.0;
1816.0,0.0,115.92422485351562,0.0;
1861.0,0.0,115.92422485351562,0.0;
1903.0,0.0,115.92422485351562,0.0;
1946.0,0.0,115.92422485351562,0.0;
1989.0,0.0,115.92422485351562,0.0;
2031.0,0.0,115.92422485351562,0.0;
2075.0,0.0,115.92422485351562,0.0;
2120.0,0.0,115.92422485351562,0.0;
2165.0,0.0,115.92422485351562,0.0;
2213.0,0.0,115.92422485351562,0.0;
2255.0,0.0,115.92422485351562,0.0;
2297.0,0.0,115.92422485351562,0.0;
2347.0,0.0,115.92422485351562,0.0;
2399.0,0.0,115.92422485351562,0.0;
2443.0,0.0,115.92422485351562,0.0;
2487.0,0.0,115.92422485351562,0.0;
2529.0,0.0,115.92422485351562,0.0;
2572.0,0.0,115.92422485351562,0.0;
2616.0,0.0,115.92422485351562,0.0;
2658.0,0.0,115.92422485351562,0.0;
2701.0,0.0,115.92422485351562,0.0;
2743.0,0.0,115.92422485351562,0.0;
2786.0,0.0,115.92422485351562,0.0;
2833.0,0.0,115.92422485351562,0.0;
2886.0,0.0,115.92422485351562,0.0;
2938.0,0.0,115.92422485351562,0.0;
2987.0,0.0,115.92422485351562,0.0;
3031.0,0.0,115.92422485351562,0.0;
3073.0,0.0,115.92422485351562,0.0;
3116.0,0.0,115.92422485351562,0.0;
3159.0,0.0,115.92422485351562,0.0;
3201.0,0.0,115.92422485351562,0.0;
3245.0,0.0,115.92422485351562,0.0;
3287.0,0.0,115.92422485351562,0.0;
3328.0,0.0,115.92422485351562,0.0;
3370.0,0.0,115.92422485351562,0.0;
3411.0,0.0,115.92422485351562,0.0;
3456.0,0.0,115.92422485351562,0.0;
3507.0,0.0,115.92422485351562,0.0;
3562.0,0.0,115.92422485351562,0.0;
3617.0,0.0,115.92422485351562,0.0;
3668.0,0.0,115.92422485351562,0.0;
3713.0,0.0,115.92422485351562,0.0;
3761.0,0.0,115.92422485351562,0.0;
3819.0,0.0,115.92422485351562,0.0;
3880.0,0.0,115.92422485351562,0.0;
3936.0,0.0,115.92422485351562,0.0;
3992.0,0.0,115.92422485351562,0.0;
4042.0,0.0,115.92422485351562,0.0;
4094.0,0.0,115.92422485351562,0.0;
4140.0,0.0,115.92422485351562,0.0;
4186.0,0.0,115.92422485351562,0.0;
4240.0,0.0,115.92422485351562,0.0;
4290.0,0.0,115.92422485351562,0.0;
4340.0,0.0,115.92422485351562,0.0;
4386.0,0.0,115.92422485351562,0.0;
4431.0,0.0,115.92422485351562,0.0;
4478.0,0.0,115.92422485351562,0.0;
4524.0,0.0,115.92422485351562,0.0;
4569.0,0.0,115.92422485351562,0.0;
4615.0,0.0,115.92422485351562,0.0;
4659.0,0.0,115.92422485351562,0.0;
4705.0,0.0,115.92422485351562,0.0;
4751.0,0.0,115.92422485351562,0.0;
4796.0,0.0,115.92422485351562,0.0;
4846.0,0.0,115.92422485351562,0.0;
4894.0,0.0,115.92422485351562,0.0;
4943.0,0.0,115.92422485351562,0.0;
4989.0,0.0,115.92422485351562,0.0;
5041.0,0.0,115.92422485351562,0.0;
5087.0,0.0,115.92422485351562,0.0;
5132.0,0.0,115.92422485351562,0.0;
5177.0,0.0,115.92422485351562,0.0;
5228.0,0.0,115.92422485351562,0.0;
5282.0,0.0,115.92422485351562,0.0;
5329.0,0.0,115.92422485351562,0.0;
5374.0,0.0,115.92422485351562,0.0;
5419.0,0.0,115.92422485351562,0.0;
5462.0,0.0,115.92422485351562,0.0;
5508.0,0.0,115.92422485351562,0.0;
5561.0,0.0,115.92422485351562,0.0;
