%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:34:53

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
3050.0,0.0,114.10262298583984,0.0;
3093.0,0.0,114.10262298583984,0.0;
3136.0,0.0,114.10262298583984,0.0;
3178.0,0.0,114.10262298583984,0.0;
3222.0,0.0,114.10262298583984,0.0;
3266.0,0.0,114.10262298583984,0.0;
3309.0,0.0,114.10262298583984,0.0;
3352.0,0.0,114.10262298583984,0.0;
3395.0,0.0,114.10262298583984,0.0;
3440.0,0.0,114.10262298583984,0.0;
3482.0,0.0,114.10262298583984,0.0;
3525.0,0.0,114.10262298583984,0.0;
3568.0,0.0,114.10262298583984,0.0;
3610.0,0.0,114.10262298583984,0.0;
3653.0,0.0,114.10262298583984,0.0;
3696.0,0.0,114.10262298583984,0.0;
3738.0,0.0,114.10262298583984,0.0;
3784.0,0.0,114.10262298583984,0.0;
3827.0,0.0,114.10262298583984,0.0;
3870.0,0.0,114.10262298583984,0.0;
3923.0,0.0,114.10262298583984,0.0;
3970.0,0.0,114.10262298583984,0.0;
4016.0,0.0,114.10262298583984,0.0;
4061.0,0.0,114.10262298583984,0.0;
4106.0,0.0,114.10262298583984,0.0;
4155.0,0.0,114.10262298583984,0.0;
4209.0,0.0,114.10262298583984,0.0;
4256.0,0.0,114.10262298583984,0.0;
4304.0,0.0,114.10262298583984,0.0;
4349.0,0.0,114.10262298583984,0.0;
4394.0,0.0,114.10262298583984,0.0;
4439.0,0.0,114.10262298583984,0.0;
4484.0,0.0,114.10262298583984,0.0;
4528.0,0.0,114.10262298583984,0.0;
4570.0,0.0,114.10262298583984,0.0;
4613.0,0.0,114.10262298583984,0.0;
4656.0,0.0,114.10262298583984,0.0;
4699.0,0.0,114.10262298583984,0.0;
4744.0,0.0,114.10262298583984,0.0;
4791.0,0.0,114.10262298583984,0.0;
4834.0,0.0,114.10262298583984,0.0;
4878.0,0.0,114.10262298583984,0.0;
4927.0,0.0,114.10262298583984,0.0;
4973.0,0.0,114.10262298583984,0.0;
5017.0,0.0,114.10262298583984,0.0;
5059.0,0.0,114.10262298583984,0.0;
5102.0,0.0,114.10262298583984,0.0;
5145.0,0.0,114.10262298583984,0.0;
5187.0,0.0,114.10262298583984,0.0;
5230.0,0.0,114.10262298583984,0.0;
5273.0,0.0,114.10262298583984,0.0;
5315.0,0.0,114.10262298583984,0.0;
5359.0,0.0,114.10262298583984,0.0;
5401.0,0.0,114.10262298583984,0.0;
5445.0,0.0,114.10262298583984,0.0;
5488.0,0.0,114.10262298583984,0.0;
5534.0,0.0,114.10262298583984,0.0;
5583.0,0.0,114.10262298583984,0.0;
5626.0,0.0,114.10262298583984,0.0;
5670.0,0.0,114.10262298583984,0.0;
5714.0,0.0,114.10262298583984,0.0;
5757.0,0.0,114.10262298583984,0.0;
5800.0,0.0,114.10262298583984,0.0;
5842.0,0.0,114.10262298583984,0.0;
5890.0,0.0,114.10262298583984,0.0;
5939.0,0.0,114.10262298583984,0.0;
5983.0,0.0,114.10262298583984,0.0;
6025.0,0.0,114.10262298583984,0.0;
6069.0,0.0,114.10262298583984,0.0;
6113.0,0.0,114.10262298583984,0.0;
6161.0,0.0,114.10262298583984,0.0;
