%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:32:19

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
2.0,0.0,68.32176971435547,0.0;
53.0,0.0,68.32173919677734,-0.0038146974984556437;
95.0,0.0,68.32173919677734,-0.0038146974984556437;
137.0,0.0,68.32173919677734,0.0;
189.0,0.0,68.32170867919922,-0.0038146974984556437;
232.0,0.0,68.32170867919922,0.0;
274.0,0.0,68.32170867919922,0.0;
320.0,0.0,68.32170867919922,0.0;
363.0,0.0,68.32170867919922,0.0;
406.0,0.0,68.32170867919922,0.0;
448.0,0.0,68.32170867919922,0.0;
490.0,0.0,68.32170867919922,0.0;
533.0,0.0,68.32170867919922,0.0;
575.0,0.0,68.32170867919922,0.0;
630.0,0.0,68.32170867919922,0.0;
684.0,0.0,68.32170867919922,0.0;
732.0,0.0,68.32170867919922,0.0;
779.0,0.0,68.32170867919922,0.0;
822.0,0.0,68.32170867919922,0.0;
868.0,0.0,68.32170867919922,0.0;
911.0,0.0,68.32170867919922,0.0;
954.0,0.0,68.32170867919922,0.0;
1000.0,0.0,68.32170867919922,0.0;
1044.0,0.0,68.32170867919922,0.0;
1087.0,0.0,68.32170867919922,0.0;
1129.0,0.0,68.32170867919922,0.0;
1172.0,0.0,68.32170867919922,0.0;
1215.0,0.0,68.32170867919922,0.0;
1257.0,0.0,68.32170867919922,0.0;
1305.0,0.0,68.32170867919922,0.0;
1351.0,0.0,68.32170867919922,0.0;
1393.0,0.0,68.32170867919922,0.0;
1436.0,0.0,68.32170867919922,0.0;
1484.0,0.0,68.32170867919922,0.0;
1532.0,0.0,68.32170867919922,0.0;
1580.0,0.0,68.32170867919922,0.0;
1623.0,0.0,68.32170867919922,0.0;
1666.0,0.0,68.32170867919922,0.0;
1710.0,0.0,68.32170867919922,0.0;
1753.0,0.0,68.32170867919922,0.0;
1799.0,0.0,68.32170867919922,0.0;
1844.0,0.0,68.32170867919922,0.0;
1887.0,0.0,68.32170867919922,0.0;
1930.0,0.0,68.32170867919922,0.0;
1973.0,0.0,68.32170867919922,0.0;
2015.0,0.0,68.32170867919922,0.0;
2061.0,0.0,68.32170867919922,0.0;
2104.0,0.0,68.32170867919922,0.0;
2146.0,0.0,68.32170867919922,0.0;
2189.0,0.0,68.32170867919922,0.0;
2232.0,0.0,68.32170867919922,0.0;
2274.0,0.0,68.32170867919922,0.0;
2317.0,0.0,68.32170867919922,0.0;
2359.0,0.0,68.32170867919922,0.0;
2403.0,0.0,68.32170867919922,0.0;
2453.0,0.0,68.32170867919922,0.0;
2495.0,0.0,68.32170867919922,0.0;
2537.0,0.0,68.32170867919922,0.0;
2581.0,0.0,68.32170867919922,0.0;
2623.0,0.0,68.32170867919922,0.0;
2665.0,0.0,68.32170867919922,0.0;
2709.0,0.0,68.32170867919922,0.0;
2751.0,0.0,68.32170867919922,0.0;
2794.0,0.0,68.32170867919922,0.0;
2839.0,0.0,68.32170867919922,0.0;
2881.0,0.0,68.32170867919922,0.0;
2924.0,0.0,68.32170867919922,0.0;
2967.0,0.0,68.32170867919922,0.0;
3009.0,0.0,68.32170867919922,0.0;
3052.0,0.0,68.32170867919922,0.0;
3096.0,0.0,68.32170867919922,0.0;
3142.0,0.0,68.32170867919922,0.0;
3187.0,0.0,68.32170867919922,0.0;
3236.0,0.0,68.32170867919922,0.0;
3281.0,0.0,68.32170867919922,0.0;
3327.0,0.0,68.32170867919922,0.0;
3383.0,0.0,68.32170867919922,0.0;
3431.0,0.0,68.32170867919922,0.0;
3480.0,0.0,68.32170867919922,0.0;
3526.0,0.0,68.32170867919922,0.0;
3571.0,0.0,68.32170867919922,0.0;
3616.0,0.0,68.32170867919922,0.0;
3658.0,0.0,68.32170867919922,0.0;
3702.0,0.0,68.32170867919922,0.0;
3748.0,0.0,68.32170867919922,0.0;
3792.0,0.0,68.32170867919922,0.0;
3833.0,0.0,68.32170867919922,0.0;
3876.0,0.0,68.32170867919922,0.0;
3919.0,0.0,68.32170867919922,0.0;
3961.0,0.0,68.32170867919922,0.0;
4004.0,0.0,68.32170867919922,0.0;
4047.0,0.0,68.32170867919922,0.0;
4089.0,0.0,68.32170867919922,0.0;
4132.0,0.0,68.32170867919922,0.0;
4175.0,0.0,68.32170867919922,0.0;
4218.0,0.0,68.32170867919922,0.0;
4260.0,0.0,68.32170867919922,0.0;
4303.0,0.0,68.32170867919922,0.0;
4348.0,0.0,68.32170867919922,0.0;
4391.0,0.0,68.32170867919922,0.0;
4433.0,0.0,68.32170867919922,0.0;
4477.0,0.0,68.32170867919922,0.0;
4519.0,0.0,68.32170867919922,0.0;
4559.0,0.0,68.32170867919922,0.0;
4600.0,0.0,68.32170867919922,0.0;
4640.0,0.0,68.32170867919922,0.0;
4682.0,0.0,68.32170867919922,0.0;
4724.0,0.0,68.32170867919922,0.0;
4764.0,0.0,68.32170867919922,0.0;
4806.0,0.0,68.32170867919922,0.0;
4863.0,0.0,68.32170867919922,0.0;
4913.0,0.0,68.32170867919922,0.0;
4956.0,0.0,68.32170867919922,0.0;
4996.0,0.0,68.32170867919922,0.0;
5033.0,0.0,68.32170867919922,0.0;
5081.0,0.0,68.32170867919922,0.0;
5126.0,0.0,68.32170867919922,0.0;
5168.0,0.0,68.32170867919922,0.0;
5211.0,0.0,68.32170867919922,0.0;
5252.0,0.0,68.32170867919922,0.0;
5291.0,0.0,68.32170867919922,0.0;
5331.0,0.0,68.32170867919922,0.0;
5368.0,0.0,68.32170867919922,0.0;
5408.0,0.0,68.32170867919922,0.0;
5448.0,0.0,68.32170867919922,0.0;
5487.0,0.0,68.32170867919922,0.0;
5527.0,0.0,68.32170867919922,0.0;
5568.0,0.0,68.32170867919922,0.0;
5608.0,0.0,68.32170867919922,0.0;
5649.0,0.0,68.32170867919922,0.0;
5690.0,0.0,68.32170867919922,0.0;
5728.0,0.0,68.32170867919922,0.0;
5768.0,0.0,68.32170867919922,0.0;
5808.0,0.0,68.32170867919922,0.0;
5848.0,0.0,68.32170867919922,0.0;
5888.0,0.0,68.32170867919922,0.0;
5928.0,0.0,68.32170867919922,0.0;
5969.0,0.0,68.32170867919922,0.0;
6008.0,0.0,68.32170867919922,0.0;
6048.0,0.0,68.32170867919922,0.0;
6088.0,0.0,68.32170867919922,0.0;
6129.0,0.0,68.32170867919922,0.0;
6169.0,0.0,68.32170867919922,0.0;
6212.0,0.0,68.32170867919922,0.0;
6252.0,0.0,68.32170867919922,0.0;
6294.0,0.0,68.32170867919922,0.0;
6335.0,0.0,68.32170867919922,0.0;
6374.0,0.0,68.32170867919922,0.0;
6416.0,0.0,68.32170867919922,0.0;
6459.0,0.0,68.32170867919922,0.0;
6497.0,0.0,68.32170867919922,0.0;
6538.0,0.0,68.32170867919922,0.0;
6581.0,0.0,68.32170867919922,0.0;
6623.0,0.0,68.32170867919922,0.0;
6664.0,0.0,68.32170867919922,0.0;
6705.0,0.0,68.32170867919922,0.0;
6749.0,0.0,68.32170867919922,0.0;
6792.0,0.0,68.32170867919922,0.0;
6832.0,0.0,68.32170867919922,0.0;
6875.0,0.0,68.32170867919922,0.0;
6918.0,0.0,68.32170867919922,0.0;
6960.0,0.0,68.32170867919922,0.0;
7002.0,0.0,68.32170867919922,0.0;
7043.0,0.0,68.32170867919922,0.0;
7086.0,0.0,68.32170867919922,0.0;
7128.0,0.0,68.32170867919922,0.0;
7172.0,0.0,68.32170867919922,0.0;
7214.0,0.0,68.32170867919922,0.0;
7256.0,0.0,68.32170867919922,0.0;
7297.0,0.0,68.32170867919922,0.0;
7338.0,0.0,68.32170867919922,0.0;
7380.0,0.0,68.32170867919922,0.0;
7420.0,0.0,68.32170867919922,0.0;
7463.0,0.0,68.32170867919922,0.0;
7502.0,0.0,68.32170867919922,0.0;
7544.0,0.0,68.32170867919922,0.0;
7585.0,0.0,68.32170867919922,0.0;
7626.0,0.0,68.32170867919922,0.0;
7670.0,0.0,68.32170867919922,0.0;
7711.0,0.0,68.32170867919922,0.0;
7752.0,0.0,68.32170867919922,0.0;
7793.0,0.0,68.32170867919922,0.0;
7833.0,0.0,68.32170867919922,0.0;
7873.0,0.0,68.32170867919922,0.0;
7915.0,0.0,68.32170867919922,0.0;
7957.0,0.0,68.32170867919922,0.0;
7998.0,0.0,68.32170867919922,0.0;
8045.0,0.0,68.32170867919922,0.0;
8092.0,0.0,68.32170867919922,0.0;
8143.0,0.0,68.32170867919922,0.0;
8196.0,0.0,68.32170867919922,0.0;
8245.0,0.0,68.32170867919922,0.0;
8288.0,0.0,68.32170867919922,0.0;
8329.0,0.0,68.32170867919922,0.0;
8370.0,0.0,68.32170867919922,0.0;
8412.0,0.0,68.32170867919922,0.0;
8453.0,0.0,68.32170867919922,0.0;
8491.0,0.0,68.32170867919922,0.0;
8534.0,0.0,68.32170867919922,0.0;
8575.0,0.0,68.32170867919922,0.0;
8614.0,0.0,68.32170867919922,0.0;
8660.0,0.0,68.32170867919922,0.0;
8715.0,0.0,68.32170867919922,0.0;
8771.0,0.0,68.32170867919922,0.0;
8821.0,0.0,68.32170867919922,0.0;
8872.0,0.0,68.32170867919922,0.0;
8922.0,0.0,68.32170867919922,0.0;
8965.0,0.0,68.32170867919922,0.0;
9013.0,0.0,68.32170867919922,0.0;
9059.0,0.0,68.32170867919922,0.0;
