%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:33:06

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
2.0,0.0,114.05413055419922,0.0;
54.0,0.0,114.05413818359375,0.003814697964116931;
108.0,0.0,114.05413818359375,0.0;
156.0,0.0,114.05413818359375,0.0;
207.0,0.0,114.05413818359375,0.0;
259.0,0.0,114.05413818359375,0.0;
311.0,0.0,114.05413818359375,0.0;
360.0,0.0,114.05413818359375,0.0;
407.0,0.0,114.05413818359375,0.0;
454.0,0.0,114.05413818359375,0.0;
500.0,0.0,114.05413818359375,0.0;
544.0,0.0,114.05413818359375,0.0;
590.0,0.0,114.05413818359375,0.0;
633.0,0.0,114.05413818359375,0.0;
675.0,0.0,114.05413818359375,0.0;
719.0,0.0,114.05413818359375,0.0;
764.0,0.0,114.05413818359375,0.0;
814.0,0.0,114.05413818359375,0.0;
867.0,0.0,114.05413818359375,0.0;
914.0,0.0,114.05413818359375,0.0;
970.0,0.0,114.05413818359375,0.0;
1023.0,0.0,114.05413818359375,0.0;
1071.0,0.0,114.05413818359375,0.0;
1122.0,0.0,114.05413818359375,0.0;
1175.0,0.0,114.05413818359375,0.0;
1224.0,0.0,114.05413818359375,0.0;
1281.0,0.0,114.05413818359375,0.0;
1337.0,0.0,114.05413818359375,0.0;
1386.0,0.0,114.05413818359375,0.0;
1436.0,0.0,114.05413818359375,0.0;
1484.0,0.0,114.05413818359375,0.0;
1529.0,0.0,114.05413818359375,0.0;
1581.0,0.0,114.05413818359375,0.0;
1625.0,0.0,114.05413818359375,0.0;
1667.0,0.0,114.05413818359375,0.0;
1709.0,0.0,114.05413818359375,0.0;
1752.0,0.0,114.05413818359375,0.0;
1794.0,0.0,114.05413818359375,0.0;
1846.0,0.0,114.05413818359375,0.0;
1891.0,0.0,114.05413818359375,0.0;
1934.0,0.0,114.05413818359375,0.0;
1977.0,0.0,114.05413818359375,0.0;
2020.0,0.0,114.05413818359375,0.0;
2061.0,0.0,114.05413818359375,0.0;
2104.0,0.0,114.05413818359375,0.0;
2146.0,0.0,114.05413818359375,0.0;
2188.0,0.0,114.05413818359375,0.0;
2231.0,0.0,114.05413818359375,0.0;
2276.0,0.0,114.05413818359375,0.0;
2322.0,0.0,114.05413818359375,0.0;
2367.0,0.0,114.05413818359375,0.0;
2412.0,0.0,114.05413818359375,0.0;
2471.0,0.0,114.05413818359375,0.0;
2520.0,0.0,114.05413818359375,0.0;
2566.0,0.0,114.05413818359375,0.0;
2610.0,0.0,114.05413818359375,0.0;
2655.0,0.0,114.05413818359375,0.0;
2704.0,0.0,114.05413818359375,0.0;
2750.0,0.0,114.05413818359375,0.0;
2794.0,0.0,114.05413818359375,0.0;
2847.0,0.0,114.05413818359375,0.0;
2902.0,0.0,114.05413818359375,0.0;
2958.0,0.0,114.05413818359375,0.0;
3012.0,0.0,114.05413818359375,0.0;
3059.0,0.0,114.05413818359375,0.0;
3108.0,0.0,114.05413818359375,0.0;
3159.0,0.0,114.05413818359375,0.0;
3203.0,0.0,114.05413818359375,0.0;
3247.0,0.0,114.05413818359375,0.0;
3290.0,0.0,114.05413818359375,0.0;
3333.0,0.0,114.05413818359375,0.0;
3376.0,0.0,114.05413818359375,0.0;
3418.0,0.0,114.05413818359375,0.0;
3460.0,0.0,114.05413818359375,0.0;
3503.0,0.0,114.05413818359375,0.0;
3546.0,0.0,114.05413818359375,0.0;
3591.0,0.0,114.05413818359375,0.0;
3634.0,0.0,114.05413818359375,0.0;
3676.0,0.0,114.05413818359375,0.0;
3719.0,0.0,114.05413818359375,0.0;
3762.0,0.0,114.05413818359375,0.0;
3804.0,0.0,114.05413818359375,0.0;
3858.0,0.0,114.05413818359375,0.0;
3914.0,0.0,114.05413818359375,0.0;
3962.0,0.0,114.05413818359375,0.0;
4009.0,0.0,114.05413818359375,0.0;
4056.0,0.0,114.05413818359375,0.0;
4100.0,0.0,114.05413818359375,0.0;
4144.0,0.0,114.05413818359375,0.0;
4187.0,0.0,114.05413818359375,0.0;
4229.0,0.0,114.05413818359375,0.0;
4272.0,0.0,114.05413818359375,0.0;
4314.0,0.0,114.05413818359375,0.0;
4356.0,0.0,114.05413818359375,0.0;
4399.0,0.0,114.05413818359375,0.0;
4446.0,0.0,114.05413818359375,0.0;
4489.0,0.0,114.05413818359375,0.0;
4531.0,0.0,114.05413818359375,0.0;
4575.0,0.0,114.05413818359375,0.0;
4618.0,0.0,114.05413818359375,0.0;
4660.0,0.0,114.05413818359375,0.0;
4703.0,0.0,114.05413818359375,0.0;
4746.0,0.0,114.05413818359375,0.0;
4788.0,0.0,114.05413818359375,0.0;
4838.0,0.0,114.05413818359375,0.0;
4884.0,0.0,114.05413818359375,0.0;
4929.0,0.0,114.05413818359375,0.0;
4972.0,0.0,114.05413818359375,0.0;
5015.0,0.0,114.05413818359375,0.0;
5060.0,0.0,114.05413818359375,0.0;
5108.0,0.0,114.05413818359375,0.0;
5153.0,0.0,114.05413818359375,0.0;
5198.0,0.0,114.05413818359375,0.0;
5242.0,0.0,114.05413818359375,0.0;
5284.0,0.0,114.05413818359375,0.0;
5331.0,0.0,114.05413818359375,0.0;
5373.0,0.0,114.05413818359375,0.0;
5416.0,0.0,114.05413818359375,0.0;
5470.0,0.0,114.05413818359375,0.0;
5527.0,0.0,114.05413818359375,0.0;
5588.0,0.0,114.05413818359375,0.0;
5652.0,0.0,114.05413818359375,0.0;
5715.0,0.0,114.05413818359375,0.0;
5778.0,0.0,114.05413818359375,0.0;
5846.0,0.0,114.05413818359375,0.0;
5912.0,0.0,114.05413818359375,0.0;
5980.0,0.0,114.05413818359375,0.0;
6044.0,0.0,114.05413818359375,0.0;
6107.0,0.0,114.05413818359375,0.0;
6168.0,0.0,114.05413818359375,0.0;
6239.0,0.0,114.05413818359375,0.0;
6294.0,0.0,114.05413818359375,0.0;
6350.0,0.0,114.05413818359375,0.0;
6406.0,0.0,114.05413818359375,0.0;
6462.0,0.0,114.05413818359375,0.0;
6507.0,0.0,114.05413818359375,0.0;
6554.0,0.0,114.05413818359375,0.0;
6601.0,0.0,114.05413818359375,0.0;
6646.0,0.0,114.05413818359375,0.0;
6692.0,0.0,114.05413818359375,0.0;
6737.0,0.0,114.05413818359375,0.0;
6784.0,0.0,114.05413818359375,0.0;
6830.0,0.0,114.05413818359375,0.0;
6875.0,0.0,114.05413818359375,0.0;
6919.0,0.0,114.05413818359375,0.0;
6963.0,0.0,114.05413818359375,0.0;
nan,nan,nan,nan;
7011.0,0.0,114.05413818359375,0.0;
7054.0,0.0,114.05413818359375,0.0;
7097.0,0.0,114.05413818359375,0.0;
7139.0,0.0,114.05413818359375,0.0;
7181.0,0.0,114.05413818359375,0.0;
7225.0,0.0,114.05413818359375,0.0;
7270.0,0.0,114.05413818359375,0.0;
7314.0,0.0,114.05413818359375,0.0;
7356.0,0.0,114.05413818359375,0.0;
7400.0,0.0,114.05413818359375,0.0;
7446.0,0.0,114.05413818359375,0.0;
7492.0,0.0,114.05413818359375,0.0;
7539.0,0.0,114.05413818359375,0.0;
7585.0,0.0,114.05413818359375,0.0;
7633.0,0.0,114.05413818359375,0.0;
7679.0,0.0,114.05413818359375,0.0;
7727.0,0.0,114.05413818359375,0.0;
7777.0,0.0,114.05413818359375,0.0;
7825.0,0.0,114.05413818359375,0.0;
7876.0,0.0,114.05413818359375,0.0;
7924.0,0.0,114.05413818359375,0.0;
7979.0,0.0,114.05413818359375,0.0;
8028.0,0.0,114.05413818359375,0.0;
8077.0,0.0,114.05413818359375,0.0;
8131.0,0.0,114.05413818359375,0.0;
8180.0,0.0,114.05413818359375,0.0;
8231.0,0.0,114.05413818359375,0.0;
8279.0,0.0,114.05413818359375,0.0;
8326.0,0.0,114.05413818359375,0.0;
8369.0,0.0,114.05413818359375,0.0;
8411.0,0.0,114.05413818359375,0.0;
8456.0,0.0,114.05413818359375,0.0;
8500.0,0.0,114.05413818359375,0.0;
