%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:32:29

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
4.0,0.0,91.17906951904297,0.0;
63.0,0.0,91.17903900146484,-0.0038146974984556437;
107.0,0.0,91.17900848388672,-0.007629394996911287;
157.0,0.0,91.17900848388672,0.0;
201.0,0.0,91.17900848388672,0.0;
246.0,0.0,91.1789779663086,-0.0038146974984556437;
294.0,0.0,91.1789779663086,-0.0038146974984556437;
338.0,0.0,91.1789779663086,0.0;
376.0,0.0,91.1789779663086,0.0;
415.0,0.0,91.1789779663086,0.0;
455.0,0.0,91.1789779663086,0.0;
493.0,0.0,91.1789779663086,0.0;
531.0,0.0,91.1789779663086,0.0;
567.0,0.0,91.1789779663086,0.0;
605.0,0.0,91.1789779663086,0.0;
643.0,0.0,91.1789779663086,0.0;
682.0,0.0,91.1789779663086,0.0;
720.0,0.0,91.1789779663086,0.0;
757.0,0.0,91.1789779663086,0.0;
797.0,0.0,91.1789779663086,0.0;
834.0,0.0,91.1789779663086,0.0;
871.0,0.0,91.1789779663086,0.0;
909.0,0.0,91.1789779663086,0.0;
946.0,0.0,91.1789779663086,0.0;
983.0,0.0,91.1789779663086,0.0;
1025.0,0.0,91.1789779663086,0.0;
1069.0,0.0,91.1789779663086,0.0;
1106.0,0.0,91.1789779663086,0.0;
1144.0,0.0,91.1789779663086,0.0;
1181.0,0.0,91.1789779663086,0.0;
1221.0,0.0,91.1789779663086,0.0;
1258.0,0.0,91.1789779663086,0.0;
nan,nan,nan,nan;
1304.0,0.0,91.1789779663086,0.0;
1341.0,0.0,91.1789779663086,0.0;
1378.0,0.0,91.1789779663086,0.0;
1416.0,0.0,91.1789779663086,0.0;
1453.0,0.0,91.1789779663086,0.0;
1490.0,0.0,91.1789779663086,0.0;
1527.0,0.0,91.1789779663086,0.0;
1565.0,0.0,91.1789779663086,0.0;
1603.0,0.0,91.1789779663086,0.0;
1639.0,0.0,91.1789779663086,0.0;
1677.0,0.0,91.1789779663086,0.0;
1714.0,0.0,91.1789779663086,0.0;
1752.0,0.0,91.1789779663086,0.0;
1792.0,0.0,91.1789779663086,0.0;
1831.0,0.0,91.1789779663086,0.0;
1869.0,0.0,91.1789779663086,0.0;
1906.0,0.0,91.1789779663086,0.0;
1943.0,0.0,91.1789779663086,0.0;
1981.0,0.0,91.1789779663086,0.0;
2018.0,0.0,91.1789779663086,0.0;
2055.0,0.0,91.1789779663086,0.0;
2093.0,0.0,91.1789779663086,0.0;
2131.0,0.0,91.1789779663086,0.0;
2168.0,0.0,91.1789779663086,0.0;
2205.0,0.0,91.1789779663086,0.0;
2242.0,0.0,91.1789779663086,0.0;
2279.0,0.0,91.1789779663086,0.0;
2317.0,0.0,91.1789779663086,0.0;
2354.0,0.0,91.1789779663086,0.0;
2391.0,0.0,91.1789779663086,0.0;
2429.0,0.0,91.1789779663086,0.0;
2466.0,0.0,91.1789779663086,0.0;
2503.0,0.0,91.1789779663086,0.0;
2541.0,0.0,91.1789779663086,0.0;
nan,nan,nan,nan;
2584.0,0.0,91.1789779663086,0.0;
2621.0,0.0,91.1789779663086,0.0;
2658.0,0.0,91.1789779663086,0.0;
2696.0,0.0,91.1789779663086,0.0;
2733.0,0.0,91.1789779663086,0.0;
2770.0,0.0,91.1789779663086,0.0;
2807.0,0.0,91.1789779663086,0.0;
