%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:31:52

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
4953.0,0.0,-0.16394783556461334,0.0;
4997.0,0.0,-0.16394783556461334,0.0;
5042.0,0.0,-0.16394783556461334,0.0;
5087.0,0.0,-0.16394783556461334,0.0;
5132.0,0.0,-0.16394783556461334,0.0;
5175.0,0.0,-0.16394783556461334,0.0;
5220.0,0.0,-0.16394783556461334,0.0;
5265.0,0.0,-0.16394783556461334,0.0;
5309.0,0.0,-0.16394783556461334,0.0;
5354.0,0.0,-0.16394783556461334,0.0;
5399.0,0.0,-0.16394783556461334,0.0;
5444.0,0.0,-0.16394783556461334,0.0;
5489.0,0.0,-0.16394783556461334,0.0;
5533.0,0.0,-0.16394783556461334,0.0;
5578.0,0.0,-0.16394783556461334,0.0;
5623.0,0.0,-0.16394783556461334,0.0;
5668.0,0.0,-0.16394783556461334,0.0;
5713.0,0.0,-0.16394783556461334,0.0;
5761.0,0.0,-0.16394783556461334,0.0;
5806.0,0.0,-0.16394783556461334,0.0;
5852.0,0.0,-0.16394783556461334,0.0;
5897.0,0.0,-0.16394783556461334,0.0;
5941.0,0.0,-0.16394783556461334,0.0;
5986.0,0.0,-0.16394783556461334,0.0;
6031.0,0.0,-0.16394783556461334,0.0;
6076.0,0.0,-0.16394783556461334,0.0;
6121.0,0.0,-0.16394783556461334,0.0;
6165.0,0.0,-0.16394783556461334,0.0;
6210.0,0.0,-0.16394783556461334,0.0;
6255.0,0.0,-0.16394783556461334,0.0;
6300.0,0.0,-0.16394783556461334,0.0;
6345.0,0.0,-0.16394783556461334,0.0;
6389.0,0.0,-0.16394783556461334,0.0;
6434.0,0.0,-0.16394783556461334,0.0;
6479.0,0.0,-0.16394783556461334,0.0;
6524.0,0.0,-0.16394783556461334,0.0;
6569.0,0.0,-0.16394783556461334,0.0;
6613.0,0.0,-0.16394783556461334,0.0;
6658.0,0.0,-0.16394783556461334,0.0;
6703.0,0.0,-0.16394783556461334,0.0;
6748.0,0.0,-0.16394783556461334,0.0;
6793.0,0.0,-0.16394783556461334,0.0;
6837.0,0.0,-0.16394783556461334,0.0;
6882.0,0.0,-0.16394783556461334,0.0;
6927.0,0.0,-0.16394783556461334,0.0;
6972.0,0.0,-0.16394783556461334,0.0;
7017.0,0.0,-0.16394783556461334,0.0;
7061.0,0.0,-0.16394783556461334,0.0;
7106.0,0.0,-0.16394783556461334,0.0;
7151.0,0.0,-0.16394783556461334,0.0;
7196.0,0.0,-0.16394783556461334,0.0;
7241.0,0.0,-0.16394783556461334,0.0;
7285.0,0.0,-0.16394783556461334,0.0;
7330.0,0.0,-0.16394783556461334,0.0;
7375.0,0.0,-0.16394783556461334,0.0;
7420.0,0.0,-0.16394783556461334,0.0;
7465.0,0.0,-0.16394783556461334,0.0;
7509.0,0.0,-0.16394783556461334,0.0;
7554.0,0.0,-0.16394783556461334,0.0;
7599.0,0.0,-0.16394783556461334,0.0;
7644.0,0.0,-0.16394783556461334,0.0;
7689.0,0.0,-0.16394783556461334,0.0;
7733.0,0.0,-0.16394783556461334,0.0;
7778.0,0.0,-0.16394783556461334,0.0;
7823.0,0.0,-0.16394783556461334,0.0;
7868.0,0.0,-0.16394783556461334,0.0;
7913.0,0.0,-0.16394783556461334,0.0;
7957.0,0.0,-0.16394783556461334,0.0;
8012.0,0.0,-0.16394783556461334,0.0;
8071.0,0.0,-0.16394783556461334,0.0;
8128.0,0.0,-0.16394783556461334,0.0;
8186.0,0.0,-0.16394783556461334,0.0;
8238.0,0.0,-0.16394783556461334,0.0;
8286.0,0.0,-0.16394783556461334,0.0;
8332.0,0.0,-0.16394783556461334,0.0;
8377.0,0.0,-0.16394783556461334,0.0;
8423.0,0.0,-0.16394783556461334,0.0;
8468.0,0.0,-0.16394783556461334,0.0;
8514.0,0.0,-0.16394783556461334,0.0;
8563.0,0.0,-0.16394783556461334,0.0;
8611.0,0.0,-0.16394783556461334,0.0;
8663.0,0.0,-0.16394783556461334,0.0;
8715.0,0.0,-0.16394783556461334,0.0;
8762.0,0.0,-0.16394783556461334,0.0;
8811.0,0.0,-0.16394783556461334,0.0;
8854.0,0.0,-0.16394783556461334,0.0;
8914.0,0.0,-0.16394783556461334,0.0;
8974.0,0.0,-0.16394783556461334,0.0;
9032.0,0.0,-0.16394783556461334,0.0;
9108.0,0.0,-0.16394783556461334,0.0;
9166.0,0.0,-0.16394783556461334,0.0;
9226.0,0.0,-0.16394783556461334,0.0;
9283.0,0.0,-0.16394783556461334,0.0;
9338.0,0.0,-0.16394783556461334,0.0;
9395.0,0.0,-0.16394783556461334,0.0;
9457.0,0.0,-0.16394783556461334,0.0;
9507.0,0.0,-0.16394783556461334,0.0;
9556.0,0.0,-0.16394783556461334,0.0;
9604.0,0.0,-0.16394783556461334,0.0;
9659.0,0.0,-0.16394783556461334,0.0;
9709.0,0.0,-0.16394783556461334,0.0;
9768.0,0.0,-0.16394783556461334,0.0;
9821.0,0.0,-0.16394783556461334,0.0;
9877.0,0.0,-0.16394783556461334,0.0;
9935.0,0.0,-0.16394783556461334,0.0;
9993.0,0.0,-0.16394783556461334,0.0;
10048.0,0.0,-0.16394783556461334,0.0;
10109.0,0.0,-0.16394783556461334,0.0;
10175.0,0.0,-0.16394783556461334,0.0;
10236.0,0.0,-0.16394783556461334,0.0;
10295.0,0.0,-0.16394783556461334,0.0;
10348.0,0.0,-0.16394783556461334,0.0;
10403.0,0.0,-0.16394783556461334,0.0;
10463.0,0.0,-0.16394783556461334,0.0;
10514.0,0.0,-0.16394783556461334,0.0;
10572.0,0.0,-0.16394783556461334,0.0;
10624.0,0.0,-0.16394783556461334,0.0;
10669.0,0.0,-0.16394783556461334,0.0;
10716.0,0.0,-0.16394783556461334,0.0;
10764.0,0.0,-0.16394783556461334,0.0;
10810.0,0.0,-0.16394783556461334,0.0;
10854.0,0.0,-0.16394783556461334,0.0;
10899.0,0.0,-0.16394783556461334,0.0;
10943.0,0.0,-0.16394783556461334,0.0;
10988.0,0.0,-0.16394783556461334,0.0;
11033.0,0.0,-0.16394783556461334,0.0;
11077.0,0.0,-0.16394783556461334,0.0;
11122.0,0.0,-0.16394783556461334,0.0;
11169.0,0.0,-0.16394783556461334,0.0;
11214.0,0.0,-0.16394783556461334,0.0;
11260.0,0.0,-0.16394783556461334,0.0;
11305.0,0.0,-0.16394783556461334,0.0;
11349.0,0.0,-0.16394783556461334,0.0;
11394.0,0.0,-0.16394783556461334,0.0;
11439.0,0.0,-0.16394783556461334,0.0;
11484.0,0.0,-0.16394783556461334,0.0;
11529.0,0.0,-0.16394783556461334,0.0;
11573.0,0.0,-0.16394783556461334,0.0;
11620.0,0.0,-0.16394783556461334,0.0;
11665.0,0.0,-0.16394783556461334,0.0;
11709.0,0.0,-0.16394783556461334,0.0;
11757.0,0.0,-0.16394783556461334,0.0;
11804.0,0.0,-0.16394783556461334,0.0;
11850.0,0.0,-0.16394783556461334,0.0;
11897.0,0.0,-0.16394783556461334,0.0;
11941.0,0.0,-0.16394783556461334,0.0;
11988.0,0.0,-0.16394783556461334,0.0;
12033.0,0.0,-0.16394783556461334,0.0;
12077.0,0.0,-0.16394783556461334,0.0;
12124.0,0.0,-0.16394783556461334,0.0;
12169.0,0.0,-0.16394783556461334,0.0;
12213.0,0.0,-0.16394783556461334,0.0;
12258.0,0.0,-0.16394783556461334,0.0;
12303.0,0.0,-0.16394783556461334,0.0;
12348.0,0.0,-0.16394783556461334,0.0;
12393.0,0.0,-0.16394783556461334,0.0;
12437.0,0.0,-0.16394783556461334,0.0;
12482.0,0.0,-0.16394783556461334,0.0;
12527.0,0.0,-0.16394783556461334,0.0;
12572.0,0.0,-0.16394783556461334,0.0;
12617.0,0.0,-0.16394783556461334,0.0;
12661.0,0.0,-0.16394783556461334,0.0;
12706.0,0.0,-0.16394783556461334,0.0;
12751.0,0.0,-0.16394783556461334,0.0;
12796.0,0.0,-0.16394783556461334,0.0;
12841.0,0.0,-0.16394783556461334,0.0;
12885.0,0.0,-0.16394783556461334,0.0;
12930.0,0.0,-0.16394783556461334,0.0;
12975.0,0.0,-0.16394783556461334,0.0;
13021.0,0.0,-0.16394783556461334,0.0;
13066.0,0.0,-0.16394783556461334,0.0;
13111.0,0.0,-0.16394783556461334,0.0;
13156.0,0.0,-0.16394783556461334,0.0;
13201.0,0.0,-0.16394783556461334,0.0;
13245.0,0.0,-0.16394783556461334,0.0;
13289.0,0.0,-0.16394783556461334,0.0;
13333.0,0.0,-0.16394783556461334,0.0;
13378.0,0.0,-0.16394783556461334,0.0;
13423.0,0.0,-0.16394783556461334,0.0;
13468.0,0.0,-0.16394783556461334,0.0;
13516.0,0.0,-0.16394783556461334,0.0;
13561.0,0.0,-0.16394783556461334,0.0;
13608.0,0.0,-0.16394783556461334,0.0;
13653.0,0.0,-0.16394783556461334,0.0;
13697.0,0.0,-0.16394783556461334,0.0;
13741.0,0.0,-0.16394783556461334,0.0;
13785.0,0.0,-0.16394783556461334,0.0;
13828.0,0.0,-0.16394783556461334,0.0;
13871.0,0.0,-0.16394783556461334,0.0;
13922.0,0.0,-0.16394783556461334,0.0;
13971.0,0.0,-0.16394783556461334,0.0;
14016.0,0.0,-0.16394783556461334,0.0;
14061.0,0.0,-0.16394783556461334,0.0;
14105.0,0.0,-0.16394783556461334,0.0;
14149.0,0.0,-0.16394783556461334,0.0;
14193.0,0.0,-0.16394783556461334,0.0;
14236.0,0.0,-0.16394783556461334,0.0;
14281.0,0.0,-0.16394783556461334,0.0;
14325.0,0.0,-0.16394783556461334,0.0;
14372.0,0.0,-0.16394783556461334,0.0;
14422.0,0.0,-0.16394783556461334,0.0;
14473.0,0.0,-0.16394783556461334,0.0;
14522.0,0.0,-0.16394783556461334,0.0;
14577.0,0.0,-0.16394783556461334,0.0;
14626.0,0.0,-0.16394783556461334,0.0;
14674.0,0.0,-0.16394783556461334,0.0;
14722.0,0.0,-0.16394783556461334,0.0;
14773.0,0.0,-0.16394783556461334,0.0;
14818.0,0.0,-0.16394783556461334,0.0;
14861.0,0.0,-0.16394783556461334,0.0;
14904.0,0.0,-0.16394783556461334,0.0;
14948.0,0.0,-0.16394783556461334,0.0;
14990.0,0.0,-0.16394783556461334,0.0;
15033.0,0.0,-0.16394783556461334,0.0;
15077.0,0.0,-0.16394783556461334,0.0;
15120.0,0.0,-0.16394783556461334,0.0;
15164.0,0.0,-0.16394783556461334,0.0;
15209.0,0.0,-0.16394783556461334,0.0;
15253.0,0.0,-0.16394783556461334,0.0;
15298.0,0.0,-0.16394783556461334,0.0;
15341.0,0.0,-0.16394783556461334,0.0;
15386.0,0.0,-0.16394783556461334,0.0;
15428.0,0.0,-0.16394783556461334,0.0;
15470.0,0.0,-0.16394783556461334,0.0;
15514.0,0.0,-0.16394783556461334,0.0;
15559.0,0.0,-0.16394783556461334,0.0;
15606.0,0.0,-0.16394783556461334,0.0;
15650.0,0.0,-0.16394783556461334,0.0;
15694.0,0.0,-0.16394783556461334,0.0;
15737.0,0.0,-0.16394783556461334,0.0;
15779.0,0.0,-0.16394783556461334,0.0;
15824.0,0.0,-0.16394783556461334,0.0;
15869.0,0.0,-0.16394783556461334,0.0;
15915.0,0.0,-0.16394783556461334,0.0;
15958.0,0.0,-0.16394783556461334,0.0;
16000.0,0.25,-0.16394783556461334,0.0;
