%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:33:22

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
7375.0,0.0,114.0623779296875,0.0;
7418.0,0.0,114.0623779296875,0.0;
7460.0,0.0,114.0623779296875,0.0;
7502.0,0.0,114.0623779296875,0.0;
7545.0,0.0,114.0623779296875,0.0;
7588.0,0.0,114.0623779296875,0.0;
7631.0,0.0,114.0623779296875,0.0;
7674.0,0.0,114.0623779296875,0.0;
7717.0,0.0,114.0623779296875,0.0;
7758.0,0.0,114.0623779296875,0.0;
7800.0,0.0,114.0623779296875,0.0;
7843.0,0.0,114.0623779296875,0.0;
7887.0,0.0,114.0623779296875,0.0;
7935.0,0.0,114.0623779296875,0.0;
7983.0,0.0,114.0623779296875,0.0;
8030.0,0.0,114.0623779296875,0.0;
8078.0,0.0,114.0623779296875,0.0;
8124.0,0.0,114.0623779296875,0.0;
8168.0,0.0,114.0623779296875,0.0;
8213.0,0.0,114.0623779296875,0.0;
8267.0,0.0,114.0623779296875,0.0;
8323.0,0.0,114.0623779296875,0.0;
8375.0,0.0,114.0623779296875,0.0;
8417.0,0.0,114.0623779296875,0.0;
8463.0,0.0,114.0623779296875,0.0;
8524.0,0.0,114.0623779296875,0.0;
8583.0,0.0,114.0623779296875,0.0;
8642.0,0.0,114.0623779296875,0.0;
8692.0,0.0,114.0623779296875,0.0;
8753.0,0.0,114.0623779296875,0.0;
8815.0,0.0,114.0623779296875,0.0;
8869.0,0.0,114.0623779296875,0.0;
8921.0,0.0,114.0623779296875,0.0;
8971.0,0.0,114.0623779296875,0.0;
9022.0,0.0,114.0623779296875,0.0;
9068.0,0.0,114.0623779296875,0.0;
9116.0,0.0,114.0623779296875,0.0;
9163.0,0.0,114.0623779296875,0.0;
9209.0,0.0,114.0623779296875,0.0;
9262.0,0.0,114.0623779296875,0.0;
9310.0,0.0,114.0623779296875,0.0;
9363.0,0.0,114.0623779296875,0.0;
9419.0,0.0,114.0623779296875,0.0;
9475.0,0.0,114.0623779296875,0.0;
9529.0,0.0,114.0623779296875,0.0;
9578.0,0.0,114.0623779296875,0.0;
9621.0,0.0,114.0623779296875,0.0;
9663.0,0.0,114.0623779296875,0.0;
9705.0,0.0,114.0623779296875,0.0;
9748.0,0.0,114.0623779296875,0.0;
9791.0,0.0,114.0623779296875,0.0;
9833.0,0.0,114.0623779296875,0.0;
9875.0,0.0,114.0623779296875,0.0;
9915.0,0.0,114.0623779296875,0.0;
9956.0,0.0,114.0623779296875,0.0;
10003.0,0.0,114.0623779296875,0.0;
10046.0,0.0,114.0623779296875,0.0;
10091.0,0.0,114.0623779296875,0.0;
10132.0,0.0,114.0623779296875,0.0;
10174.0,0.0,114.0623779296875,0.0;
10224.0,0.0,114.0623779296875,0.0;
10271.0,0.0,114.0623779296875,0.0;
10318.0,0.0,114.0623779296875,0.0;
10366.0,0.0,114.0623779296875,0.0;
10415.0,0.0,114.0623779296875,0.0;
10463.0,0.0,114.0623779296875,0.0;
10511.0,0.0,114.0623779296875,0.0;
10558.0,0.0,114.0623779296875,0.0;
10608.0,0.0,114.0623779296875,0.0;
10659.0,0.0,114.0623779296875,0.0;
10711.0,0.0,114.0623779296875,0.0;
10761.0,0.0,114.0623779296875,0.0;
10812.0,0.0,114.0623779296875,0.0;
10864.0,0.0,114.0623779296875,0.0;
10913.0,0.0,114.0623779296875,0.0;
10965.0,0.0,114.0623779296875,0.0;
11016.0,0.0,114.0623779296875,0.0;
11062.0,0.0,114.0623779296875,0.0;
11108.0,0.0,114.0623779296875,0.0;
11156.0,0.0,114.0623779296875,0.0;
11204.0,0.0,114.0623779296875,0.0;
11255.0,0.0,114.0623779296875,0.0;
11303.0,0.0,114.0623779296875,0.0;
11351.0,0.0,114.0623779296875,0.0;
11403.0,0.0,114.0623779296875,0.0;
11454.0,0.0,114.0623779296875,0.0;
