%Motor characterization data
%Each row's values were recorded on the same timestep
%Timestep increments at 8kHz

%Operator:
%Motor:
%ODrive axis: axis0
%Date:,29/04/2021
%Start time:,15:35:48

%timestep (8Hz),voltage,position,velocity
%[#],[V],[turns],[turns/s]
5462.0,0.0,113.91796875,0.0;
5506.0,0.0,113.91796875,0.0;
5548.0,0.0,113.91796875,0.0;
5592.0,0.0,113.91796875,0.0;
nan,nan,nan,nan;
5641.0,0.0,113.91796875,0.0;
5684.0,0.0,113.91796875,0.0;
5727.0,0.0,113.91796875,0.0;
5784.0,0.0,113.91796875,0.0;
5837.0,0.0,113.91796875,0.0;
5884.0,0.0,113.91796875,0.0;
5928.0,0.0,113.91796875,0.0;
5972.0,0.0,113.91796875,0.0;
6017.0,0.0,113.91796875,0.0;
6060.0,0.0,113.91796875,0.0;
6104.0,0.0,113.91796875,0.0;
nan,nan,nan,nan;
6153.0,0.0,113.91796875,0.0;
6197.0,0.0,113.91796875,0.0;
6241.0,0.0,113.91796875,0.0;
6285.0,0.0,113.91796875,0.0;
6328.0,0.0,113.91796875,0.0;
6371.0,0.0,113.91796875,0.0;
6414.0,0.0,113.91796875,0.0;
6458.0,0.0,113.91796875,0.0;
6501.0,0.0,113.91796875,0.0;
6544.0,0.0,113.91796875,0.0;
6587.0,0.0,113.91796875,0.0;
6632.0,0.0,113.91796875,0.0;
6675.0,0.0,113.91796875,0.0;
6717.0,0.0,113.91796875,0.0;
6760.0,0.0,113.91799926757812,0.0038146974984556437;
6804.0,0.0,113.91799926757812,0.0038146974984556437;
6848.0,0.0,113.91799926757812,0.0;
6891.0,0.0,113.91799926757812,0.0;
6933.0,0.0,113.91799926757812,0.0;
6976.0,0.0,113.91799926757812,0.0;
7019.0,0.0,113.91799926757812,0.0;
7061.0,0.0,113.91799926757812,0.0;
7103.0,0.0,113.91799926757812,0.0;
7146.0,0.0,113.91799926757812,0.0;
7188.0,0.0,113.91799926757812,0.0;
7232.0,0.0,113.91799926757812,0.0;
7275.0,0.0,113.91799926757812,0.0;
7317.0,0.0,113.91799926757812,0.0;
7361.0,0.0,113.91799926757812,0.0;
7404.0,0.0,113.91799926757812,0.0;
7446.0,0.0,113.91799926757812,0.0;
7488.0,0.0,113.91799926757812,0.0;
7531.0,0.0,113.91799926757812,0.0;
7573.0,0.0,113.91799926757812,0.0;
7617.0,0.0,113.91799926757812,0.0;
7662.0,0.0,113.91799926757812,0.0;
7705.0,0.0,113.91799926757812,0.0;
7749.0,0.0,113.91799926757812,0.0;
7793.0,0.0,113.91799926757812,0.0;
7836.0,0.0,113.91799926757812,0.0;
7881.0,0.0,113.91799926757812,0.0;
7936.0,0.0,113.91799926757812,0.0;
7992.0,0.0,113.91799926757812,0.0;
8042.0,0.0,113.91799926757812,0.0;
8087.0,0.0,113.91799926757812,0.0;
8152.0,0.0,113.91799926757812,0.0;
8212.0,0.0,113.91799926757812,0.0;
8269.0,0.0,113.91799926757812,0.0;
8326.0,0.0,113.91799926757812,0.0;
8380.0,0.0,113.91799926757812,0.0;
8430.0,0.0,113.91799926757812,0.0;
8480.0,0.0,113.91799926757812,0.0;
8536.0,0.0,113.91799926757812,0.0;
8590.0,0.0,113.91799926757812,0.0;
8642.0,0.0,113.91799926757812,0.0;
8695.0,0.0,113.91799926757812,0.0;
8749.0,0.0,113.91799926757812,0.0;
8793.0,0.0,113.91799926757812,0.0;
8839.0,0.0,113.91799926757812,0.0;
8884.0,0.0,113.91799926757812,0.0;
8929.0,0.0,113.91799926757812,0.0;
8979.0,0.0,113.91799926757812,0.0;
9023.0,0.0,113.91799926757812,0.0;
9068.0,0.0,113.91799926757812,0.0;
9113.0,0.0,113.91799926757812,0.0;
9158.0,0.0,113.91799926757812,0.0;
9203.0,0.0,113.91799926757812,0.0;
9248.0,0.0,113.91799926757812,0.0;
9292.0,0.0,113.91799926757812,0.0;
9337.0,0.0,113.91799926757812,0.0;
9383.0,0.0,113.91799926757812,0.0;
9431.0,0.0,113.91799926757812,0.0;
9481.0,0.0,113.91799926757812,0.0;
9525.0,0.0,113.91799926757812,0.0;
9567.0,0.0,113.91799926757812,0.0;
9610.0,0.0,113.91799926757812,0.0;
9656.0,0.0,113.91799926757812,0.0;
9699.0,0.0,113.91799926757812,0.0;
9741.0,0.0,113.91799926757812,0.0;
9785.0,0.0,113.91799926757812,0.0;
9830.0,0.0,113.91799926757812,0.0;
9875.0,0.0,113.91799926757812,0.0;
9923.0,0.0,113.91799926757812,0.0;
9968.0,0.0,113.91799926757812,0.0;
10012.0,0.0,113.91799926757812,0.0;
10057.0,0.0,113.91799926757812,0.0;
10102.0,0.0,113.91799926757812,0.0;
10147.0,0.0,113.91799926757812,0.0;
10204.0,0.0,113.91799926757812,0.0;
10254.0,0.0,113.91799926757812,0.0;
10304.0,0.0,113.91799926757812,0.0;
10348.0,0.0,113.91799926757812,0.0;
10393.0,0.0,113.91799926757812,0.0;
10438.0,0.0,113.91799926757812,0.0;
10483.0,0.0,113.91799926757812,0.0;
10528.0,0.0,113.91799926757812,0.0;
10575.0,0.0,113.91799926757812,0.0;
10622.0,0.0,113.91799926757812,0.0;
10666.0,0.0,113.91799926757812,0.0;
10708.0,0.0,113.91799926757812,0.0;
10751.0,0.0,113.91799926757812,0.0;
10795.0,0.0,113.91799926757812,0.0;
10838.0,0.0,113.91799926757812,0.0;
10882.0,0.0,113.91799926757812,0.0;
10924.0,0.0,113.91799926757812,0.0;
10966.0,0.0,113.91799926757812,0.0;
11009.0,0.0,113.91799926757812,0.0;
11054.0,0.0,113.91799926757812,0.0;
11097.0,0.0,113.91799926757812,0.0;
nan,nan,nan,nan;
11147.0,0.0,113.91799926757812,0.0;
11189.0,0.0,113.91799926757812,0.0;
11232.0,0.0,113.91799926757812,0.0;
11275.0,0.0,113.91799926757812,0.0;
11318.0,0.0,113.91799926757812,0.0;
11361.0,0.0,113.91799926757812,0.0;
11404.0,0.0,113.91799926757812,0.0;
11446.0,0.0,113.91799926757812,0.0;
11489.0,0.0,113.91799926757812,0.0;
11534.0,0.0,113.91799926757812,0.0;
11584.0,0.0,113.91799926757812,0.0;
11632.0,0.0,113.91799926757812,0.0;
11678.0,0.0,113.91799926757812,0.0;
11728.0,0.0,113.91799926757812,0.0;
11772.0,0.0,113.91799926757812,0.0;
11814.0,0.0,113.91799926757812,0.0;
11857.0,0.0,113.91799926757812,0.0;
11902.0,0.0,113.91799926757812,0.0;
11946.0,0.0,113.91799926757812,0.0;
11988.0,0.0,113.91799926757812,0.0;
12033.0,0.0,113.91799926757812,0.0;
12076.0,0.0,113.91799926757812,0.0;
12118.0,0.0,113.91799926757812,0.0;
12161.0,0.0,113.91799926757812,0.0;
12204.0,0.0,113.91799926757812,0.0;
12246.0,0.0,113.91799926757812,0.0;
12289.0,0.0,113.91799926757812,0.0;
12333.0,0.0,113.91799926757812,0.0;
12375.0,0.0,113.91799926757812,0.0;
12419.0,0.0,113.91799926757812,0.0;
12462.0,0.0,113.91799926757812,0.0;
12505.0,0.0,113.91799926757812,0.0;
nan,nan,nan,nan;
12554.0,0.0,113.91799926757812,0.0;
12597.0,0.0,113.91799926757812,0.0;
12639.0,0.0,113.91799926757812,0.0;
12686.0,0.0,113.91799926757812,0.0;
12731.0,0.0,113.91799926757812,0.0;
12779.0,0.0,113.91799926757812,0.0;
12824.0,0.0,113.91799926757812,0.0;
12867.0,0.0,113.91799926757812,0.0;
12909.0,0.0,113.91799926757812,0.0;
12951.0,0.0,113.91799926757812,0.0;
12995.0,0.0,113.91799926757812,0.0;
13037.0,0.0,113.91799926757812,0.0;
13079.0,0.0,113.91799926757812,0.0;
13122.0,0.0,113.91799926757812,0.0;
13164.0,0.0,113.91799926757812,0.0;
13206.0,0.0,113.91799926757812,0.0;
13249.0,0.0,113.91799926757812,0.0;
13293.0,0.0,113.91799926757812,0.0;
13335.0,0.0,113.91799926757812,0.0;
13379.0,0.0,113.91799926757812,0.0;
13421.0,0.0,113.91799926757812,0.0;
13463.0,0.0,113.91799926757812,0.0;
13506.0,0.0,113.91799926757812,0.0;
13548.0,0.0,113.91799926757812,0.0;
13590.0,0.0,113.91799926757812,0.0;
13633.0,0.0,113.91799926757812,0.0;
13676.0,0.0,113.91799926757812,0.0;
13720.0,0.0,113.91799926757812,0.0;
13763.0,0.0,113.91799926757812,0.0;
13806.0,0.0,113.91799926757812,0.0;
13849.0,0.0,113.91799926757812,0.0;
13893.0,0.0,113.91799926757812,0.0;
13937.0,0.0,113.91799926757812,0.0;
13980.0,0.0,113.91799926757812,0.0;
14022.0,0.0,113.91799926757812,0.0;
14065.0,0.0,113.91799926757812,0.0;
14110.0,0.0,113.91799926757812,0.0;
14154.0,0.0,113.91799926757812,0.0;
14197.0,0.0,113.91799926757812,0.0;
14241.0,0.0,113.91799926757812,0.0;
14286.0,0.0,113.91799926757812,0.0;
14331.0,0.0,113.91799926757812,0.0;
14382.0,0.0,113.91799926757812,0.0;
14429.0,0.0,113.91799926757812,0.0;
14479.0,0.0,113.91799926757812,0.0;
14524.0,0.0,113.91799926757812,0.0;
14571.0,0.0,113.91799926757812,0.0;
14619.0,0.0,113.91799926757812,0.0;
14664.0,0.0,113.91799926757812,0.0;
14707.0,0.0,113.91799926757812,0.0;
14750.0,0.0,113.91799926757812,0.0;
14795.0,0.0,113.91799926757812,0.0;
14844.0,0.0,113.91799926757812,0.0;
14891.0,0.0,113.91799926757812,0.0;
14934.0,0.0,113.91799926757812,0.0;
14977.0,0.0,113.91799926757812,0.0;
15020.0,0.0,113.91799926757812,0.0;
15062.0,0.0,113.91799926757812,0.0;
15105.0,0.0,113.91799926757812,0.0;
15148.0,0.0,113.91799926757812,0.0;
15190.0,0.0,113.91799926757812,0.0;
15237.0,0.0,113.91799926757812,0.0;
15279.0,0.0,113.91799926757812,0.0;
15323.0,0.0,113.91799926757812,0.0;
15369.0,0.0,113.91799926757812,0.0;
15412.0,0.0,113.91799926757812,0.0;
15454.0,0.0,113.91799926757812,0.0;
15499.0,0.0,113.91799926757812,0.0;
15541.0,0.0,113.91799926757812,0.0;
15584.0,0.0,113.91799926757812,0.0;
15633.0,0.0,113.91799926757812,0.0;
15678.0,0.0,113.91799926757812,0.0;
15721.0,0.0,113.91799926757812,0.0;
15766.0,0.0,113.91799926757812,0.0;
15811.0,0.0,113.91799926757812,0.0;
15857.0,0.0,113.91799926757812,0.0;
15901.0,0.0,113.91799926757812,0.0;
15943.0,0.0,113.91799926757812,0.0;
15986.0,0.0,113.91799926757812,0.0;
16038.0,0.007879714481532574,113.91817474365234,0.0381469763815403;
16094.0,0.018988175317645073,113.919189453125,0.1831054836511612;
16150.0,0.030166327953338623,113.9213638305664,0.3509521782398224;
16206.0,0.04139072448015213,113.92476654052734,0.5302429795265198;
nan,nan,nan,nan;
16270.0,0.054245609790086746,113.93026733398438,0.7438660264015198;
16327.0,0.0656878799200058,113.93672943115234,0.9536743760108948;
16382.0,0.07669607549905777,113.94441986083984,1.1634827852249146;
16438.0,0.08784380555152893,113.95370483398438,1.3809205293655396;
16494.0,0.09890130162239075,113.9645767211914,1.6136170625686646;
16550.0,0.10983799397945404,113.9769287109375,1.8157960176467896;
16606.0,0.12062253803014755,113.99079132080078,2.025604486465454;
16662.0,0.13122212886810303,114.00606536865234,2.220154047012329;
16720.0,0.14196889102458954,114.02342224121094,2.437591791152954;
16779.0,0.15262220799922943,114.04286193847656,2.685547113418579;
16836.0,0.1626102775335312,114.06314086914062,2.887726068496704;
16892.0,0.17209410667419434,114.084228515625,3.044128656387329;
16948.0,0.1812141388654709,114.1063232421875,3.192901849746704;
17004.0,0.18993091583251953,114.1294937133789,3.337860345840454;
17060.0,0.1982116848230362,114.15349578857422,3.463745355606079;
17116.0,0.20601989328861237,114.17864227294922,3.631592035293579;
17172.0,0.2133098840713501,114.20494842529297,3.795624017715454;
17229.0,0.22016684710979462,114.23278045654297,3.932953119277954;
17285.0,0.22630837559700012,114.26110076904297,4.074097156524658;
17341.0,0.23182357847690582,114.29006958007812,4.154205799102783;
17397.0,0.2366759181022644,114.31939697265625,4.207611560821533;
17453.0,0.24083133041858673,114.34942626953125,4.325867176055908;
17509.0,0.24424953758716583,114.3802490234375,4.409790515899658;
17565.0,0.2469054013490677,114.411376953125,4.455566883087158;
17621.0,0.24876150488853455,114.44287109375,4.512787342071533;
17677.0,0.24978554248809814,114.47425079345703,4.478455066680908;
17733.0,0.24995459616184235,114.50569152832031,4.501343250274658;
17789.0,0.24924181401729584,114.53752899169922,4.550934314727783;
17845.0,0.2476232349872589,114.56929779052734,4.535675525665283;
17902.0,0.24502307176589966,114.60147857666016,4.516602039337158;
17960.0,0.24137289822101593,114.63359832763672,4.405975818634033;
18016.0,0.23687440156936646,114.66386413574219,4.306793689727783;
18072.0,0.2314082682132721,114.69380950927734,4.272461414337158;
18128.0,0.22496947646141052,114.72332000732422,4.188538074493408;
18184.0,0.21755722165107727,114.75206756591797,4.085541248321533;
18241.0,0.20900925993919373,114.78043365478516,3.929138660430908;
18297.0,0.19964274764060974,114.80684661865234,3.730774402618408;
18353.0,0.1893303394317627,114.8320541381836,3.566742420196533;
18409.0,0.17808176577091217,114.85608673095703,3.395081043243408;
18465.0,0.1659328192472458,114.8787841796875,3.204346179962158;
18521.0,0.15290816128253937,114.90016174316406,3.002167224884033;
18577.0,0.13905145227909088,114.91960144042969,2.723694324493408;
18633.0,0.1243981420993805,114.93721008300781,2.449036121368408;
18690.0,0.10872332006692886,114.95298767089844,2.147675037384033;
18745.0,0.09292633086442947,114.96617126464844,1.8539433479309082;
18801.0,0.07622352242469788,114.97734069824219,1.5220646858215332;
18857.0,0.05896967649459839,114.98615264892578,1.1787419319152832;
18913.0,0.04124139994382858,114.99256896972656,0.8430485725402832;
18969.0,0.023121824488043785,114.99687194824219,0.5531315803527832;
19025.0,0.004701151046901941,114.99900817871094,0.2403264045715332;
19081.0,-0.013924099504947662,114.99888610839844,-0.0915527418255806;
19137.0,-0.032651592046022415,114.9967041015625,-0.3662109673023224;
19193.0,-0.051373571157455444,114.99263000488281,-0.6523132920265198;
19249.0,-0.06997594982385635,114.98640441894531,-0.9613037705421448;
19305.0,-0.08834011107683182,114.977783203125,-1.3122559785842896;
19361.0,-0.10634604096412659,114.9665756225586,-1.6860963106155396;
19417.0,-0.12386593967676163,114.95283508300781,-2.037048578262329;
19473.0,-0.14077211916446686,114.93684387207031,-2.349853754043579;
19529.0,-0.15693417191505432,114.91876220703125,-2.635956048965454;
19585.0,-0.1722230315208435,114.89879608154297,-2.910614252090454;
19641.0,-0.18650130927562714,114.87689971923828,-3.185272455215454;
19697.0,-0.19964560866355896,114.8531265258789,-3.456115961074829;
19753.0,-0.211527481675148,114.82759857177734,-3.704071283340454;
19809.0,-0.22202180325984955,114.80049896240234,-3.913879632949829;
19865.0,-0.23100920021533966,114.77205657958984,-4.100800037384033;
19931.0,-0.23951122164726257,114.73715209960938,-4.268646717071533;
19988.0,-0.24491609632968903,114.70635986328125,-4.341125965118408;
20048.0,-0.248551145195961,114.6731185913086,-4.474640369415283;
20104.0,-0.2499517947435379,114.6412124633789,-4.570007801055908;
20160.0,-0.24936461448669434,114.6091079711914,-4.589081287384033;
20216.0,-0.24673150479793549,114.5770263671875,-4.573822498321533;
20272.0,-0.24201476573944092,114.54571533203125,-4.444122791290283;
20328.0,-0.23519864678382874,114.51519775390625,-4.344940662384033;
20384.0,-0.22627699375152588,114.48523712158203,-4.257202625274658;
20440.0,-0.21526917815208435,114.4563217163086,-4.085541248321533;
20496.0,-0.2022189497947693,114.4289321899414,-3.845215320587158;
20552.0,-0.18718624114990234,114.40330505371094,-3.597259998321533;
20608.0,-0.17025405168533325,114.37973022460938,-3.299713611602783;
20664.0,-0.1515326201915741,114.35808563232422,-3.013611316680908;
20720.0,-0.13115693628787994,114.33897399902344,-2.647400379180908;
nan,nan,nan,nan;
20784.0,-0.10604352504014969,114.32035827636719,-2.204895496368408;
20845.0,-0.08053868263959885,114.30628204345703,-1.7204289436340332;
20902.0,-0.05556229501962662,114.29689025878906,-1.1940007209777832;
20962.0,-0.028353970497846603,114.29088592529297,-0.6866459846496582;
21020.0,-0.0014442503452301025,114.28843688964844,-0.2288823127746582;
21076.0,0.024818649515509605,114.28929138183594,0.221251979470253;
21132.0,0.05105697736144066,114.29290771484375,0.6027217507362366;
21188.0,0.07696487754583359,114.29942321777344,1.0414119958877563;
21244.0,0.10222640633583069,114.30931854248047,1.5258785486221313;
21300.0,0.1265171468257904,114.32254791259766,1.9950863122940063;
21357.0,0.14990486204624176,114.33924865722656,2.441406011581421;
21412.0,0.17087456583976746,114.35820770263672,2.845763921737671;
21468.0,0.19029384851455688,114.38032531738281,3.246307134628296;
21524.0,0.20745795965194702,114.4048843383789,3.574371099472046;
21580.0,0.22207114100456238,114.4314956665039,3.860473394393921;
21638.0,0.23422500491142273,114.46084594726562,4.093170166015625;
21697.0,0.24320024251937866,114.49192810058594,4.26483154296875;
21754.0,0.24839192628860474,114.52339172363281,4.4708251953125;
21810.0,0.24999068677425385,114.55511474609375,4.543304443359375;
21866.0,0.2479928582906723,114.58694458007812,4.543304443359375;
21924.0,0.24204877018928528,114.61964416503906,4.474639892578125;
21980.0,0.2325485795736313,114.64998626708984,4.29534912109375;
22038.0,0.21885748207569122,114.68023681640625,4.146575927734375;
22098.0,0.2006860375404358,114.70990753173828,3.8909912109375;
22157.0,0.17904485762119293,114.73680114746094,3.56292724609375;
22212.0,0.15574711561203003,114.7592544555664,3.16619873046875;
22268.0,0.12923841178417206,114.77887725830078,2.689361572265625;
nan,nan,nan,nan;
22333.0,0.0954342931509018,114.79715728759766,2.086639404296875;
22389.0,0.06419148296117783,114.80854034423828,1.48773193359375;
22445.0,0.031514085829257965,114.81538391113281,0.8392333984375;
22504.0,-0.003857020055875182,114.8181381225586,0.2288818359375;
22560.0,-0.03770115226507187,114.81659698486328,-0.3395080864429474;
22616.0,-0.07116643339395523,114.81153106689453,-0.8392334580421448;
22672.0,-0.10359693318605423,114.80233001708984,-1.4533997774124146;
22728.0,-0.13432364165782928,114.78876495361328,-2.071380853652954;
22784.0,-0.16268159449100494,114.77117919921875,-2.624511957168579;
nan,nan,nan,nan;
22848.0,-0.19136255979537964,114.7469253540039,-3.166198968887329;
22904.0,-0.2125023901462555,114.72261810302734,-3.555298089981079;
22961.0,-0.2296278476715088,114.69526672363281,-3.921509027481079;
23016.0,-0.24146464467048645,114.66651153564453,-4.249573230743408;
23073.0,-0.2484663724899292,114.6348648071289,-4.470825672149658;
23128.0,-0.24983298778533936,114.60347747802734,-4.577637195587158;
23184.0,-0.24559424817562103,114.5714111328125,-4.562378406524658;
23240.0,-0.2356162816286087,114.54044342041016,-4.383087635040283;
23296.0,-0.21996274590492249,114.51077270507812,-4.207611560821533;
23352.0,-0.19885316491127014,114.48281860351562,-3.921509265899658;
23408.0,-0.17264385521411896,114.45743560791016,-3.536224842071533;
23464.0,-0.14185161888599396,114.43540954589844,-3.013611316680908;
23520.0,-0.10713619738817215,114.41769409179688,-2.380371570587158;
23576.0,-0.06929230690002441,114.40486907958984,-1.6708378791809082;
23632.0,-0.02924184501171112,114.39745330810547,-0.8850102424621582;
23688.0,0.01198629755526781,114.39515686035156,-0.1640324592590332;
nan,nan,nan,nan;
23752.0,0.059116531163454056,114.39845275878906,0.5950923562049866;
23808.0,0.0990527793765068,114.40629577636719,1.2893673181533813;
23864.0,0.13652227818965912,114.4192886352539,2.010345220565796;
23920.0,0.17034421861171722,114.43704986572266,2.677917242050171;
23976.0,0.1993926763534546,114.45885467529297,3.231048345565796;
24032.0,0.22263731062412262,114.48392486572266,3.696441411972046;
24088.0,0.23918573558330536,114.51216125488281,4.123687744140625;
24144.0,0.24830205738544464,114.54277038574219,4.41741943359375;
24202.0,0.2493753582239151,114.5755615234375,4.535675048828125;
24264.0,0.24077707529067993,114.61066436767578,4.5013427734375;
24321.0,0.22400963306427002,114.64137268066406,4.238128662109375;
24377.0,0.19961018860340118,114.66908264160156,3.875732421875;
24438.0,0.16483812034130096,114.69602966308594,3.398895263671875;
24493.0,0.12713582813739777,114.71648406982422,2.841949462890625;
24549.0,0.08379805833101273,114.73224639892578,2.063751220703125;
24605.0,0.036929477006196976,114.7417221069336,1.140594482421875;
24661.0,-0.011789115145802498,114.74486541748047,0.255584716796875;
24717.0,-0.060518741607666016,114.74214935302734,-0.5493164658546448;
24773.0,-0.1073329970240593,114.73397064208984,-1.3580323457717896;
24829.0,-0.1502857506275177,114.71981811523438,-2.204895257949829;
24885.0,-0.18750286102294922,114.7002182006836,-2.960205316543579;
24941.0,-0.2172510027885437,114.67609405517578,-3.582000970840454;
24997.0,-0.23804312944412231,114.64804077148438,-4.119873523712158;
25053.0,-0.2487134486436844,114.6173324584961,-4.444122791290283;
25110.0,-0.2483852654695511,114.58482360839844,-4.573822498321533;
25166.0,-0.23676127195358276,114.55335235595703,-4.440308094024658;
25222.0,-0.21414701640605927,114.5238037109375,-4.146576404571533;
25278.0,-0.1812819093465805,114.49696350097656,-3.730774402618408;
25334.0,-0.13944175839424133,114.47408294677734,-3.120422840118408;
25390.0,-0.0904136672616005,114.45661163330078,-2.288818836212158;
25446.0,-0.036427147686481476,114.44620513916016,-1.2397770881652832;
25502.0,0.019917620345950127,114.44318389892578,-0.2059941291809082;
25558.0,0.07577371597290039,114.44689178466797,0.7209773659706116;
25614.0,0.1281774938106537,114.45712280273438,1.6860958337783813;
25670.0,0.17420901358127594,114.47402954101562,2.616882085800171;
25726.0,0.21115878224372864,114.49658966064453,3.379821538925171;
25782.0,0.23669055104255676,114.52363586425781,3.986358404159546;
25840.0,0.2492029368877411,114.55503845214844,4.40216064453125;
25896.0,0.2467128187417984,114.58668518066406,4.5318603515625;
25953.0,0.2291858047246933,114.61841583251953,4.38690185546875;
26016.0,0.19303694367408752,114.65013122558594,3.88336181640625;
26072.0,0.1478593796491623,114.67384338378906,3.223419189453125;
26132.0,0.08876441419124603,114.69287109375,2.28118896484375;
26200.0,0.013425365090370178,114.70368194580078,0.881195068359375;
26256.0,-0.0505712628364563,114.70360565185547,-0.2555847465991974;
26312.0,-0.11179516464471817,114.69627380371094,-1.2931824922561646;
26368.0,-0.16598175466060638,114.68128204345703,-2.376556634902954;
26424.0,-0.2091500610113144,114.6595458984375,-3.295898675918579;
26480.0,-0.23791421949863434,114.6324234008789,-4.016876697540283;
26536.0,-0.24977518618106842,114.60181427001953,-4.444122791290283;
26592.0,-0.2433665692806244,114.56991577148438,-4.543304920196533;
26648.0,-0.21863554418087006,114.53950500488281,-4.253387928009033;
